Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,
8,0.216752894065644,0.699160240043707,PHATR_10581,PHATRDRAFT_14792,PHATRDRAFT_19708,PHATRDRAFT_1341,PHATRDRAFT_859,PHATRDRAFT_35580,Phatr3_EG02247,PHATRDRAFT_43604,,
8,0.228121036420091,0.64352187148304,PHATR_10581,PHATRDRAFT_30145,PHATRDRAFT_29016,PHATRDRAFT_31599,PHATRDRAFT_28191,PHATRDRAFT_8982,PHATRDRAFT_859,Phatr3_EG02247,,
8,0.228121036420111,0.643521871483572,PHATR_10581,PHATRDRAFT_40430,PHATRDRAFT_14401,PHATRDRAFT_28191,PHATRDRAFT_8982,PHATRDRAFT_859,Phatr3_EG02247,Phatr3_EG02292,,
8,0.216752894065567,0.699160240044257,PHATR_10581,PHATRDRAFT_14792,PHATRDRAFT_42015,PHATRDRAFT_28191,PHATRDRAFT_48078,Phatr3_EG02247,PHATRDRAFT_23365,Phatr3_EG02292,,
8,0.211483381819309,0.724950475190123,PHATR_10581,PHATRDRAFT_14792,PHATRDRAFT_29016,PHATRDRAFT_28191,PHATRDRAFT_859,PHATRDRAFT_23723,Phatr3_EG02247,Phatr3_EG02292,,
8,0.216752894065646,0.699160240043655,PHATR_10581,PHATRDRAFT_14792,PHATRDRAFT_19708,PHATRDRAFT_1341,PHATRDRAFT_859,PHATRDRAFT_31436,Phatr3_EG02247,PHATRDRAFT_43604,,
8,0.211483381819309,0.724950475190123,PHATR_10581,PHATRDRAFT_29016,PHATRDRAFT_28191,PHATRDRAFT_8982,PHATRDRAFT_1341,PHATRDRAFT_48078,Phatr3_EG02247,PHATRDRAFT_43604,,
8,0.211483381819309,0.724950475190123,PHATR_10581,PHATRDRAFT_29016,PHATRDRAFT_28191,PHATRDRAFT_8982,PHATRDRAFT_48078,PHATRDRAFT_39914,PHATRDRAFT_48307,Phatr3_EG02247,,
8,0.222291716609827,0.67205193681424,PHATR_10581,PHATRDRAFT_13643,PHATRDRAFT_14792,PHATRDRAFT_42015,PHATRDRAFT_28191,PHATRDRAFT_48078,PHATRDRAFT_42245,Phatr3_EG02247,,
9,0.206464004320861,0.749516491914107,PHATR_10581,PHATRDRAFT_42015,PHATRDRAFT_8982,PHATRDRAFT_859,PHATRDRAFT_42245,Phatr3_EG02247,PHATRDRAFT_8945,PHATRDRAFT_41686,PHATRDRAFT_23365,
9,0.211483381819309,0.724950475190123,PHATR_10581,PHATRDRAFT_40430,PHATRDRAFT_8982,PHATRDRAFT_17720,PHATRDRAFT_859,Phatr3_EG02247,PHATRDRAFT_8945,PHATRDRAFT_41686,Phatr3_EG02292,
9,0.216752894065646,0.699160240043257,PHATR_10581,PHATRDRAFT_51128,PHATRDRAFT_29456,PHATRDRAFT_23598,PHATRDRAFT_19708,PHATRDRAFT_1341,PHATRDRAFT_48078,Phatr3_EG02247,PHATRDRAFT_43604,
9,0.216752894065758,0.699160240044023,PHATR_10581,PHATRDRAFT_14792,PHATRDRAFT_19708,PHATRDRAFT_33720,PHATRDRAFT_52268,PHATRDRAFT_48078,PHATRDRAFT_46400,PHATRDRAFT_12431,Phatr3_EG02247,
9,0.216752894065758,0.699160240044023,PHATR_10581,PHATRDRAFT_19708,PHATRDRAFT_8982,PHATRDRAFT_49637,PHATRDRAFT_32057,PHATRDRAFT_48078,PHATRDRAFT_46400,PHATRDRAFT_12431,Phatr3_EG02247,
9,0.216752894065646,0.699160240043257,PHATR_10581,PHATRDRAFT_51128,PHATRDRAFT_29456,PHATRDRAFT_23598,PHATRDRAFT_31599,PHATRDRAFT_19708,PHATRDRAFT_11319,PHATRDRAFT_859,Phatr3_EG02247,
9,0.216752894065646,0.699160240043236,PHATR_10581,PHATRDRAFT_42015,PHATRDRAFT_54478,PHATRDRAFT_28191,PHATRDRAFT_8982,PHATRDRAFT_859,Phatr3_EG02247,PHATRDRAFT_23365,Phatr3_EG02292,
9,0.222291716609801,0.672051936814119,PHATR_10581,PHATRDRAFT_13643,PHATRDRAFT_14792,PHATRDRAFT_42015,PHATRDRAFT_28191,PHATRDRAFT_55069,PHATRDRAFT_859,Phatr3_EG02247,Phatr3_EG02292,
9,0.228121036420008,0.643521871483115,PHATR_10581,PHATRDRAFT_26290,PHATRDRAFT_29016,PHATRDRAFT_8982,PHATRDRAFT_859,Phatr3_EG02247,PHATRDRAFT_8945,PHATRDRAFT_41686,Phatr3_EG02292,
9,0.216752894065646,0.699160240043257,PHATR_10581,PHATRDRAFT_51128,PHATRDRAFT_29456,PHATRDRAFT_23598,PHATRDRAFT_19708,PHATRDRAFT_48078,PHATRDRAFT_39914,PHATRDRAFT_48307,Phatr3_EG02247,
10,0.211483381819309,0.724950475190123,PHATR_10581,PHATRDRAFT_51128,PHATRDRAFT_40430,PHATRDRAFT_29456,PHATRDRAFT_23598,PHATRDRAFT_48078,Phatr3_EG02247,PHATRDRAFT_8945,PHATRDRAFT_41686,Phatr3_EG02292
10,0.216752894065646,0.699160240043257,PHATR_10581,PHATRDRAFT_51128,PHATRDRAFT_29456,PHATRDRAFT_23598,PHATRDRAFT_19708,PHATRDRAFT_41969,PHATRDRAFT_859,PHATRDRAFT_39914,PHATRDRAFT_48307,Phatr3_EG02247
10,0.2222917166098,0.672051936813983,PHATR_10581,PHATRDRAFT_14792,PHATRDRAFT_42015,PHATRDRAFT_54478,PHATRDRAFT_31599,PHATRDRAFT_859,Phatr3_EG02247,PHATRDRAFT_8945,PHATRDRAFT_41686,PHATRDRAFT_16649
10,0.222291716610089,0.672051936815038,PHATR_10581,PHATRDRAFT_14792,PHATRDRAFT_42015,PHATRDRAFT_55192,PHATRDRAFT_31599,PHATRDRAFT_28191,PHATRDRAFT_859,PHATRDRAFT_35240,Phatr3_EG02247,PHATRDRAFT_16649
10,0.211483381819309,0.724950475189958,PHATR_10581,PHATRDRAFT_40430,PHATRDRAFT_8982,PHATRDRAFT_1341,PHATRDRAFT_859,PHATRDRAFT_20310,Phatr3_EG02247,PHATRDRAFT_8945,PHATRDRAFT_41686,PHATRDRAFT_43604
