Deletion size,Max growth rate,Min production rate,Deleted genes,,,
3,0.254015503348631,0.280376851263332,b1054,b2914,b4090,
4,0.25166292497542,0.277836246666912,b0907,b0529,b2914,b4090
4,0.242406082041902,0.267562621628193,b2913,b2914,b4090,b2285
