Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,
7,0.0510193658054129,0.00919877692290597,Rv2443,Rv1188,Rv1712,Rv1098c,Rv1872c,Rv3150,Rv0859,,
7,0.0491211548214774,0.00885649558267441,Rv2443,Rv1188,Rv1712,Rv1098c,Rv0694,Rv3150,Rv0859,,
8,0.0510193658609247,0.00919900672395945,Rv3319,Rv0247c,Rv0248c,Rv2443,Rv1188,Rv1712,Rv1098c,Rv0859,
8,0.0491211548214786,0.00885643359345831,Rv2443,Rv2332,Rv1240,Rv1188,Rv1712,Rv0694,Rv3150,Rv0859,
8,0.0510193658609247,0.0091987956642909,Rv2443,Rv2332,Rv1240,Rv1188,Rv1712,Rv1872c,Rv3150,Rv0859,
9,0.0510193658886791,0.00919882520185761,Rv3319,Rv0247c,Rv0248c,Rv2443,Rv2332,Rv1240,Rv1188,Rv1712,Rv0859
