Deletion size,Max growth rate,Min production rate,Deleted genes
1,0.190397519462473,0.610247849567308,TM0066
1,0.190397519462473,0.610247849567308,TM1155
1,0.190397519462473,0.610247849567308,TM1154
1,0.19039751946241,0.610247849567468,TM0428
