Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,
2,0.301649050709206,0.0405226337677011,PHATRDRAFT_10454,PHATRDRAFT_23913,,,,,,
2,0.301649050709192,0.0405226337676537,PHATRDRAFT_10454,PHATRDRAFT_20310,,,,,,
2,0.316302767462723,0.030277098882513,PHATRDRAFT_26290,PHATRDRAFT_10454,,,,,,
2,0.316302767462645,0.03027709888249,PHATRDRAFT_30145,PHATRDRAFT_10454,,,,,,
3,0.330803198248719,0.0201387379489262,PHATRDRAFT_19708,PHATRDRAFT_10454,PHATRDRAFT_18064,,,,,
4,0.181343436405893,0.0583236897676387,PHATRDRAFT_30145,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,,,,
4,0.219117793005479,0.0551971380726411,PHATRDRAFT_55192,PHATRDRAFT_20183,PHATRDRAFT_36256,PHATRDRAFT_23913,,,,
4,0.219117793005401,0.0551971380722907,PHATRDRAFT_45947,PHATRDRAFT_55035,PHATRDRAFT_36256,PHATRDRAFT_23913,,,,
4,0.219117793005479,0.0551971380726411,PHATRDRAFT_54219,PHATRDRAFT_55035,PHATRDRAFT_36256,PHATRDRAFT_23913,,,,
4,0.2191177930054,0.0551971380728036,PHATRDRAFT_36257,PHATRDRAFT_20183,PHATRDRAFT_19708,PHATRDRAFT_23913,,,,
4,0.30590181983,0.037549197395249,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_23913,,,,
5,0.267197036030536,0.0512176596033241,PHATRDRAFT_19708,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_23723,PHATRDRAFT_10693,,,
6,0.219117793005333,0.0551971380721965,PHATRDRAFT_55192,PHATRDRAFT_36257,PHATRDRAFT_55035,PHATRDRAFT_41886,PHATRDRAFT_39681,PHATRDRAFT_36390,,
6,0.219117793005369,0.0551971380723201,PHATRDRAFT_20183,PHATRDRAFT_36256,PHATRDRAFT_20310,PHATRDRAFT_31367,PHATRDRAFT_25572,PHATRDRAFT_23365,,
6,0.219117793005436,0.0551971380728014,PHATRDRAFT_36257,PHATRDRAFT_20183,PHATRDRAFT_20143,PHATRDRAFT_20310,PHATRDRAFT_25572,PHATRDRAFT_23365,,
6,0.267197036030579,0.0512176596033371,PHATRDRAFT_29016,PHATRDRAFT_28191,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_55069,,
7,0.219117793005349,0.0551971380723958,PHATRDRAFT_55192,PHATRDRAFT_36257,PHATRDRAFT_20183,PHATRDRAFT_29016,PHATRDRAFT_20310,PHATRDRAFT_18064,PHATRDRAFT_44384,
8,0.219117793005349,0.0551971380723958,PHATRDRAFT_54219,PHATRDRAFT_36257,PHATRDRAFT_13894,PHATRDRAFT_17401,PHATRDRAFT_29016,PHATRDRAFT_20310,PHATRDRAFT_18064,PHATRDRAFT_44384
