Deletion size,Max growth rate,Min production rate,Deleted genes,
2,0.359606707775969,0.0966169851046258,PHATRDRAFT_10454,PHATRDRAFT_42245
2,0.359606707775734,0.0966169851045629,PHATRDRAFT_10454,PHATRDRAFT_48078
2,0.359606707775731,0.0602389093544088,PHATRDRAFT_26290,PHATRDRAFT_10454
