Deletion size,Max growth rate,Min production rate,Deleted genes,,
3,0.353897749137528,0.0279409893808124,PHATRDRAFT_54015,PHATRDRAFT_21970,PHATRDRAFT_35580
3,0.353897749137343,0.0279409893798548,PHATRDRAFT_54015,PHATRDRAFT_41969,PHATRDRAFT_21970
3,0.353897749137529,0.027940989380812,PHATRDRAFT_54015,PHATRDRAFT_21970,PHATRDRAFT_51970
