Deletion size,Max growth rate,Min production rate,Deleted genes,
1,0.17147331059966,0.174110570116672,TM1767,
1,0.220794443159915,0.019455302359008,TM1559,
1,0.220794480548914,0.0194553056535769,TM0167,
2,0.220794443160055,0.0194553023590402,TM0936,TM1384
