Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,
10,0.293953077756467,0.0459034774600753,PHATRDRAFT_12762,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_1769,PHATRDRAFT_29702,PHATRDRAFT_20905,PHATRDRAFT_23913,PHATRDRAFT_38085,Phatr3_EG02011,PHATRDRAFT_50149,,
10,0.293953077756496,0.0459034774596848,PHATRDRAFT_12762,PHATRDRAFT_38509,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_1769,PHATRDRAFT_20905,PHATRDRAFT_23913,PHATRDRAFT_47293,Phatr3_EG02011,PHATRDRAFT_50149,,
10,0.293953077756496,0.0459034774596848,PHATRDRAFT_50577,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_1769,PHATRDRAFT_20905,PHATRDRAFT_23913,PHATRDRAFT_38085,Phatr3_EG02011,PHATRDRAFT_50149,PHATRDRAFT_39772,,
10,0.293953077756465,0.0459034774597497,PHATRDRAFT_3969,PHATRDRAFT_38509,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_20905,PHATRDRAFT_23913,PHATRDRAFT_20318,Phatr3_EG02011,PHATRDRAFT_35566,PHATRDRAFT_50149,,
10,0.293953077756493,0.0459034774602724,PHATRDRAFT_3969,PHATRDRAFT_38509,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_20905,PHATRDRAFT_23913,PHATRDRAFT_31544,Phatr3_EG02011,PHATRDRAFT_35566,PHATRDRAFT_50149,,
10,0.293953077756467,0.0459034774600753,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_36913,PHATRDRAFT_1769,PHATRDRAFT_29702,PHATRDRAFT_20905,PHATRDRAFT_23913,PHATRDRAFT_5423,Phatr3_EG02011,PHATRDRAFT_50149,,
10,0.293953077756496,0.0459034774596848,PHATRDRAFT_50577,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_1769,PHATRDRAFT_20905,PHATRDRAFT_23913,PHATRDRAFT_35691,Phatr3_EG02011,PHATRDRAFT_50149,PHATRDRAFT_39772,,
10,0.293953077756501,0.0459034774595874,PHATRDRAFT_3969,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_29702,PHATRDRAFT_20905,PHATRDRAFT_23913,PHATRDRAFT_5423,Phatr3_EG02011,PHATRDRAFT_35566,PHATRDRAFT_50149,,
10,0.293953077756465,0.0459034774597497,PHATRDRAFT_50577,PHATRDRAFT_38509,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_20905,PHATRDRAFT_23913,PHATRDRAFT_38085,Phatr3_EG02011,PHATRDRAFT_35566,PHATRDRAFT_50149,,
11,0.293953077756562,0.0459034774594945,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_36913,PHATRDRAFT_1769,PHATRDRAFT_29702,PHATRDRAFT_20905,Phatr3_EG02011,PHATRDRAFT_50149,PHATRDRAFT_35580,PHATRDRAFT_23365,YP_874486_AT1,
11,0.29395307775637,0.0459034774597397,PHATRDRAFT_12762,Phatr3_EG02215,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_29702,PHATRDRAFT_20905,PHATRDRAFT_22803,PHATRDRAFT_47293,Phatr3_EG02011,PHATRDRAFT_35566,PHATRDRAFT_50149,
11,0.29395307775645,0.0459034774597337,PHATRDRAFT_50577,Phatr3_EG02215,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_1769,PHATRDRAFT_29702,PHATRDRAFT_20905,PHATRDRAFT_11319,PHATRDRAFT_12331,Phatr3_EG02011,PHATRDRAFT_50149,
11,0.293953077756493,0.0459034774600373,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_36913,PHATRDRAFT_1769,PHATRDRAFT_29702,PHATRDRAFT_20905,PHATRDRAFT_11319,PHATRDRAFT_47293,Phatr3_EG02011,PHATRDRAFT_50149,PHATRDRAFT_23365,
11,0.293953077756466,0.0459034774600471,PHATRDRAFT_38509,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_36913,PHATRDRAFT_20905,PHATRDRAFT_12331,Phatr3_EG02011,PHATRDRAFT_35566,PHATRDRAFT_50149,PHATRDRAFT_31436,PHATRDRAFT_44384,
11,0.293953077756494,0.0459034774595234,PHATRDRAFT_3969,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_1769,PHATRDRAFT_29702,PHATRDRAFT_20905,PHATRDRAFT_20310,PHATRDRAFT_38946,Phatr3_EG02011,PHATRDRAFT_50149,PHATRDRAFT_44384,
11,0.293953077756465,0.0459034774598592,PHATRDRAFT_12762,PHATRDRAFT_38509,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_20905,PHATRDRAFT_41969,PHATRDRAFT_20318,Phatr3_EG02011,PHATRDRAFT_35566,PHATRDRAFT_50149,PHATRDRAFT_23365,
11,0.29395307775637,0.0459034774597397,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_36913,PHATRDRAFT_29702,PHATRDRAFT_20905,PHATRDRAFT_41969,PHATRDRAFT_35691,Phatr3_EG02011,PHATRDRAFT_35566,PHATRDRAFT_50149,PHATRDRAFT_36390,
11,0.293953077756466,0.0459034774596564,PHATRDRAFT_3969,PHATRDRAFT_38509,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_20905,PHATRDRAFT_55069,PHATRDRAFT_12331,Phatr3_EG02011,PHATRDRAFT_35566,PHATRDRAFT_50149,PHATRDRAFT_36390,
11,0.293953077756466,0.0459034774596564,PHATRDRAFT_49112,PHATRDRAFT_3969,PHATRDRAFT_38509,PHATRDRAFT_54476,PHATRDRAFT_45451,PHATRDRAFT_20905,PHATRDRAFT_22803,PHATRDRAFT_12331,Phatr3_EG02011,PHATRDRAFT_35566,PHATRDRAFT_50149,
