Deletion size,Max growth rate,Min production rate,Deleted genes
1,0.201949777708738,0.647274281278909,TM1154
1,0.201949770410431,0.647274257886924,TM0428
1,0.201949770410475,0.647274257887144,TM0066
1,0.201949777708738,0.647274281278909,TM1155
