Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.588302578175821,0.310709065117992,b3831,b3614,b0910,b3752,b4152,b1612,b1611,b4122,b4138,b4123,b0621,b1206,b2285,b3893,b1474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.588300520341627,0.310707978316272,b3831,b3614,b0910,b3752,b4152,b1612,b1611,b4122,b4138,b4123,b0621,b2492,b0904,b1206,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.643763401819237,0.456523529036177,b3831,b3752,b4152,b2925,b2097,b2926,b1612,b1611,b4122,b2690,b3945,b4138,b4123,b0621,b2913,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.64376340181912,0.456523528879702,b3831,b3752,b4152,b2925,b2097,b2926,b1612,b1611,b4122,b3946,b0825,b4388,b4138,b4123,b0621,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.643754735962375,0.456517383503072,b3831,b3752,b4152,b2925,b2097,b2926,b1612,b1611,b4122,b0907,b2690,b3945,b4138,b4123,b0621,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.5207517000865,0.369290026535405,b3831,b4152,b2925,b2097,b2926,b1232,b1612,b1611,b4122,b3946,b0825,b4138,b4123,b0621,b1206,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.520751700086619,0.369290026547255,b3831,b4152,b2925,b2097,b1232,b1612,b1611,b4122,b1779,b2690,b3945,b4138,b4123,b0621,b1206,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.486711458119055,0.345150457083226,b3831,b4152,b2779,b2925,b2097,b2926,b1612,b1611,b4122,b3946,b0825,b4138,b4123,b0621,b1206,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.486704640695658,0.345145622530575,b3831,b4152,b2925,b2097,b1612,b1611,b4122,b0907,b1779,b2690,b3945,b4138,b4123,b0621,b1206,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.588302578175936,0.310709065022662,b2744,b3614,b0910,b4152,b1612,b1611,b4122,b4374,b0675,b4138,b4123,b0621,b1206,b2285,b3893,b1474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.588300520341636,0.310707978284045,b2744,b3614,b0910,b4152,b1612,b1611,b4122,b4374,b0675,b4138,b4123,b0621,b2492,b0904,b1206,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.548922293112678,0.28991056438934,b0474,b2518,b3831,b0910,b3752,b4152,b1612,b1611,b4122,b1779,b4138,b4123,b0621,b4381,b1206,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.531793048442817,0.280863839575515,b0474,b2518,b3831,b3752,b4152,b2779,b1232,b1612,b1611,b4122,b4138,b4123,b0621,b1206,b2285,b3924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.490236465070559,0.258915937881032,b3831,b3614,b0910,b3752,b4152,b2926,b1612,b1611,b4122,b4138,b4123,b0621,b4381,b1206,b2285,b3924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.486881492090677,0.257144025637195,b0474,b2518,b2744,b4152,b2926,b1612,b1611,b4122,b4374,b0675,b4138,b4123,b0621,b1206,b2285,b3924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.643763401819237,0.456523528889393,b2744,b4152,b2779,b2925,b2097,b1612,b1611,b4122,b3946,b0825,b4374,b0675,b4138,b4123,b0621,b2913,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.64375473596248,0.456517383340819,b2744,b4152,b2779,b2925,b2097,b1612,b1611,b4122,b0907,b2690,b4374,b0675,b3945,b4138,b4123,b0621,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.635273806298059,0.450503149209279,b4152,b0871,b2925,b2097,b2926,b1612,b1611,b4122,b3946,b0825,b4138,b4123,b0621,b0114,b2492,b0904,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.60845677625818,0.431485905884728,b3831,b4152,b2925,b2097,b1612,b1611,b4122,b1779,b3946,b0825,b4388,b4138,b4123,b0621,b0114,b1380,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
