Deletion size,Max growth rate,Min production rate,Deleted genes,,,
2,0.359606707775678,0.0311381628356891,PHATRDRAFT_26290,PHATRDRAFT_36821,,
3,0.359606707776006,0.0322056617015453,PHATRDRAFT_55192,PHATRDRAFT_10454,PHATRDRAFT_35240,
4,0.359606707775729,0.0129761952256258,PHATRDRAFT_26290,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215
