Deletion size,Max growth rate,Min production rate,Deleted genes,,,
2,0.351664599853411,0.00555293548708558,PHATRDRAFT_draft521,PHATRDRAFT_23913,,
2,0.351664599853467,0.00555293548717373,PHATRDRAFT_draft521,PHATRDRAFT_20310,,
4,0.33803836667142,0.015080077970625,PHATRDRAFT_draft521,PHATRDRAFT_30145,PHATRDRAFT_36256,PHATRDRAFT_15917
