Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.552565117542612,0.106367127409268,b4467,b1478,b1241,b0351,b2925,b2097,b2926,b3844,b1004,b3713,b1109,b0046,b3236,b2690,b1525,b4015,b2661,b1602,b1380,b2660,b1695,b1771,b0606,b2285,,,,,,,,,,,,,,,,,,,,
25,0.462220893995451,1.95397332187518,b3553,b1478,b1241,b0351,b0871,b2925,b2097,b2926,b3844,b1004,b3713,b1109,b0046,b3236,b2690,b1033,b1602,b4381,b2492,b0904,b1380,b2660,b1771,b0606,b2285,,,,,,,,,,,,,,,,,,,
25,0.48924226437862,1.20965311894717,b3553,b1241,b0351,b0871,b2925,b2097,b1004,b3713,b1109,b0046,b3236,b1779,b2690,b1033,b1602,b4381,b1727,b2492,b0904,b1380,b2660,b1771,b0606,b2285,b4209,,,,,,,,,,,,,,,,,,,
25,0.493189169757388,0.166694240476308,b4467,b1478,b1241,b4069,b2297,b2458,b2926,b1004,b3713,b1109,b0046,b3236,b2210,b1602,b2913,b3915,b0452,b2492,b0904,b1380,b1771,b0606,b2285,b1011,b4209,,,,,,,,,,,,,,,,,,,
25,0.50208558381377,0.0966499686059935,b4467,b1478,b1241,b4069,b3115,b1849,b2296,b2926,b3844,b1004,b3713,b1109,b0046,b3236,b0937,b4015,b1602,b2913,b2492,b0904,b1380,b1771,b0606,b2285,b1007,,,,,,,,,,,,,,,,,,,
25,0.509556867438462,0.0604803237287913,b4467,b1478,b1241,b0351,b0871,b2779,b3844,b1004,b3713,b1109,b0046,b3236,b0937,b1602,b2913,b4381,b0529,b2492,b0904,b1380,b1771,b1511,b0606,b2285,b1009,,,,,,,,,,,,,,,,,,,
25,0.509574913048496,0.0602541759453774,b4467,b1241,b0351,b0871,b3844,b1004,b3713,b1109,b0046,b3236,b1779,b0937,b0261,b1602,b2913,b4381,b1727,b0529,b2492,b0904,b1380,b1771,b0606,b2285,b1011,,,,,,,,,,,,,,,,,,,
25,0.509556867438462,0.0604803237287913,b4467,b1478,b1241,b0351,b0871,b2779,b3844,b1004,b3713,b1109,b0046,b3236,b0937,b1602,b2913,b4381,b0529,b2492,b0904,b1380,b1771,b1511,b0606,b2285,b1011,,,,,,,,,,,,,,,,,,,
26,0.427863857955822,2.53628823870471,b4467,b1478,b1241,b4069,b3115,b1849,b2296,b2779,b2925,b2097,b3844,b1004,b3713,b1109,b0046,b3236,b2690,b2210,b1602,b2492,b0904,b1380,b2660,b1771,b0606,b2285,,,,,,,,,,,,,,,,,,
26,0.502071349470716,0.445155788201783,b3553,b1478,b1241,b4069,b2297,b2458,b2926,b3844,b1004,b3713,b1109,b0046,b3236,b1033,b1602,b0153,b2492,b0904,b0591,b1380,b2660,b1771,b1518,b0606,b2285,b1007,,,,,,,,,,,,,,,,,,
26,0.499558619991909,0.0961635356744612,b4467,b1478,b1241,b4069,b2297,b2458,b3844,b1004,b3713,b1109,b0046,b3236,b0937,b2210,b1602,b0507,b0755,b3612,b2492,b0904,b1380,b2660,b1771,b0606,b2285,b1010,,,,,,,,,,,,,,,,,,
26,0.502124842423469,0.0926252123114064,b3553,b1478,b1241,b4069,b2297,b2458,b3844,b1004,b3713,b1109,b0046,b3236,b1033,b1602,b0507,b3915,b0755,b3612,b2492,b0904,b1380,b2660,b1771,b0606,b2285,b1007,,,,,,,,,,,,,,,,,,
27,0.489242264378662,1.20965311896057,b4467,b1478,b1241,b0351,b0871,b2925,b2097,b2926,b1004,b3713,b1109,b0046,b3236,b3946,b0825,b1602,b2913,b4381,b2975,b3603,b2492,b0904,b1380,b1771,b0606,b2285,b4209,,,,,,,,,,,,,,,,,
27,0.432380600885504,0.471567926120598,b4467,b1241,b0351,b4069,b3115,b1849,b2296,b2925,b2097,b2926,b3844,b1004,b3713,b1109,b0046,b3236,b2690,b2210,b1602,b2913,b1727,b2492,b0904,b1380,b1771,b0606,b2285,,,,,,,,,,,,,,,,,
27,0.467819224833918,0.327884202678852,b4467,b1241,b0351,b4069,b2297,b2458,b2926,b3844,b1004,b3713,b1109,b0046,b3236,b0937,b1602,b2913,b4381,b1727,b0529,b2492,b0904,b1380,b1771,b1517,b0606,b2285,b1009,,,,,,,,,,,,,,,,,
27,0.502940625483795,0.132870626472132,b4467,b2836,b1478,b1241,b0351,b3831,b3752,b0871,b2779,b1004,b3713,b1109,b0046,b3236,b1602,b2913,b4381,b3915,b0529,b2492,b0904,b1380,b1771,b1518,b0606,b2285,b4209,,,,,,,,,,,,,,,,,
27,0.5095568674384,0.060480323706132,b3553,b1241,b0351,b0871,b2926,b3844,b1004,b3713,b1109,b0046,b3236,b0937,b1033,b1602,b4381,b1727,b0529,b1539,b2492,b0904,b1380,b2660,b1771,b1517,b0606,b2285,b1008,,,,,,,,,,,,,,,,,
28,0.409999617622193,0.709280478543041,b4467,b2836,b1478,b1241,b4069,b3115,b1849,b2296,b2925,b2097,b2926,b1004,b3713,b1109,b0046,b3236,b3946,b2210,b0825,b1602,b2913,b2492,b0904,b1380,b1771,b0606,b2285,b4209,,,,,,,,,,,,,,,,
28,0.432380600885616,0.471567926083594,b4467,b1241,b0351,b4069,b2930,b4232,b3697,b3925,b2297,b2458,b2926,b3844,b1004,b3713,b1109,b0046,b3236,b2690,b2210,b1602,b1727,b2492,b0904,b1380,b2660,b1771,b0606,b2285,,,,,,,,,,,,,,,,
28,0.490300979134162,0.432301315094623,b4467,b1478,b1241,b3831,b4069,b3752,b3115,b1849,b2296,b1004,b3713,b1109,b0046,b3236,b1779,b1602,b2913,b4381,b3915,b2492,b0904,b1380,b1771,b1518,b0606,b0221,b2285,b4209,,,,,,,,,,,,,,,,
28,0.467853307473651,0.324150994454809,b3553,b1241,b0351,b4069,b2297,b2458,b2779,b3844,b1004,b3713,b1109,b0046,b3236,b1033,b1602,b2913,b4381,b3915,b1727,b0529,b2492,b0904,b1380,b1771,b1518,b0606,b2285,b1007,,,,,,,,,,,,,,,,
28,0.508181100758541,0.302531135173355,b4467,b1478,b4269,b0493,b3588,b3003,b3011,b1241,b0871,b3844,b1004,b3713,b1109,b0046,b3236,b1779,b0937,b0261,b1602,b2913,b4381,b2492,b0904,b1380,b1771,b0606,b2285,b1011,,,,,,,,,,,,,,,,
28,0.503296693683292,0.239580298710615,b3553,b1478,b1241,b4069,b3115,b1849,b2296,b2779,b1004,b3713,b1109,b0046,b3236,b1033,b1602,b0507,b3915,b2492,b0904,b1380,b2660,b1695,b1771,b1518,b0606,b2285,b1010,b4209,,,,,,,,,,,,,,,,
28,0.504188828615415,0.0573562691560765,b3553,b1478,b1241,b0351,b0871,b2926,b1004,b3713,b1109,b0046,b3236,b1033,b2440,b1602,b2913,b4381,b3915,b0529,b2492,b0904,b1380,b1771,b1518,b0606,b0221,b2285,b1010,b4209,,,,,,,,,,,,,,,,
28,0.509595608666818,0.055363740924787,b4467,b1478,b4382,b1241,b0351,b4384,b0871,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b1602,b2913,b3915,b0755,b3612,b0529,b2492,b0904,b1380,b1771,b1511,b0606,b2285,b1007,,,,,,,,,,,,,,,,
29,0.457339527522039,1.62070965602579,b4467,b1478,b1241,b4069,b2297,b2458,b2779,b2925,b2097,b1004,b3713,b1109,b0046,b3236,b1638,b2690,b3908,b1656,b1302,b2662,b4139,b4015,b1602,b2492,b0904,b1380,b2660,b1771,b2285,,,,,,,,,,,,,,,
29,0.471482863016767,1.13018712041932,b4467,b0474,b2518,b1241,b0351,b0871,b2779,b2925,b2097,b1004,b3713,b1109,b0046,b3236,b1638,b2690,b1302,b2662,b4139,b4015,b1602,b2913,b1727,b2492,b0904,b3029,b1380,b1771,b2285,,,,,,,,,,,,,,,
29,0.489120511816038,0.504837910303821,b4467,b1478,b1241,b3831,b4069,b3752,b2297,b2458,b2779,b1004,b3713,b1109,b0046,b3236,b1602,b0507,b2342,b3845,b2913,b4381,b3915,b2492,b0904,b1380,b1771,b1518,b0606,b2285,b4209,,,,,,,,,,,,,,,
29,0.494570271219741,0.438394259664719,b4467,b1478,b2066,b1241,b4069,b4384,b3115,b1849,b2296,b2779,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b0937,b2210,b0261,b1602,b2492,b0904,b1380,b2660,b1771,b0606,b2285,b1011,,,,,,,,,,,,,,,
29,0.510204673156746,0.0982128689582638,b4467,b1478,b4269,b0493,b3588,b3003,b3011,b1241,b4384,b0871,b2926,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b1602,b0153,b2492,b0904,b3035,b1380,b2660,b1771,b0606,b2285,b1007,,,,,,,,,,,,,,,
30,0.495659112084388,0.511475594352709,b3553,b1478,b4382,b1241,b4069,b4384,b2744,b2297,b2458,b2779,b1004,b3713,b1109,b0046,b3236,b1033,b4374,b0675,b4015,b1602,b2913,b3915,b0452,b2492,b0904,b1380,b1771,b0606,b2285,b4209,,,,,,,,,,,,,,
30,0.505615717924928,0.297056818506678,b4467,b1478,b4269,b0493,b3588,b3003,b3011,b1241,b0871,b2779,b3844,b1004,b3713,b1109,b0046,b3236,b2210,b1602,b2913,b4381,b3915,b1539,b2492,b0904,b1380,b1771,b1518,b0606,b2285,b1008,,,,,,,,,,,,,,
31,0.475422689804965,1.59234177257223,b4467,b1478,b4269,b0493,b3588,b3003,b3011,b0474,b2518,b1241,b0351,b0871,b2779,b3844,b1004,b3713,b1109,b0046,b3236,b0937,b0261,b1602,b0529,b2492,b0904,b1380,b2660,b1771,b0606,b2285,b1010,,,,,,,,,,,,,
31,0.466424378402539,1.41553389924601,b4467,b1478,b0474,b2518,b1241,b0351,b2930,b4232,b3697,b3925,b0871,b2779,b1004,b3713,b1109,b0046,b3236,b3946,b0825,b1602,b0507,b2975,b3603,b2492,b0904,b1380,b2660,b1771,b0606,b2285,b4209,,,,,,,,,,,,,
31,0.476215342512754,1.08511379243789,b3553,b1241,b0351,b0871,b2925,b2097,b1004,b3713,b1109,b0046,b3236,b1638,b1779,b2690,b3908,b1656,b4139,b1033,b1493,b3517,b4015,b1602,b4381,b1727,b2492,b0904,b1300,b1380,b2660,b1771,b2285,,,,,,,,,,,,,
31,0.461290938907624,0.72528843518583,b4467,b1478,b2066,b1241,b4069,b4384,b2930,b4232,b3697,b3925,b2297,b2458,b2779,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b3946,b0825,b1602,b2913,b2492,b0904,b1380,b1771,b0606,b2285,b1009,,,,,,,,,,,,,
31,0.543110353248766,0.180017135858527,b3553,b3846,b2341,b1241,b0351,b3115,b1849,b2296,b2925,b2097,b1004,b3713,b1109,b0046,b3236,b1779,b2690,b1302,b2662,b1033,b4015,b1602,b2913,b3915,b1727,b1539,b1380,b1771,b0606,b2285,b4209,,,,,,,,,,,,,
31,0.505999221690139,0.060058059608464,b3553,b1478,b2066,b0474,b2518,b1241,b0351,b4384,b0871,b2926,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b0937,b2498,b1033,b1602,b2913,b0529,b2492,b0904,b1380,b1771,b1511,b0606,b2285,b1010,,,,,,,,,,,,,
32,0.447424781508194,1.76016650853212,b3553,b1478,b1241,b0351,b2930,b4232,b3697,b3925,b0871,b1004,b3713,b1109,b0046,b3236,b1638,b1779,b2690,b0477,b1525,b4139,b1033,b4015,b2661,b1602,b2913,b2492,b0904,b3029,b1380,b1771,b0221,b2285,,,,,,,,,,,,
32,0.502083938904286,0.445054483644332,b3553,b1478,b4382,b1241,b4069,b4384,b2744,b3115,b1849,b2296,b2779,b3844,b1004,b3713,b1109,b0046,b3236,b1033,b4374,b0675,b1602,b0153,b2913,b0584,b0509,b3125,b2492,b0904,b1380,b1771,b0606,b2285,,,,,,,,,,,,
