Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.519577786452737,1.99267693293703,b1241,b0351,b4069,b2744,b3115,b1849,b2296,b3617,b2883,b0261,b4381,b2406,b0112,b3654,b2868,b3714,b3664,b4064,b4464,b0114,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.524622892511668,1.55099511942374,b1241,b0351,b4069,b2744,b2297,b2458,b2883,b3616,b3589,b0411,b4381,b0112,b3654,b2868,b3714,b3664,b4064,b4464,b0114,b0529,b2492,b0904,b1511,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.589930196666523,0.743961167659054,b3399,b1241,b0351,b4069,b2744,b3115,b1849,b2296,b2883,b0907,b3616,b3589,b1623,b3665,b0411,b4381,b3654,b3714,b3664,b0114,b0529,b2492,b0904,b1511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.519545688847484,1.99278658915255,b1241,b0351,b4069,b4384,b3752,b3115,b1849,b2296,b3617,b2407,b4381,b2406,b0112,b3654,b2868,b3714,b3664,b4064,b4464,b0114,b0529,b2492,b0904,b3662,b1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.604496461014098,0.644659407383234,b3399,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b4384,b2744,b3752,b0871,b2883,b1982,b3616,b3589,b1623,b0261,b0411,b2913,b4381,b0114,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.547638737177327,1.63865492499048,b4382,b1241,b0351,b4069,b4384,b3708,b2297,b2458,b3617,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b0261,b2406,b0112,b0452,b0114,b1539,b2492,b0904,b1533,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.297501292230999,1.14070533727214,b4382,b1241,b0351,b4069,b4384,b3752,b0871,b2297,b2458,b2925,b2097,b2926,b3617,b2407,b2690,b1982,b3665,b3945,b2406,b0112,b0114,b0529,b2492,b0904,b1511,b3662,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.441894895306689,0.0684216799011701,b3399,b4269,b0493,b3588,b3003,b3011,b2066,b1241,b0351,b2744,b0910,b0871,b2925,b2097,b3617,b2690,b1982,b0675,b2361,b3945,b4388,b4381,b0114,b0529,b2492,b0904,b1517,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.408180982597953,0.435361618168999,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b4384,b2744,b3752,b0871,b2925,b2097,b2883,b0907,b2690,b1982,b3616,b3589,b0411,b3945,b4381,b2868,b4064,b4464,b0114,b0529,b2492,b0904,b1518,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.547535221981233,1.63981586448506,b3399,b1241,b0351,b4069,b2502,b2744,b3708,b2297,b2458,b3617,b2797,b3117,b1814,b4471,b1623,b3665,b4374,b0675,b2361,b2291,b0411,b0112,b0452,b3654,b3714,b3664,b0114,b2366,b2492,b0904,b1533,b1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.547534216391391,1.63981285283261,b3399,b1241,b0351,b4069,b4384,b2744,b3708,b2297,b2458,b0160,b2797,b3117,b1814,b4471,b3616,b3589,b3665,b4374,b0675,b2361,b2291,b0112,b0452,b3654,b3714,b3664,b0114,b1539,b2492,b0904,b1533,b1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.412833020462068,0.520438635235418,b3399,b3942,b1732,b1241,b0351,b4069,b2744,b1479,b0871,b2297,b2458,b2925,b2097,b3617,b3236,b2463,b3946,b2210,b0825,b1623,b3665,b0675,b2361,b2913,b4381,b0114,b0529,b2492,b0904,b0515,b1518,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.418365551658791,0.430368668515811,b4467,b1478,b3399,b1241,b4069,b2744,b2297,b2458,b2926,b3844,b1004,b3713,b1109,b0046,b3236,b1982,b0675,b2361,b0261,b2799,b3945,b1602,b4381,b3915,b0529,b2492,b0904,b1380,b2660,b0606,b2285,b1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.448799681140749,0.146731240953693,b4467,b3399,b4069,b2744,b3926,b2297,b2458,b2926,b3844,b1004,b3713,b1109,b0046,b3236,b2883,b0937,b1982,b0675,b2361,b0411,b3945,b1602,b4381,b0114,b0529,b2492,b0904,b1380,b2660,b1511,b0606,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.478606163983238,0.134482445208464,b4467,b3399,b4069,b2744,b2297,b2458,b1004,b3713,b1109,b0046,b3236,b1982,b0675,b2361,b0261,b0505,b3945,b1602,b2913,b4381,b3915,b1727,b0114,b0755,b3612,b0529,b2492,b0904,b1380,b0606,b2285,b1011,b4209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.550004577152278,1.64705360682235,b3399,b1241,b0351,b4069,b4384,b2744,b3708,b3115,b1849,b2296,b3617,b2407,b2797,b3117,b1814,b4471,b1623,b3665,b4374,b2361,b2291,b0261,b0411,b0112,b3654,b3714,b3664,b0114,b1539,b2492,b0904,b1533,b3821,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.37185616058579,1.22379256909373,b3553,b1478,b4382,b1241,b4069,b4384,b3752,b2297,b2458,b2407,b1004,b3713,b1109,b0046,b3236,b1779,b1982,b1033,b0261,b0411,b2799,b3945,b1602,b3915,b0452,b0529,b2492,b0904,b1380,b2660,b0606,b2285,b1007,b4209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.365897949760776,1.02063208210912,b3553,b1478,b3399,b1241,b0351,b4069,b2744,b2297,b2458,b2779,b0160,b1004,b3713,b1109,b0046,b3236,b1982,b3616,b3589,b1033,b4374,b0675,b2361,b2291,b0261,b1602,b0114,b0529,b2492,b0904,b1380,b2660,b0606,b2285,b4209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.44878399228687,0.146952635337856,b4467,b3399,b4069,b2502,b4384,b2744,b2297,b2458,b2926,b3844,b1004,b3713,b1109,b0046,b3236,b0937,b3665,b0675,b2361,b3945,b1602,b2913,b4381,b3654,b3714,b3664,b1727,b0114,b0529,b2492,b0904,b1380,b1518,b0606,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.364896265816281,1.14779652976979,b3553,b1478,b1241,b4069,b4384,b3752,b2297,b2458,b2779,b3844,b1004,b3713,b1109,b0046,b3236,b0937,b1982,b1033,b0261,b0411,b2799,b3945,b1602,b2913,b4381,b4064,b4464,b0509,b3125,b0529,b2492,b0904,b1380,b0606,b2285,b1009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.395175391550587,0.407807304640006,b3553,b1478,b3399,b1241,b4069,b2744,b3115,b1849,b2296,b3844,b1004,b3713,b1109,b0046,b3236,b1779,b0937,b1033,b1623,b3665,b2799,b3945,b1602,b2913,b4381,b3654,b3714,b3664,b0529,b2492,b0904,b1380,b1518,b0606,b2285,b1009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.487347407051326,1.86906746530085,b4382,b3942,b1732,b1241,b0351,b4069,b4384,b2744,b1479,b3115,b1849,b2296,b3617,b0030,b2407,b3844,b3236,b2463,b2210,b3665,b3551,b0261,b4388,b4219,b1832,b1778,b3654,b3714,b3664,b0114,b0529,b2492,b0904,b1710,b2480,b3662,b0606,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.418770345850635,1.25097506573536,b3942,b1732,b1241,b0351,b4069,b4384,b3708,b3752,b0871,b3115,b1849,b2296,b2925,b2097,b3617,b2407,b1238,b3236,b1982,b2797,b3117,b1814,b4471,b3946,b2210,b0825,b4381,b2406,b0114,b1539,b2492,b0904,b1533,b0515,b1511,b3662,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.380661135881118,1.23794846065806,b4467,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b4384,b2930,b4232,b3697,b3925,b0871,b3617,b0030,b2407,b1004,b3713,b1109,b0046,b3236,b1982,b3946,b0825,b1602,b4381,b2406,b0114,b0529,b2492,b0904,b1380,b0516,b3662,b1518,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.364945205612647,1.20104835710995,b4467,b1478,b1241,b4069,b4384,b3752,b3115,b1849,b2296,b2407,b1004,b3713,b1109,b0046,b3236,b1982,b0261,b2799,b3945,b1602,b2342,b3845,b2913,b4381,b2406,b3915,b0755,b3612,b0529,b2492,b0904,b1380,b3662,b0606,b2285,b1011,b4209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.358751442301509,1.12750107356785,b3553,b1478,b1241,b0351,b4069,b3115,b1849,b2296,b2779,b3617,b1004,b3713,b1109,b0046,b3236,b1033,b0261,b0411,b2799,b3945,b1602,b4381,b3915,b3654,b2868,b3714,b3664,b4064,b4464,b0529,b2492,b0904,b1380,b2660,b0606,b0221,b2285,b1010,b4209,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.396719810865416,0.898574338817842,b4467,b4069,b4384,b2744,b2297,b2458,b2779,b0030,b3844,b1004,b3713,b1109,b0046,b3236,b2883,b1982,b0261,b0411,b2799,b3945,b1602,b0153,b4381,b2868,b1727,b4064,b4464,b0114,b0529,b2492,b0904,b3035,b3927,b1380,b2660,b3662,b0606,b2285,b1011,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.430164012922558,0.0666053052782778,b4467,b3831,b4069,b0910,b2297,b2458,b2926,b3844,b1004,b3713,b1109,b0046,b3236,b2143,b2498,b2210,b2799,b0505,b3945,b1602,b0153,b2913,b4381,b0590,b3654,b3714,b3664,b1727,b4064,b4464,b0114,b0529,b2492,b0904,b1380,b1518,b0606,b2285,b1011,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.38622806726183,1.04623474802322,b4467,b1478,b4382,b4269,b0493,b3588,b3003,b3011,b1241,b4384,b3752,b0871,b2779,b2407,b1004,b3713,b1109,b0046,b3236,b0207,b3012,b1982,b0261,b0411,b2799,b1602,b2913,b3915,b0452,b0529,b2492,b0904,b1781,b3001,b1380,b0325,b1771,b0606,b2285,b1011,b4209,,,,,,,,,,,,,,,,,,,,,,,,
41,0.294375509739186,0.777886401406858,b3553,b4382,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b4384,b2744,b3752,b2930,b4232,b3697,b3925,b0871,b2779,b2407,b1004,b3713,b1109,b0046,b0517,b1779,b2690,b1982,b3616,b3589,b2210,b1033,b3945,b0507,b0114,b0529,b2492,b0904,b1380,b1511,b3662,b2285,,,,,,,,,,,,,,,,,,,,,,,,
41,0.578727655144244,0.737644533002013,b3399,b4069,b4384,b2744,b3708,b3008,b0871,b3115,b1849,b2296,b2925,b2097,b0160,b1779,b2797,b3117,b1814,b4471,b3946,b0825,b0596,b3665,b4374,b0675,b2361,b2291,b1701,b1805,b0112,b3654,b3714,b3664,b0114,b0529,b1539,b2492,b0904,b2578,b1533,b3927,b1517,,,,,,,,,,,,,,,,,,,,,,,,
41,0.298337868435733,0.376100131088004,b3942,b1732,b1241,b0351,b4069,b2744,b1479,b2930,b4232,b3697,b3925,b3115,b1849,b2296,b3617,b3844,b3236,b2883,b1779,b2463,b3946,b2210,b0825,b3551,b4388,b4219,b1832,b1778,b4381,b2868,b4064,b4464,b0114,b0529,b2492,b0904,b1710,b2480,b1518,b0606,b2285,,,,,,,,,,,,,,,,,,,,,,,,
43,0.583931815865299,0.742055880137618,b3399,b4069,b2744,b3708,b3008,b2297,b2458,b2925,b2097,b0160,b0517,b1779,b2690,b1982,b2797,b3117,b1814,b4471,b2440,b4374,b0675,b2361,b2291,b0261,b3945,b0507,b3709,b3161,b0112,b2975,b0114,b3603,b0529,b1539,b2492,b0904,b2947,b3035,b2578,b1533,b3927,b1473,b0494,,,,,,,,,,,,,,,,,,,,,,
44,0.579079980776641,0.735610163860777,b4382,b4069,b4384,b3708,b3008,b3752,b2297,b2458,b2779,b2925,b2097,b2407,b3844,b1982,b2797,b3117,b1814,b4471,b3946,b0825,b0596,b3665,b0261,b0507,b3709,b0153,b2406,b3161,b0112,b0452,b2975,b0114,b3603,b0584,b0886,b2366,b0529,b2492,b0904,b2578,b1533,b3927,b1473,b3662,,,,,,,,,,,,,,,,,,,,,
44,0.330878076404625,0.556809568042913,b4467,b4269,b0493,b3588,b3003,b3011,b4384,b3752,b0871,b2925,b2097,b2926,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b2690,b0207,b3012,b0937,b1982,b0261,b0411,b2799,b1602,b4381,b2406,b1727,b0114,b0529,b2492,b0904,b1781,b3001,b1380,b0325,b2660,b1771,b0606,b2285,b1009,,,,,,,,,,,,,,,,,,,,,
45,0.581665198057209,0.741248069848594,b2836,b3399,b4069,b2502,b4384,b2744,b3708,b3008,b2930,b4232,b3697,b3925,b0871,b3115,b1849,b2296,b1779,b2690,b2797,b3117,b1814,b4471,b3665,b4374,b0675,b2361,b2291,b3945,b3709,b3161,b0112,b3654,b3714,b3664,b0114,b2366,b2492,b0904,b2947,b0591,b2578,b1533,b3927,b1473,b1517,,,,,,,,,,,,,,,,,,,,
45,0.348901538796567,0.24026825348904,b3553,b4384,b3708,b3008,b3752,b0871,b3115,b1849,b2296,b2779,b2925,b2097,b2407,b1004,b3713,b1109,b0046,b2690,b1982,b2797,b3117,b1814,b4471,b2210,b1033,b0261,b3945,b1602,b4381,b2406,b0452,b0114,b2366,b0529,b2492,b0904,b2947,b2578,b1533,b3927,b3825,b1380,b2413,b3662,b2285,,,,,,,,,,,,,,,,,,,,
46,0.366824339437272,0.137935305649703,b4467,b4269,b0493,b3588,b3003,b3011,b2744,b2930,b4232,b3697,b3925,b0871,b1004,b3713,b1109,b0046,b3236,b2883,b2690,b2799,b3945,b1602,b4381,b2406,b3915,b3654,b2868,b3714,b3664,b1727,b4064,b4464,b0114,b0755,b3612,b0529,b2492,b0904,b1380,b2660,b3662,b1517,b0606,b2285,b1007,b4209,,,,,,,,,,,,,,,,,,,
47,0.348825295248101,0.443284394512415,b4069,b4384,b3708,b3008,b2930,b4232,b3697,b3925,b0871,b3115,b1849,b2296,b2779,b0030,b2407,b1238,b3236,b1982,b2797,b3117,b1814,b4471,b3449,b3946,b2210,b0825,b0595,b0261,b3709,b2913,b4381,b2406,b3161,b0112,b2868,b0114,b1539,b2492,b0904,b2578,b1533,b3927,b2413,b1473,b0494,b3662,b2285,,,,,,,,,,,,,,,,,,
64,0.513419054665208,0.0243011506805321,b4467,b1478,b3399,b4382,b4269,b0493,b3846,b3588,b3003,b3011,b1241,b4384,b2744,b3708,b3008,b0871,b2926,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b1638,b4139,b2797,b3117,b1814,b4471,b3449,b1623,b3665,b2799,b3945,b1602,b0507,b0153,b2913,b2239,b2406,b3654,b3714,b3664,b2975,b3603,b1297,b0886,b1539,b2492,b0904,b2954,b3035,b2578,b1533,b3927,b3029,b1380,b1511,b4141,b1798,b3662,b2285,b1011,
65,0.417995380757756,0.166789979772089,b3553,b1478,b4382,b0238,b0125,b1241,b0351,b4069,b4384,b2744,b3403,b3708,b0871,b3115,b1849,b2296,b2925,b2097,b2926,b1850,b2407,b1004,b3713,b1109,b0046,b3236,b1638,b3908,b1656,b1525,b4139,b2797,b3117,b1814,b4471,b3946,b0825,b1033,b1623,b2661,b2799,b3945,b1602,b0507,b2913,b2406,b3915,b3654,b2868,b3714,b3664,b4064,b4464,b1539,b2492,b0904,b2954,b1533,b1380,b2413,b3662,b1518,b0221,b2285,b1008
