Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,
3,0.273927256570841,0.327258153246445,YLR027C,YDR148C,YHR208W,,,,,,,,,
3,0.273927256631558,0.327258159309587,YLR027C,YHR208W,YGR244C,,,,,,,,,
4,0.273902972236838,0.327229146082432,YLR027C,YHR208W,YKL141W,YDR178W,,,,,,,,
8,0.171005271405662,0.0276762127364806,YGR087C,YLR044C,YLR134W,YDR380W,YDL080C,YDR148C,YMR250W,YLR348C,,,,
9,0.171005271377904,0.0276759466950791,YGR087C,YLR044C,YLR134W,YDR380W,YDL080C,YDL210W,YOR348C,YDR148C,YLR348C,,,
12,0.154886630475894,0.0777190137020899,YOL086C,YDL168W,YMR303C,YGL256W,YBR145W,YGR087C,YLR044C,YLR134W,YMR189W,YGR244C,YJL121C,YLR348C
