Deletion size,Max growth rate,Min production rate,Deleted genes,,,,
2,0.359606707775731,0.0483084925522809,PHATRDRAFT_10454,PHATRDRAFT_859,,,
5,0.359606707775746,0.0220707141631768,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_20310,PHATRDRAFT_31367
