Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.621230341615308,0.0598362852822945,b4467,b1478,b1241,b0351,b2779,b3844,b1004,b3713,b1109,b0046,b3236,b1602,b0507,b0529,b1380,b2660,b0606,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.520600891500682,0.83290077639895,b3399,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b2744,b0871,b3617,b0160,b1982,b0675,b2361,b0261,b0507,b4381,b2406,b0112,b0114,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.549309095430274,0.433906578603359,b4382,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b4384,b2744,b3752,b0871,b3617,b2407,b1982,b0261,b0411,b0507,b0112,b0114,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.549309095430287,0.433906578601097,b4382,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b4384,b2744,b0871,b3617,b0030,b2407,b1982,b0261,b0411,b0507,b0112,b0114,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.549309095430273,0.43390657860075,b3399,b4382,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b4384,b2744,b0871,b3617,b0160,b1982,b0675,b2361,b2291,b0261,b0507,b0112,b0114,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.54930909543026,0.433906578603009,b3399,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b2744,b0871,b0160,b1982,b3616,b3589,b0675,b2361,b2291,b0261,b0507,b4381,b0112,b0114,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.518480022696661,0.843074181668092,b3399,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b2744,b0871,b3617,b0160,b3124,b1982,b4374,b0675,b2361,b2291,b0261,b0112,b2789,b3127,b0114,b0529,b2492,b0904,b0514,,,,,,,,,,,,,,,,,,,,,,,
27,0.520600891500688,0.83290077640021,b3399,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b2744,b0871,b3617,b2883,b1982,b0675,b2361,b0261,b0507,b4381,b2406,b0112,b4064,b4464,b0114,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,,,
27,0.504171175944334,0.819807288556936,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b4384,b2744,b3752,b0871,b3617,b2883,b1982,b0261,b0507,b4381,b2406,b0112,b2868,b4064,b4464,b0114,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,,,
27,0.518480022696663,0.843074181663769,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b4384,b2744,b3752,b0871,b2407,b1982,b3616,b3589,b4374,b2361,b2291,b0261,b0411,b0507,b0112,b0114,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,,,
28,0.444770649897487,0.711581224055113,b3399,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b2502,b2744,b0871,b2779,b2926,b3617,b1982,b0675,b2361,b0261,b4388,b4381,b2406,b0112,b2789,b3127,b0114,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,
29,0.443086860943753,0.720481168706412,b4382,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b4384,b2744,b3752,b0871,b2779,b2407,b1779,b1982,b3616,b3589,b0261,b0411,b2913,b0112,b2789,b3127,b0114,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,
29,0.443086860943746,0.720481168704964,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b4384,b3752,b0871,b3617,b2407,b3124,b1779,b1982,b0261,b2913,b4381,b2406,b0112,b2789,b3127,b0114,b0755,b3612,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,
29,0.490595597802224,0.452650025464104,b4467,b4269,b0493,b3588,b3003,b3011,b0871,b2925,b2097,b1004,b3713,b1109,b0046,b3124,b3236,b1638,b2690,b4139,b1493,b3517,b1602,b2913,b1727,b2492,b0904,b3029,b1380,b0514,b2285,,,,,,,,,,,,,,,,,,,,,
29,0.549309095430263,0.433906578616041,b3399,b4382,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b2502,b4384,b2744,b3752,b0871,b3617,b2883,b1982,b1623,b2361,b2291,b0261,b0411,b0507,b0112,b0114,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,
29,0.549309095430274,0.433906578603814,b3399,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b2744,b0871,b1238,b2883,b1982,b3616,b3589,b0675,b2361,b0261,b0411,b4381,b0112,b0114,b0509,b3125,b0529,b2492,b0904,b0508,b3662,,,,,,,,,,,,,,,,,,,,,
30,0.494661615170325,0.176699312205846,b4467,b1478,b4269,b0493,b3588,b3003,b3011,b0474,b2518,b1241,b0871,b3844,b1004,b3713,b1109,b0046,b3236,b1638,b1779,b4139,b3945,b1602,b0507,b2913,b0529,b2492,b0904,b3029,b1380,b2285,,,,,,,,,,,,,,,,,,,,
32,0.516678779607118,0.40813145705785,b3399,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b4384,b2744,b3752,b0871,b2779,b3617,b2883,b1982,b1623,b0261,b0411,b4381,b0112,b2789,b3127,b0114,b0755,b3612,b0529,b2492,b0904,b2954,b0514,b3662,,,,,,,,,,,,,,,,,,
32,0.756860580613652,0.0618612600060605,b3399,b2744,b3708,b3008,b0871,b0160,b1238,b0120,b1982,b2797,b3117,b1814,b4471,b2440,b0595,b0675,b2361,b0261,b0507,b4381,b2406,b0452,b0114,b0886,b1539,b2492,b0904,b2578,b1533,b3927,b4141,b1798,,,,,,,,,,,,,,,,,,
32,0.756822031691286,0.00210774934253387,b2836,b3399,b2502,b2744,b3708,b3008,b0871,b0583,b0121,b1982,b2797,b3117,b1814,b4471,b4374,b0675,b2361,b2291,b0261,b0507,b2239,b3453,b0114,b0886,b2366,b2492,b0904,b2578,b1533,b3927,b4141,b1798,,,,,,,,,,,,,,,,,,
32,0.756820397091791,0.00210774480564072,b3399,b2502,b2744,b3708,b3008,b0871,b1238,b0583,b0121,b1982,b2797,b3117,b1814,b4471,b0675,b2361,b0261,b0507,b4381,b2406,b0114,b0886,b1539,b2492,b0904,b2578,b1533,b3927,b3821,b4141,b1798,b0221,,,,,,,,,,,,,,,,,,
32,0.679570302767619,0.00189260330995127,b4382,b4384,b3708,b3008,b0871,b0030,b2407,b1779,b0121,b1982,b2797,b3117,b1814,b4471,b0595,b0261,b0507,b2406,b0112,b0114,b0886,b1539,b2492,b0904,b2578,b1533,b3927,b3825,b0494,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,
33,0.48936547474763,0.21040770185718,b4467,b4269,b0493,b3846,b3588,b2341,b3003,b3011,b0474,b2518,b3926,b0871,b2926,b1004,b3713,b1109,b0046,b3236,b1638,b4139,b1602,b2913,b3915,b0509,b3125,b0529,b2492,b0904,b3029,b1380,b0508,b1771,b2285,,,,,,,,,,,,,,,,,
33,0.623968083409394,0.126895973149175,b3399,b2502,b2744,b3708,b3008,b0871,b2779,b2925,b2097,b1982,b2797,b3117,b1814,b4471,b3946,b0825,b0675,b2361,b0261,b4381,b2406,b2789,b3127,b0114,b0886,b2366,b0529,b2492,b0904,b2578,b1533,b3927,b3821,,,,,,,,,,,,,,,,,
33,0.756820397091764,0.0021077448124999,b3399,b0586,b2744,b3708,b3008,b0871,b0160,b0120,b1982,b2797,b3117,b1814,b4471,b4374,b0675,b2361,b2291,b0261,b0452,b0114,b0886,b0509,b3125,b2366,b2492,b0904,b2578,b1533,b3927,b0508,b4141,b1798,b0221,,,,,,,,,,,,,,,,,
33,0.728912295047081,0.00203002074778752,b4382,b4384,b3708,b3008,b0871,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b0261,b2406,b0114,b0886,b0509,b3125,b0755,b3612,b1539,b2492,b0904,b0591,b2578,b1533,b3927,b3821,b0508,b1600,b4141,b1798,b3662,,,,,,,,,,,,,,,,,
34,0.509176822121776,0.371803206829212,b4467,b0469,b4382,b4269,b0493,b3588,b3003,b3011,b4384,b3926,b0871,b2779,b2926,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b1638,b4139,b1623,b3665,b3945,b1602,b0529,b2492,b0904,b2954,b3029,b1380,b2660,b2285,,,,,,,,,,,,,,,,
34,0.673516031295874,0.154595726746172,b3831,b4384,b3708,b3008,b3752,b0871,b2926,b2407,b1982,b2797,b3117,b1814,b4471,b0261,b0507,b4381,b2406,b0112,b0114,b0886,b0529,b1539,b2492,b0904,b2578,b1533,b3927,b3821,b2965,b0693,b0594,b4141,b1798,b3662,,,,,,,,,,,,,,,,
34,0.756832444861765,0.00210777837219478,b2836,b3399,b2744,b3708,b3008,b0871,b0160,b3844,b0583,b1982,b2797,b3117,b1814,b4471,b4374,b0675,b2361,b2291,b0261,b0114,b0886,b0509,b3125,b1539,b2492,b0904,b2578,b1533,b3927,b2965,b0693,b0508,b4141,b1798,,,,,,,,,,,,,,,,
34,0.756822031691335,0.00210774935355904,b3399,b2502,b2744,b3708,b3008,b0871,b1238,b1982,b2797,b3117,b1814,b4471,b3449,b0675,b2361,b0261,b0507,b4381,b2239,b2406,b0452,b0114,b0886,b2366,b2492,b0904,b0591,b2578,b1533,b3927,b2965,b0693,b4141,b1798,,,,,,,,,,,,,,,,
34,0.756820397091777,0.0021077448061915,b3399,b2744,b3708,b3008,b0871,b0160,b3124,b1982,b2797,b3117,b1814,b4471,b4374,b0675,b2361,b2291,b0261,b2789,b3127,b0452,b0114,b0886,b1539,b2492,b0904,b3035,b2578,b1533,b3927,b1600,b0514,b4141,b1798,b0221,,,,,,,,,,,,,,,,
35,0.755460193813096,0.153596842565734,b3399,b4382,b2744,b3708,b3008,b0871,b0160,b0120,b1982,b2797,b3117,b1814,b4471,b0595,b0675,b2361,b0261,b0507,b4381,b2239,b2406,b3453,b0452,b0114,b0886,b0529,b1539,b2492,b0904,b2578,b1533,b3927,b3825,b4141,b1798,,,,,,,,,,,,,,,
35,0.623968083409392,0.126895973139509,b3399,b2502,b2744,b3708,b3008,b2930,b4232,b3697,b3925,b0871,b2926,b2690,b1982,b2797,b3117,b1814,b4471,b0675,b2361,b0261,b3945,b0507,b4381,b2406,b0114,b0886,b2366,b0529,b2492,b0904,b2578,b1533,b3927,b2835,b0494,,,,,,,,,,,,,,,
35,0.679570302767609,0.00189260330450929,b3399,b2502,b2744,b3708,b3008,b0871,b1238,b1779,b0121,b1982,b2797,b3117,b1814,b4471,b0675,b2361,b0261,b4381,b2406,b0112,b0114,b0886,b0509,b3125,b1539,b2492,b0904,b0591,b2578,b1533,b3927,b3821,b0508,b4141,b1798,,,,,,,,,,,,,,,
38,0.624641896399974,0.143276693623693,b4384,b2744,b3708,b3008,b0871,b2779,b2925,b2097,b0030,b2407,b2690,b1982,b2797,b3117,b1814,b4471,b0595,b4374,b2361,b2291,b0261,b0411,b3945,b0507,b0452,b0114,b0886,b2366,b2492,b0904,b2578,b1533,b3927,b4141,b1798,b3662,b1813,b4209,,,,,,,,,,,,
38,0.760401880118804,0.140277720548928,b2836,b4382,b0586,b4384,b3708,b3008,b2930,b4232,b3697,b3925,b0871,b0030,b2407,b3124,b2690,b0120,b1982,b2797,b3117,b1814,b4471,b0261,b3945,b2406,b2789,b3127,b0114,b0886,b1539,b2492,b0904,b2578,b1533,b3927,b0514,b4141,b1798,b3662,,,,,,,,,,,,
38,0.683539113847663,0.139010893968828,b3399,b4382,b0586,b2502,b2744,b3708,b3008,b0871,b2779,b2926,b0121,b1982,b2797,b3117,b1814,b4471,b0675,b2361,b0261,b1701,b1805,b3709,b4381,b2406,b3161,b0112,b2789,b3127,b0114,b0886,b1539,b2492,b0904,b2578,b1533,b3927,b4141,b1798,,,,,,,,,,,,
38,0.484431351079948,0.103497762365614,b4467,b3399,b4269,b0493,b3588,b3003,b3011,b2744,b0871,b0160,b1004,b3713,b1109,b0046,b3236,b1779,b1982,b4374,b0675,b2361,b2291,b0261,b2799,b3945,b1602,b3915,b1727,b0114,b0529,b2492,b0904,b3927,b1380,b2660,b0606,b2285,b1009,b4209,,,,,,,,,,,,
38,0.365269018898242,0.0742845168651919,b3399,b2744,b3708,b3008,b0910,b2930,b4232,b3697,b3925,b0871,b2926,b0160,b2690,b1982,b2797,b3117,b1814,b4471,b3449,b0675,b2361,b0261,b0822,b0507,b4381,b2239,b2406,b1727,b0114,b0886,b0529,b1539,b2492,b0904,b2578,b1533,b3927,b2285,,,,,,,,,,,,
38,0.675671638009614,0.00188174550504555,b3399,b4382,b2502,b4384,b2744,b3708,b3008,b0871,b2779,b2926,b3844,b0120,b1982,b2797,b3117,b1814,b4471,b0675,b2361,b2291,b0261,b2406,b0112,b2789,b3127,b0452,b0114,b0886,b2366,b2492,b0904,b0591,b2578,b1533,b3927,b2835,b4141,b1798,,,,,,,,,,,,
39,0.552994981901613,0.666760261647781,b2836,b3399,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b2744,b3708,b3008,b0871,b0160,b1238,b0121,b1982,b2797,b3117,b1814,b4471,b3616,b3589,b0675,b2361,b0261,b0507,b4381,b2406,b0112,b0114,b0886,b1539,b2492,b0904,b2578,b1533,b4141,b1798,,,,,,,,,,,
41,0.488170628238787,0.0825989584687626,b0474,b2518,b3831,b4384,b3708,b3008,b3752,b0871,b2779,b2407,b1982,b2797,b3117,b1814,b4471,b0261,b3709,b4381,b2406,b3161,b0112,b0114,b0886,b0509,b3125,b1539,b2492,b0904,b0591,b2578,b1533,b3927,b2835,b0508,b1473,b0494,b1600,b4141,b1798,b3662,b2285,,,,,,,,,
42,0.557915396586841,0.65811700181858,b3399,b4382,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b2502,b2744,b3708,b3008,b0871,b3617,b3124,b0120,b1982,b2797,b3117,b1814,b4471,b0675,b2361,b0261,b4381,b2406,b0112,b2789,b3127,b0114,b0886,b2366,b2492,b0904,b2578,b1533,b2835,b0494,b0514,b4141,b1798,,,,,,,,
42,0.417971102164077,0.280677417414108,b4467,b4269,b0493,b3588,b3003,b3011,b4384,b3752,b0871,b2926,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b0207,b3012,b1982,b0261,b2799,b1602,b2913,b4381,b2406,b3915,b1727,b0114,b0529,b2492,b0904,b1781,b3001,b3927,b1380,b0325,b1771,b3662,b0606,b2285,b1007,,,,,,,,
43,0.417971102164315,0.280677417426577,b4467,b4382,b4269,b0493,b3588,b3003,b3011,b4384,b2744,b0871,b2926,b0030,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b0207,b3012,b1982,b0261,b0411,b2799,b1602,b2913,b3915,b1727,b0114,b0529,b2492,b0904,b1781,b3001,b3927,b1380,b0325,b1771,b3662,b0606,b2285,b1010,,,,,,,
44,0.6719476289966,0.154199616892395,b2836,b4384,b2744,b3708,b3008,b0871,b2779,b0030,b2883,b1779,b0120,b1982,b2797,b3117,b1814,b4471,b2440,b4374,b2361,b2291,b0261,b0411,b3709,b4381,b3161,b0112,b2789,b3127,b2868,b4064,b4464,b0114,b0886,b1539,b2492,b0904,b0591,b2578,b1533,b3927,b1473,b4141,b1798,b3662,,,,,,
46,0.756534688679319,0.173651441943736,b0238,b0125,b4384,b2744,b3708,b3008,b3752,b0871,b2883,b0593,b1982,b0477,b2797,b3117,b1814,b4471,b2265,b4374,b2361,b2291,b0261,b1701,b1805,b3709,b2406,b3161,b0112,b2868,b4064,b4464,b0114,b0886,b0509,b3125,b2366,b2492,b0904,b2578,b1533,b3927,b0508,b1473,b1600,b4141,b1798,b3662,,,,
50,0.298183184406634,0.484661133362328,b4467,b1478,b3399,b4382,b4269,b3942,b1732,b0493,b3588,b3003,b3011,b1241,b0351,b2502,b4384,b2744,b0871,b2926,b3617,b2407,b3844,b1004,b3713,b1109,b0046,b0907,b2463,b1982,b2210,b0675,b2361,b3551,b0261,b3945,b1602,b0153,b4219,b1832,b1778,b0114,b0529,b2492,b0904,b3035,b1380,b1710,b2480,b0606,b2285,b1011
