Deletion size,Max growth rate,Min production rate,Deleted genes,,,,
2,0.314016270583899,0.02479226076801,PHATRDRAFT_draft521,PHATRDRAFT_31544,,,
3,0.314016270585698,0.024792260768229,PHATRDRAFT_draft521,PHATRDRAFT_55069,PHATRDRAFT_38946,,
3,0.314016270583924,0.0247922607680116,PHATRDRAFT_draft521,PHATRDRAFT_20318,PHATRDRAFT_35580,,
3,0.314016270585698,0.024792260768229,PHATRDRAFT_draft521,PHATRDRAFT_11319,PHATRDRAFT_5423,,
3,0.31401627058394,0.0247922607679243,PHATRDRAFT_draft521,PHATRDRAFT_38085,PHATRDRAFT_42245,,
3,0.314016270585698,0.024792260768229,PHATRDRAFT_draft521,PHATRDRAFT_17720,PHATRDRAFT_20318,,
3,0.314016270583925,0.0247922607679968,PHATRDRAFT_draft521,PHATRDRAFT_20310,YP_874486_AT1,,
3,0.314016270585698,0.024792260768229,PHATRDRAFT_draft521,PHATRDRAFT_17720,YP_874486_AT1,,
3,0.314016270583925,0.0247922607679968,PHATRDRAFT_draft521,PHATRDRAFT_20310,PHATRDRAFT_20318,,
3,0.314016270583926,0.0247922607680275,PHATRDRAFT_draft521,PHATRDRAFT_22803,PHATRDRAFT_12331,,
3,0.314016270583936,0.0247922607680126,PHATRDRAFT_draft521,PHATRDRAFT_51970,YP_874486_AT1,,
3,0.314016270583936,0.0247922607680126,PHATRDRAFT_draft521,PHATRDRAFT_47293,PHATRDRAFT_51970,,
3,0.314016270585698,0.024792260768229,PHATRDRAFT_draft521,PHATRDRAFT_47293,PHATRDRAFT_23723,,
3,0.314016270583936,0.0247922607680126,PHATRDRAFT_draft521,PHATRDRAFT_35691,PHATRDRAFT_51970,,
3,0.314016270585698,0.024792260768229,PHATRDRAFT_draft521,PHATRDRAFT_22803,PHATRDRAFT_5423,,
3,0.314016270584065,0.024792260767991,PHATRDRAFT_draft521,PHATRDRAFT_48078,PHATRDRAFT_12331,,
4,0.314016270583923,0.0247922607679243,PHATRDRAFT_54015,PHATRDRAFT_20318,PHATRDRAFT_23723,PHATRDRAFT_28181,
4,0.314016270583919,0.0247922607679493,PHATRDRAFT_54015,PHATRDRAFT_55069,PHATRDRAFT_38946,PHATRDRAFT_21970,
4,0.314016270583925,0.0247922607679274,PHATRDRAFT_54015,PHATRDRAFT_23913,PHATRDRAFT_47293,PHATRDRAFT_28181,
4,0.314016270583994,0.0247922607679257,PHATRDRAFT_draft521,PHATRDRAFT_41886,PHATRDRAFT_39681,YP_874486_AT1,
4,0.314016270583816,0.024792260767767,PHATRDRAFT_54015,PHATRDRAFT_48078,PHATRDRAFT_12331,PHATRDRAFT_21970,
4,0.314016270583923,0.0247922607679243,PHATRDRAFT_54015,PHATRDRAFT_41969,PHATRDRAFT_47293,PHATRDRAFT_28181,
4,0.314016270583923,0.0247922607679243,PHATRDRAFT_54015,PHATRDRAFT_38946,PHATRDRAFT_23723,PHATRDRAFT_28181,
4,0.314016270583924,0.0247922607679641,PHATRDRAFT_54015,PHATRDRAFT_17720,PHATRDRAFT_12331,PHATRDRAFT_21970,
4,0.314016270583919,0.0247922607679493,PHATRDRAFT_54015,PHATRDRAFT_19979,PHATRDRAFT_20318,PHATRDRAFT_21970,
4,0.314016270583979,0.0247922607678673,PHATRDRAFT_54015,PHATRDRAFT_38085,PHATRDRAFT_35580,PHATRDRAFT_28181,
4,0.314016270583814,0.0247922607679009,PHATRDRAFT_54015,PHATRDRAFT_38946,PHATRDRAFT_21970,PHATRDRAFT_51970,
4,0.314016270584006,0.0247922607679783,PHATRDRAFT_54015,PHATRDRAFT_48078,PHATRDRAFT_20318,PHATRDRAFT_21970,
4,0.314016270583925,0.0247922607679811,PHATRDRAFT_54015,PHATRDRAFT_54478,PHATRDRAFT_38085,PHATRDRAFT_21970,
5,0.280898715446556,0.042801718749307,PHATRDRAFT_draft521,PHATRDRAFT_30145,PHATRDRAFT_36257,PHATRDRAFT_38085,PHATRDRAFT_49903
