Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,
4,0.232752989615169,0.5733466682326,YPO0070,YPO1771,YPO1321,YPO3141,,,
4,0.232752989615155,0.573346668232505,YPO0070,YPO1771,YPO1321,YPO2074,,,
4,0.232752989615171,0.57334666823475,YPO0793,YPO0070,YPO1771,YPO1321,,,
4,0.232752989615728,0.57334666823717,YPO3080,YPO0070,YPO1771,YPO1321,,,
4,0.232752989615155,0.573346668232478,YPO0070,YPO1771,YPO1321,YPO3834,,,
5,0.232752989615171,0.57334666823222,YPO0181,YPO3011,YPO1771,YPO1321,YPO3141,,
5,0.232752989615158,0.573346668233989,YPO0181,YPO3011,YPO1771,YPO1321,YPO2074,,
6,0.101143871475786,0.676315488793984,YPO3371,YPO0181,YPO1845,YPO1771,YPO1321,YPO2074,
6,0.101143871474847,0.67631548878913,YPO3371,YPO0793,YPO0181,YPO1845,YPO1771,YPO1321,
6,0.101143871475621,0.676315488795261,YPO3371,YPO0181,YPO3080,YPO1845,YPO1771,YPO1321,
7,0.101143871475151,0.676315488789914,YPO0181,YPO1845,YPO1145,YPO3014,YPO1771,YPO1321,YPO2074
