Deletion size,Max growth rate,Min production rate,Deleted genes,,,
1,0.212319410081433,0.0882121329828807,CLJU_RS18495,,,
1,0.212319410081433,0.0882121329828807,CLJU_RS18510,,,
4,0.215078376822686,0.0457573869735388,CLJU_RS18515,CLJU_RS07210,CLJU_RS03475,CLJU_RS18530
4,0.209136038579042,0.0444931693681728,CLJU_RS07210,CLJU_RS03475,CLJU_RS18495,CLJU_RS18530
4,0.215078376822686,0.0457573869735388,CLJU_RS11895,CLJU_RS07210,CLJU_RS03475,CLJU_RS18530
