Deletion size,Max growth rate,Min production rate,Deleted genes,,,
3,0.0277100231592741,0.260830624014227,TM1611,TM0202,TM1419,
3,0.0277100231593295,0.260830624015157,TM1415,TM1611,TM0202,
3,0.0277100231592741,0.260830624014227,TM1611,TM0202,TM_1418,
3,0.0529147342358438,0.132518140590167,TM0273,TM1611,TM0202,
4,0.0529169624733841,0.132507273321938,TM0209,TM0289,TM1611,TM0202
