Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.561440406956255,2.15197132352299,b1241,b0351,b4069,b4384,b3752,b2297,b2458,b3617,b2407,b1982,b0261,b4381,b2406,b0112,b0114,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.561440406956262,2.15197132352494,b4382,b1241,b0351,b4069,b4384,b3752,b2297,b2458,b3617,b2407,b1982,b0261,b2406,b0112,b0114,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.561440406956247,2.15197132352194,b3399,b1241,b0351,b4069,b2502,b2744,b2297,b2458,b3617,b1982,b4374,b0675,b2361,b2291,b0261,b0112,b0114,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.561440406956317,2.15197132352693,b1241,b0351,b4069,b4384,b3752,b3115,b1849,b2296,b3617,b2407,b1982,b0261,b4381,b2406,b0112,b0114,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.561440406956275,2.15197132352314,b1241,b0351,b4069,b4384,b2297,b2458,b0030,b2407,b1982,b3616,b3589,b0261,b4381,b2406,b0112,b0114,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.561440406956276,2.15197132352417,b4382,b1241,b0351,b4069,b4384,b2744,b2297,b2458,b3617,b0030,b2407,b1982,b0261,b0411,b0112,b0114,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.561440406956234,2.15197132352132,b1241,b0351,b4069,b4384,b2744,b3752,b2297,b2458,b3617,b2407,b1982,b0261,b0411,b4381,b0112,b0114,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.56144040695629,2.15197132352966,b4382,b1241,b0351,b4069,b4384,b2744,b3752,b2297,b2458,b3617,b2407,b1982,b0261,b0411,b0112,b0114,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.561440406956304,2.15197132353279,b1241,b0351,b4069,b4384,b2744,b3752,b2297,b2458,b2407,b1982,b3616,b3589,b0261,b0411,b4381,b0112,b0114,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.561440406956248,2.15197132351997,b3399,b1241,b0351,b4069,b2744,b3115,b1849,b2296,b3617,b0160,b1982,b0675,b2361,b2291,b0261,b4381,b0112,b0114,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.561440406956247,2.15197132352814,b1241,b0351,b4069,b4384,b2744,b3752,b3115,b1849,b2296,b2407,b1982,b3616,b3589,b0261,b0411,b4381,b0112,b0114,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.561362190204212,2.15317934170129,b4382,b1241,b0351,b4069,b4384,b2744,b3752,b2297,b2458,b3617,b2407,b3665,b0411,b0112,b3654,b3714,b3664,b0114,b0529,b2492,b0904,b3662,b1517,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.561362190204212,2.15317934170096,b1241,b0351,b4069,b4384,b3115,b1849,b2296,b3617,b0030,b2407,b3665,b4381,b2406,b0112,b3654,b3714,b3664,b0114,b0529,b2492,b0904,b3662,b1517,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.56139332773529,2.15304726963034,b1241,b0351,b4069,b4384,b2744,b3752,b2297,b2458,b3617,b2407,b3665,b0261,b0411,b4381,b0112,b3654,b3714,b3664,b0114,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.561440406956275,2.15197132352404,b3399,b4382,b1241,b0351,b4069,b4384,b2744,b3115,b1849,b2296,b0160,b1982,b3616,b3589,b0675,b2361,b2291,b0261,b0112,b0114,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.59039454796238,1.91923157112762,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b4384,b0871,b0030,b2407,b1982,b3616,b3589,b0261,b4381,b2406,b0112,b0114,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.590394547962345,1.91923157112839,b4382,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b4384,b2744,b0871,b3617,b0030,b2407,b1982,b0261,b0411,b0112,b0114,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.379749428549068,1.45606829715388,b4382,b1241,b0351,b4069,b4384,b3115,b1849,b2296,b2926,b3617,b0030,b2407,b1982,b2406,b0112,b2868,b0114,b0529,b2492,b0904,b1511,b3662,b2285,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.517106236270169,1.95497959344064,b3399,b1241,b0351,b4069,b2502,b2744,b2297,b2458,b2925,b2097,b3617,b1851,b1982,b1200,b0675,b2361,b0261,b4388,b4381,b0112,b0114,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,
24,0.491791924514825,1.85927592705913,b3399,b0474,b1241,b0351,b4069,b2744,b2297,b2458,b2779,b3617,b0160,b0517,b1982,b0675,b2361,b0261,b0507,b2913,b4381,b0112,b0114,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,
25,0.590311457378635,1.92054704007455,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b4384,b0871,b3617,b0030,b2407,b3665,b4381,b2406,b0112,b3654,b3714,b3664,b0114,b0529,b2492,b0904,b3662,b1517,,,,,,,,,,,,,,,,,,,,,,,
26,0.590347058313117,1.92039839034897,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b2744,b0871,b3617,b2883,b0261,b0411,b4381,b0112,b3654,b2868,b3714,b3664,b4064,b4464,b0114,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,,
26,0.419938040298051,1.36568092079746,b3399,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b2744,b0871,b2779,b3617,b0160,b1982,b4374,b0675,b2361,b2291,b0112,b2868,b0114,b0529,b2492,b0904,b1517,b2285,,,,,,,,,,,,,,,,,,,,,,
26,0.396970941787199,1.29098959675857,b3399,b4382,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b4384,b2744,b0871,b3617,b2407,b1779,b1982,b0675,b2361,b0112,b2868,b0114,b0529,b2492,b0904,b1511,b2285,,,,,,,,,,,,,,,,,,,,,,
27,0.561440406956248,2.15197132352021,b3399,b4382,b0238,b0125,b1241,b0351,b4069,b4384,b2744,b2297,b2458,b0030,b2883,b1982,b0477,b3616,b3589,b1623,b0261,b0411,b0112,b0114,b0529,b2492,b0904,b2954,b3662,,,,,,,,,,,,,,,,,,,,,
27,0.591766287703157,1.89272245581194,b3399,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b4384,b2744,b3752,b0871,b3617,b2883,b1982,b1623,b0261,b4381,b2406,b0112,b4064,b4464,b0114,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,
28,0.590394547962367,1.91923157113175,b3399,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b2502,b4384,b2744,b3752,b0871,b3617,b2883,b1982,b1623,b4374,b2361,b2291,b0261,b0411,b0112,b0114,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,
28,0.405311519237369,1.19672076516214,b4467,b1241,b0351,b4069,b4384,b2744,b2297,b2458,b3617,b0030,b2407,b1004,b3713,b1109,b0046,b1982,b2210,b0261,b0411,b1602,b4381,b0114,b0529,b2492,b0904,b1380,b3662,b2285,,,,,,,,,,,,,,,,,,,,
28,0.393908933344592,1.17925305193049,b4382,b1241,b0351,b4069,b4384,b3708,b3752,b2297,b2458,b2926,b3617,b2407,b1982,b2797,b3117,b1814,b4471,b2406,b0112,b2868,b0114,b1539,b2492,b0904,b1533,b3662,b1518,b2285,,,,,,,,,,,,,,,,,,,,
28,0.491721434613846,1.86033019529693,b3399,b1241,b0351,b4069,b2744,b3115,b1849,b2296,b2779,b2926,b2883,b3616,b3589,b1623,b3665,b0411,b4381,b0112,b3654,b3714,b3664,b0114,b0529,b2492,b0904,b0516,b3662,b1517,,,,,,,,,,,,,,,,,,,,
28,0.491737666937458,1.8601713085868,b3399,b1241,b0351,b4069,b2744,b3115,b1849,b2296,b2926,b2883,b3616,b3589,b1623,b3665,b0261,b0411,b2913,b4381,b0112,b3654,b3714,b3664,b0114,b0529,b2492,b0904,b0515,b3662,,,,,,,,,,,,,,,,,,,,
30,0.365001217539972,1.39951942342541,b1241,b0351,b4069,b4384,b2744,b3115,b1849,b2296,b0030,b2407,b0907,b1982,b3616,b3589,b4374,b2361,b2291,b2406,b0112,b2868,b0114,b0755,b3612,b0529,b2492,b0904,b3662,b1813,b1517,b2285,,,,,,,,,,,,,,,,,,
30,0.393907423680763,1.17924853236335,b1241,b0351,b4069,b4384,b3708,b2297,b2458,b2779,b0030,b2407,b1238,b1982,b2797,b3117,b1814,b4471,b3616,b3589,b3665,b4381,b2406,b0112,b0114,b1539,b2492,b0904,b1533,b3662,b1517,b2285,,,,,,,,,,,,,,,,,,
31,0.412461714704262,1.58205176415913,b4467,b1241,b0351,b4069,b4384,b3752,b2297,b2458,b2407,b1004,b3713,b1109,b0046,b3236,b3616,b3589,b3665,b1602,b4381,b2406,b3654,b3714,b3664,b0114,b0529,b2492,b0904,b1380,b3662,b1518,b2285,,,,,,,,,,,,,,,,,
31,0.424219391038421,1.37903585182054,b4467,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b4384,b3752,b0871,b2407,b1004,b3713,b1109,b0046,b1982,b3616,b3589,b2210,b0261,b1602,b4381,b2406,b0114,b0529,b2492,b0904,b1380,b3662,b2285,,,,,,,,,,,,,,,,,
32,0.379141248481666,1.45373636022328,b3553,b1241,b0351,b4069,b4384,b3752,b2297,b2458,b3617,b2407,b1004,b3713,b1109,b0046,b1982,b2210,b1033,b3665,b1602,b4381,b2406,b0114,b0755,b3612,b0529,b2492,b0904,b1380,b3662,b1813,b1517,b2285,,,,,,,,,,,,,,,,
32,0.393908933344599,1.17925305192976,b3399,b1241,b0351,b4069,b2502,b4384,b2744,b3708,b2297,b2458,b3617,b1982,b2797,b3117,b1814,b4471,b3665,b4374,b0675,b2361,b2291,b2913,b0112,b0114,b2366,b0755,b3612,b2492,b0904,b1533,b1511,b2285,,,,,,,,,,,,,,,,
33,0.362432141206528,1.38966884738364,b3553,b4382,b1241,b0351,b4069,b4384,b2744,b2297,b2458,b2779,b0030,b2407,b1004,b3713,b1109,b0046,b0907,b1982,b3616,b3589,b2210,b1033,b3665,b0411,b1602,b0114,b0529,b2492,b0904,b1380,b3662,b1517,b2285,,,,,,,,,,,,,,,
33,0.393893755995592,1.17973779619843,b3399,b4382,b1241,b0351,b4069,b4384,b2744,b3708,b2297,b2458,b2779,b2407,b2797,b3117,b1814,b4471,b3616,b3589,b3665,b0675,b2361,b2406,b0112,b3654,b3714,b3664,b0114,b1539,b2492,b0904,b1533,b1511,b2285,,,,,,,,,,,,,,,
33,0.382275193894804,0.916238140433975,b4467,b1241,b0351,b4069,b4384,b2744,b3115,b1849,b2296,b2926,b3617,b0030,b1004,b3713,b1109,b0046,b3236,b2883,b1982,b1602,b4381,b2406,b2868,b4064,b4464,b0114,b0529,b2492,b0904,b1380,b1511,b3662,b2285,,,,,,,,,,,,,,,
34,0.386944013416381,1.48365440032961,b3399,b1241,b0351,b4069,b2744,b2297,b2458,b2926,b0160,b1851,b3236,b3962,b1982,b3616,b3589,b4267,b0675,b2361,b2291,b2799,b4381,b0112,b2868,b0114,b0509,b3125,b0529,b0306,b3605,b2492,b0904,b1380,b4266,b1517,,,,,,,,,,,,,,
35,0.389307777027898,1.26137491106541,b4467,b1478,b3399,b1241,b4069,b2744,b3115,b1849,b2296,b1004,b3713,b1109,b0046,b3236,b1779,b1982,b2210,b0675,b2361,b2799,b3945,b1602,b4381,b3915,b0452,b0529,b2492,b0904,b1380,b2660,b1511,b0606,b2285,b1010,b4209,,,,,,,,,,,,,
35,0.378272922601599,1.04540753189646,b4467,b1241,b0351,b4069,b2744,b3115,b1849,b2296,b3617,b1004,b3713,b1109,b0046,b3236,b2883,b1779,b0261,b0411,b1602,b4381,b3654,b2868,b3714,b3664,b1727,b4064,b4464,b0114,b0529,b2492,b0904,b1380,b2660,b1695,b2285,,,,,,,,,,,,,
36,0.402940934182467,1.26800757285466,b3553,b1478,b3399,b1241,b4069,b4384,b2744,b2297,b2458,b2926,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b0937,b1982,b1033,b4374,b0675,b2361,b2291,b2799,b3945,b1602,b0529,b2492,b0904,b1380,b2660,b1511,b0606,b2285,b1007,,,,,,,,,,,,
36,0.454744023527139,0.57781176239859,b2836,b3399,b4069,b2744,b3708,b3008,b0512,b2297,b2458,b2779,b0160,b1238,b1982,b2797,b3117,b1814,b4471,b2440,b0595,b0675,b2361,b0261,b4381,b2406,b0112,b0511,b0114,b0529,b1539,b2492,b0904,b2947,b2578,b1533,b3927,b2285,,,,,,,,,,,,
36,0.679138670073535,0.467658963027889,b4384,b3708,b3008,b3752,b0871,b2779,b2407,b1238,b0517,b0120,b1982,b2797,b3117,b1814,b4471,b0261,b0507,b3709,b4381,b2406,b3161,b0112,b0114,b0886,b2366,b2492,b0904,b3035,b2578,b1533,b3927,b3821,b1473,b4141,b1798,b3662,,,,,,,,,,,,
37,0.393340094910201,1.1775501089013,b3553,b3399,b1241,b0351,b4069,b2502,b2744,b3708,b0512,b2297,b2458,b3617,b1004,b3713,b1109,b0046,b1779,b1982,b2797,b3117,b1814,b4471,b2210,b1033,b4374,b0675,b2361,b2291,b1602,b0114,b2366,b2492,b0904,b1533,b1380,b1511,b2285,,,,,,,,,,,
