Deletion size,Max growth rate,Min production rate,Deleted genes,,,
3,0.273649138886921,0.326925886563363,YLR027C,YHR208W,YGR244C,
3,0.273649138886925,0.326925885957404,YLR027C,YDR148C,YHR208W,
4,0.273624903781973,0.326896934240392,YLR027C,YHR208W,YJL045W,YKL148C
