Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.27732000320975,0.013860014952994,STM3646,STM1749,STM2463,STM2285,STM3526,STM0322,STM4570,STM4326,STM2952,STM2947,STM3709,STM3068,STM2141,STM1135,STM4183,STM0491,STM0370,STM0974,STM1448,STM4484,STM2317,STM3179,STM1480,STM4126,STM2338,STM2466,STM0977,STM4467,STM3802,STM2196,STM3240,STM3708,STM2971,STM1826,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.278772188414356,0.010530049005361,STM3646,STM2927,STM1749,STM2463,STM2285,STM3526,STM4326,STM1511,STM2952,STM2947,STM3709,STM1135,STM4183,STM0369,STM0974,STM1448,STM1326,STM4062,STM3062,STM4484,STM2317,STM3179,STM4569,STM1480,STM4126,STM2338,STM2466,STM1124,STM4467,STM2196,STM3240,STM3708,STM2971,STM1826,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.286289073239961,0.00995291826123099,STM3646,STM1749,STM2463,STM2285,STM3526,STM1290,STM4326,STM2947,STM1135,STM4183,STM0491,STM0370,STM1326,STM4062,STM4408,STM1291,STM4484,STM2317,STM3179,STM1480,STM4126,STM2338,STM2466,STM3248,STM0519,STM1124,STM4467,STM3802,STM2196,STM3240,STM0007,STM2473,STM0402,STM0608,STM3708,STM2971,STM1826,STM1341,,,,,,,,,,,,,,,,,,,,,,,
36,0.278617270041197,0.0104837198339463,STM1749,STM2463,STM2285,STM3526,STM1290,STM4326,STM1511,STM2947,STM3709,STM3068,STM2141,STM1620,STM0491,STM0369,STM0974,STM4408,STM1291,STM0518,STM4184,STM4484,STM2317,STM3179,STM4569,STM1480,STM4126,STM2338,STM2466,STM1124,STM4467,STM2196,STM3240,STM0402,STM0608,STM2971,STM1826,STM1341,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.234830120755552,0.433004390577884,STM1749,STM2463,STM2285,STM3526,STM3091,STM0169,STM0861,STM4326,STM0321,STM2947,STM3068,STM2141,STM1620,STM0491,STM0369,STM4408,STM1291,STM0518,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM2338,STM2466,STM4467,STM3802,STM2196,STM3240,STM0007,STM2473,STM0402,STM0608,STM3708,STM2971,STM1826,STM1341,,,,,,,,,,,,,,,,,,,,,,,
35,0.278623693750486,0.0104220115780979,STM2927,STM1749,STM2463,STM2285,STM3526,STM4326,STM2952,STM2947,STM3709,STM3068,STM2141,STM1620,STM0370,STM0974,STM1448,STM3062,STM4184,STM4484,STM2317,STM3179,STM4569,STM1480,STM4126,STM2338,STM2466,STM3248,STM0519,STM1124,STM4467,STM3802,STM2196,STM3240,STM3708,STM2971,STM1826,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.239816315557085,0.126277726589164,STM3646,STM4108,STM2285,STM3526,STM1290,STM4326,STM1511,STM1135,STM3542,STM4485,STM3597,STM1326,STM4062,STM4408,STM1291,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM2338,STM2466,STM1124,STM0007,STM2473,STM0402,STM0608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.277261804148839,0.0135550487330712,STM3646,STM1463,STM1749,STM2463,STM2285,STM3526,STM0322,STM4326,STM2947,STM3709,STM3068,STM0525,STM2141,STM3247,STM2959,STM2492,STM1135,STM4183,STM0369,STM0974,STM1448,STM3069,STM4484,STM2317,STM3179,STM1480,STM4126,STM2338,STM2466,STM4467,STM3802,STM2196,STM3240,STM3708,STM2971,STM1826,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.0719736357354026,0.162792686391911,STM3646,STM0158,STM2927,STM1749,STM2463,STM2285,STM3526,STM4326,STM1511,STM1884,STM2952,STM2947,STM3709,STM3068,STM2141,STM1135,STM3597,STM4408,STM1291,STM4184,STM4484,STM2317,STM3179,STM4569,STM1480,STM4126,STM2338,STM2466,STM0977,STM1124,STM4467,STM2196,STM3240,STM0402,STM0608,STM2971,STM1826,,,,,,,,,,,,,,,,,,,,,,,,
38,0.284888417745499,0.0130459773303113,STM2927,STM1749,STM2463,STM2285,STM3526,STM4570,STM4326,STM1511,STM0321,STM2947,STM3709,STM3068,STM2141,STM1620,STM0368,STM1448,STM3062,STM0772,STM4585,STM3704,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM2338,STM2466,STM3248,STM0519,STM4467,STM2196,STM3240,STM0007,STM2473,STM3708,STM2971,STM1826,,,,,,,,,,,,,,,,,,,,,,,
35,0.0716200431574053,0.163518764209521,STM3646,STM2927,STM1749,STM2463,STM2285,STM2009,STM3526,STM0322,STM4326,STM1511,STM1884,STM2947,STM3709,STM1135,STM0368,STM1448,STM1326,STM4062,STM3069,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM2338,STM2466,STM2332,STM4467,STM2196,STM3240,STM3708,STM2971,STM1826,STM4559_S,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.0714262953575601,0.163964342613674,STM1463,STM1749,STM2463,STM2285,STM3526,STM1290,STM4567,STM4326,STM1511,STM1884,STM0321,STM2947,STM3709,STM3068,STM2141,STM1620,STM0368,STM4408,STM1291,STM0518,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM2338,STM2466,STM4467,STM2196,STM3240,STM0402,STM0608,STM2971,STM1826,STM1341,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.23339625441774,0.132921101261138,STM4482,STM2285,STM3526,STM0322,STM3512,STM3541,STM4326,STM1511,STM1620,STM0369,STM1448,STM1326,STM4062,STM3069,STM0518,STM4184,STM4484,STM2317,STM3179,STM4569,STM1480,STM4126,STM2338,STM2466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.284924996184426,0.0128348081141646,STM3646,STM1749,STM2463,STM2285,STM3526,STM4326,STM0321,STM0517,STM2947,STM3709,STM1135,STM4183,STM0491,STM0369,STM1448,STM1326,STM4062,STM0772,STM4585,STM3704,STM4484,STM2317,STM3179,STM1480,STM4126,STM2338,STM2466,STM0977,STM4467,STM3802,STM2196,STM3240,STM0007,STM2473,STM3708,STM2971,STM1826,,,,,,,,,,,,,,,,,,,,,,,,
38,0.0666512594543133,0.159554978810852,STM1749,STM2463,STM2285,STM3526,STM1290,STM4326,STM1885,STM2947,STM1620,STM2081,STM0491,STM0369,STM3597,STM1326,STM4062,STM4408,STM1291,STM0518,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM2338,STM2466,STM1124,STM4467,STM3802,STM2196,STM3240,STM0007,STM2473,STM0402,STM0608,STM3708,STM2971,STM1826,,,,,,,,,,,,,,,,,,,,,,,
37,0.285580292359466,0.011608524521923,STM3646,STM2927,STM1749,STM2463,STM2285,STM3526,STM0322,STM1290,STM4570,STM4326,STM2947,STM3068,STM2141,STM1135,STM0369,STM4408,STM1291,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM2338,STM2466,STM4467,STM3802,STM2196,STM3240,STM0007,STM2473,STM0402,STM0608,STM3708,STM2971,STM1826,STM1341,,,,,,,,,,,,,,,,,,,,,,,,
37,0.0714306954924463,0.16392192333139,STM2927,STM1749,STM2463,STM2285,STM3526,STM0322,STM4326,STM1511,STM1884,STM2947,STM3068,STM2141,STM1620,STM0368,STM3597,STM4408,STM1291,STM3069,STM4184,STM4484,STM2317,STM3179,STM4569,STM1480,STM4126,STM2338,STM2466,STM3248,STM0519,STM4467,STM2196,STM3240,STM0402,STM0608,STM3708,STM2971,STM1826,,,,,,,,,,,,,,,,,,,,,,,,
36,0.0668116598791433,0.159175531424013,STM3646,STM1749,STM2463,STM2285,STM3526,STM4326,STM1511,STM1885,STM2952,STM2947,STM3709,STM1135,STM2081,STM0491,STM0369,STM1448,STM1326,STM4062,STM3062,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM2338,STM2466,STM1124,STM4467,STM2196,STM3240,STM0007,STM2473,STM3708,STM2971,STM1826,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.284908172022793,0.0130035441926541,STM1463,STM1749,STM2463,STM2285,STM3526,STM4326,STM2952,STM0321,STM2947,STM3709,STM3068,STM2141,STM1620,STM0370,STM1448,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM4578,STM2338,STM2466,STM3248,STM0519,STM4467,STM3802,STM2196,STM3240,STM0007,STM2473,STM3708,STM2971,STM1826,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.286295301354384,0.00989068900030338,STM0158,STM1749,STM2463,STM2285,STM3526,STM1290,STM4326,STM2947,STM3709,STM1620,STM0491,STM1448,STM1326,STM4062,STM0518,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM2338,STM2466,STM1124,STM4467,STM3802,STM2196,STM3240,STM0007,STM2473,STM3708,STM2971,STM1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.0668102466513068,0.159190115708474,STM3646,STM0158,STM1749,STM2463,STM2285,STM3526,STM4326,STM1885,STM2947,STM1135,STM2081,STM0491,STM3597,STM1326,STM4062,STM4408,STM1291,STM3069,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM2338,STM2466,STM1124,STM4467,STM3802,STM2196,STM3240,STM0007,STM2473,STM0402,STM0608,STM3708,STM2971,STM1826,,,,,,,,,,,,,,,,,,,,,,,
61,0.091185634227161,0.00118176590150545,STM3010,STM0309,STM3646,STM1303,STM1463,STM0620,STM4290,STM3567,STM4398,STM3680,STM3513,STM3554,STM3970,STM2285,STM1522,STM4294,STM3091,STM4567,STM0680,STM1750,STM4568,STM1884,STM2952,STM0517,STM2283,STM3068,STM0704,STM2141,STM2977,STM0489,STM1135,STM4086,STM1680,STM3564,STM2081,STM0491,STM0370,STM3139,STM3062,STM0150,STM4184,STM4484,STM2317,STM2501,STM3179,STM3920,STM0659,STM4349,STM0221,STM3103,STM2297,STM1124,STM0588,STM2033,STM0007,STM2473,STM0644,STM2088,STM2774,STM2776,STM2864
27,0.18698613926086,0.231150283535912,STM3646,STM1749,STM2463,STM2285,STM3526,STM4326,STM0321,STM0517,STM2947,STM3709,STM1135,STM3542,STM4485,STM4183,STM0370,STM1448,STM1326,STM4062,STM3069,STM4484,STM2317,STM3179,STM1480,STM4126,STM0007,STM2473,STM3708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.255521707319002,0.0902460061627782,STM3646,STM1463,STM2285,STM3526,STM4326,STM1511,STM1884,STM1135,STM0370,STM1448,STM1326,STM4062,STM3069,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM2338,STM2466,STM1124,STM0007,STM2473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.284918827546361,0.0128966757910886,STM0158,STM1749,STM2463,STM2285,STM3526,STM0322,STM1290,STM4326,STM1511,STM2947,STM3709,STM1620,STM0491,STM3597,STM1326,STM4062,STM4408,STM1291,STM0518,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM2338,STM2466,STM4467,STM2196,STM3240,STM0007,STM2473,STM0402,STM0608,STM2971,STM1826,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.229795332049846,0.142320983530826,STM3646,STM2285,STM3526,STM0322,STM1290,STM0169,STM0861,STM4326,STM1511,STM3068,STM2141,STM1135,STM0370,STM4408,STM1291,STM4184,STM4484,STM2317,STM3179,STM1480,STM4126,STM2338,STM2466,STM0007,STM2473,STM0402,STM0608,STM1341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
