Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.727376669393231,0.231411978068825,b4382,b4069,b4384,b3708,b3008,b3752,b2297,b2458,b2407,b2687,b1982,b2797,b3117,b1814,b4471,b2406,b0114,b1539,b2492,b0904,b2578,b1533,b3927,b3821,b2413,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.727376669393241,0.231411977985885,b4382,b4069,b4384,b3708,b3008,b2297,b2458,b0030,b2407,b2687,b1982,b2797,b3117,b1814,b4471,b2406,b0114,b2366,b2492,b0904,b2578,b1533,b3927,b3821,b2413,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.65039330660099,0.206920028923697,b4069,b4384,b3708,b3008,b3115,b1849,b2296,b2926,b0030,b2407,b2687,b1982,b2797,b3117,b1814,b4471,b4381,b2406,b0114,b1539,b2492,b0904,b2578,b1533,b3927,b3821,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.780675972133767,0.107795425962061,b3399,b2744,b3708,b3008,b0871,b0160,b1238,b2687,b1982,b2797,b3117,b1814,b4471,b0675,b2361,b4381,b0114,b0886,b2366,b2492,b0904,b2578,b1533,b3927,b3821,b4141,b1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.780675972133746,0.107795425961978,b4382,b4384,b3708,b3008,b3752,b0871,b2407,b2687,b1982,b2797,b3117,b1814,b4471,b2406,b0114,b0886,b2366,b2492,b0904,b2578,b1533,b3927,b2835,b0494,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.64689235542868,0.204948775665018,b4069,b4384,b3708,b3008,b2297,b2458,b2779,b0030,b2407,b3844,b2687,b1982,b2797,b3117,b1814,b4471,b4381,b2406,b3915,b0452,b0114,b1539,b2492,b0904,b2578,b1533,b3927,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.780675972133767,0.107795425962061,b3399,b2744,b3708,b3008,b0871,b0160,b1238,b2687,b1982,b2797,b3117,b1814,b4471,b0675,b2361,b4381,b0114,b0886,b2366,b2492,b0904,b2578,b1533,b3927,b2835,b0494,b4141,b1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.499772895109803,0.748091055329004,b3553,b4382,b1241,b0351,b4069,b4384,b3708,b2297,b2458,b3617,b0030,b2407,b2687,b1982,b2797,b3117,b1814,b4471,b1033,b0507,b2406,b0112,b0114,b2366,b2492,b0904,b1533,b3821,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.650339213440524,0.207230102611433,b4382,b4069,b4384,b3708,b3008,b3752,b2297,b2458,b2407,b1779,b2797,b3117,b1814,b4471,b3665,b2406,b3654,b3714,b3664,b0114,b1539,b2492,b0904,b2578,b1533,b3927,b3821,b1511,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.650393306600991,0.206920028919612,b4069,b4384,b2744,b3708,b3008,b2297,b2458,b0030,b2407,b1779,b2687,b1982,b2797,b3117,b1814,b4471,b4374,b2361,b2291,b2406,b0114,b2366,b2492,b0904,b2578,b1533,b3927,b3821,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.775531928520584,0.106626101127989,b4384,b2744,b3708,b3008,b3752,b0871,b2407,b2687,b1982,b2797,b3117,b1814,b4471,b0411,b4381,b3915,b0452,b0114,b0886,b1539,b2492,b0904,b2578,b1533,b3927,b4141,b1798,b3662,b4209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.499726492118004,0.748356912942126,b4382,b1241,b0351,b4069,b4384,b3708,b3752,b3115,b1849,b2296,b3617,b2407,b2687,b2797,b3117,b1814,b4471,b3665,b2406,b0112,b3654,b3714,b3664,b0114,b1539,b2492,b0904,b1533,b3821,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.499726492118031,0.748356912940195,b4382,b1241,b0351,b4069,b4384,b3708,b3115,b1849,b2296,b3617,b0030,b2407,b2687,b2797,b3117,b1814,b4471,b3665,b2406,b0112,b3654,b3714,b3664,b0114,b2366,b2492,b0904,b1533,b3821,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.499769772033818,0.74808638050508,b4382,b1241,b0351,b4069,b4384,b3708,b3752,b2297,b2458,b3617,b2407,b2687,b1982,b2797,b3117,b1814,b4471,b0507,b2406,b0112,b2975,b0114,b3603,b1539,b2492,b0904,b1533,b2835,b0494,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.497714973138076,0.745324538958241,b2836,b4382,b1241,b0351,b4069,b4384,b3708,b3115,b1849,b2296,b3617,b0030,b2407,b2797,b3117,b1814,b4471,b3665,b2406,b0112,b3654,b3714,b3664,b0114,b2366,b2492,b0904,b1533,b3662,b1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.728504791582031,0.232137505479813,b4382,b4069,b4384,b3708,b3008,b2297,b2458,b0030,b2407,b2797,b3117,b1814,b4471,b3665,b1701,b1805,b2406,b3654,b3714,b3664,b0114,b2366,b2492,b0904,b2578,b1533,b3927,b3447,b3662,b1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.650393306600991,0.206920028915969,b4069,b4384,b2744,b3708,b3008,b2297,b2458,b0030,b2407,b1779,b2687,b1982,b2797,b3117,b1814,b4471,b4374,b2361,b2291,b0411,b1701,b1805,b0114,b2366,b2492,b0904,b2578,b1533,b3927,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.780675972133788,0.10779542596304,b3399,b4382,b4384,b2744,b3708,b3008,b0871,b2407,b2687,b1982,b2797,b3117,b1814,b4471,b0675,b2361,b2239,b3453,b0114,b0886,b1539,b2492,b0904,b2578,b1533,b3927,b2835,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.499772895109803,0.748091055327072,b3553,b3399,b1241,b0351,b4069,b2502,b2744,b3708,b2297,b2458,b2687,b1982,b2797,b3117,b1814,b4471,b3616,b3589,b1033,b4374,b0675,b2361,b2291,b0507,b0112,b0114,b2366,b2492,b0904,b1533,b3821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.497757905316048,0.745054834023545,b2836,b1241,b0351,b4069,b4384,b3708,b3752,b3115,b1849,b2296,b3617,b2407,b1238,b2687,b1982,b2797,b3117,b1814,b4471,b0507,b4381,b2406,b0112,b2975,b0114,b3603,b1539,b2492,b0904,b1533,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.384067361098567,0.574864882442307,b4382,b1241,b0351,b4069,b4384,b3708,b2297,b2458,b3617,b0030,b2407,b2687,b1982,b2797,b3117,b1814,b4471,b0595,b0507,b2406,b0112,b0452,b2975,b0114,b3603,b2366,b2492,b0904,b1533,b3662,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.727315646574666,0.231758585376452,b4069,b4384,b3708,b3008,b3752,b2297,b2458,b2407,b1238,b2797,b3117,b1814,b4471,b3665,b4381,b2406,b3654,b3714,b3664,b0114,b1539,b2492,b0904,b2578,b1533,b3927,b3825,b2413,b0494,b1511,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.775488532707182,0.107353855458924,b2836,b3399,b2744,b3708,b3008,b0871,b2883,b2797,b3117,b1814,b4471,b1623,b3665,b0411,b4381,b3654,b3714,b3664,b0114,b0886,b2366,b2492,b0904,b2954,b2578,b1533,b3927,b4141,b1798,b3662,b1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.499726492118006,0.748356912924074,b3399,b1241,b0351,b4069,b4384,b2744,b3708,b2297,b2458,b3617,b0160,b1238,b2797,b3117,b1814,b4471,b3665,b0675,b2361,b4381,b2406,b0112,b3654,b3714,b3664,b0114,b1539,b2492,b0904,b1533,b3821,b1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.499726492118006,0.748356912923857,b4382,b1241,b0351,b4069,b4384,b3708,b3115,b1849,b2296,b0030,b2407,b2797,b3117,b1814,b4471,b3616,b3589,b3449,b3665,b2406,b0112,b3654,b3714,b3664,b0114,b1539,b2492,b0904,b1533,b0494,b3662,b1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.49771497313806,0.745324538956763,b4382,b1241,b0351,b4069,b4384,b3708,b3752,b3115,b1849,b2296,b2407,b2797,b3117,b1814,b4471,b3616,b3589,b3665,b2406,b0112,b0452,b3654,b3714,b3664,b0114,b2366,b2492,b0904,b1533,b2835,b3662,b1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.497757756021136,0.745054610555946,b3399,b1241,b0351,b4069,b2502,b2744,b3708,b3115,b1849,b2296,b3617,b2687,b1982,b2797,b3117,b1814,b4471,b2440,b4374,b0675,b2361,b2291,b0507,b0112,b0452,b2975,b0114,b3603,b1539,b2492,b0904,b1533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.724005216369863,0.230659953050544,b2836,b4069,b2744,b3708,b3008,b2297,b2458,b1238,b2883,b2687,b2797,b3117,b1814,b4471,b4381,b2406,b3654,b2868,b3714,b3664,b4064,b4464,b0114,b2366,b2492,b0904,b2947,b2578,b1533,b3927,b3662,b4209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.649456050110537,0.194177259941181,b3399,b4069,b2744,b3708,b3008,b2297,b2458,b2883,b1779,b2797,b3117,b1814,b4471,b2440,b1623,b3665,b0411,b4381,b2406,b0452,b3654,b3714,b3664,b0114,b2366,b2492,b0904,b2578,b1533,b3927,b1511,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.466478525365333,0.147840770759357,b4069,b4384,b2744,b3708,b3008,b0910,b2297,b2458,b0030,b2407,b3844,b1779,b2687,b1982,b2797,b3117,b1814,b4471,b4374,b2361,b2291,b0411,b0452,b0114,b2366,b2492,b0904,b2578,b1533,b3927,b3662,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.499726492118013,0.748356912985781,b3399,b4382,b1241,b0351,b4069,b2502,b4384,b2744,b3708,b3115,b1849,b2296,b3617,b2407,b2797,b3117,b1814,b4471,b3665,b0675,b2361,b2406,b0112,b3654,b3714,b3664,b0114,b2366,b2492,b0904,b1533,b3821,b1511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.497715250934468,0.745324954957641,b2836,b3399,b1241,b0351,b4069,b2744,b3708,b3115,b1849,b2296,b3617,b1238,b2883,b2797,b3117,b1814,b4471,b1623,b3665,b0411,b4381,b2406,b0112,b3654,b3714,b3664,b0114,b2366,b2492,b0904,b1533,b1511,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.599635951794574,0.482014961340058,b3399,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b2744,b3708,b3008,b0871,b3617,b0160,b2687,b1982,b2797,b3117,b1814,b4471,b4374,b0675,b2361,b2291,b0112,b0114,b1539,b2492,b0904,b1533,b3825,b4141,b1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.650339213440484,0.207230102610784,b3399,b4069,b4384,b2744,b3708,b3008,b3115,b1849,b2296,b2926,b0160,b2797,b3117,b1814,b4471,b3665,b4374,b0675,b2361,b2291,b3654,b3714,b3664,b0114,b1539,b2492,b0904,b2578,b1533,b3927,b2835,b0494,b1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.499726772164416,0.74835733230246,b3399,b1241,b0351,b4069,b2744,b3708,b2297,b2458,b3617,b0160,b2883,b2797,b3117,b1814,b4471,b1623,b3665,b4374,b2361,b2291,b0411,b0112,b3654,b3714,b3664,b0114,b2366,b2492,b0904,b1533,b2835,b0494,b1511,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.499769772033801,0.74808638049992,b1241,b0351,b4069,b4384,b2744,b3708,b3752,b3115,b1849,b2296,b3617,b2407,b2687,b1982,b2797,b3117,b1814,b4471,b4374,b2361,b2291,b0411,b0507,b0112,b2975,b0114,b3603,b1539,b2492,b0904,b1533,b3825,b0494,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.497760294046686,0.745038349807842,b3399,b1241,b0351,b4069,b2744,b3708,b3115,b1849,b2296,b0160,b3844,b1238,b2687,b1982,b2797,b3117,b1814,b4471,b3616,b3589,b0675,b2361,b0507,b4381,b2406,b0112,b0452,b2975,b0114,b3603,b2366,b2492,b0904,b1533,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.496369909566615,0.743330319806492,b4382,b2066,b1241,b0351,b4069,b4384,b3708,b0910,b2297,b2458,b3617,b0030,b2407,b2687,b2797,b3117,b1814,b4471,b2498,b3449,b3665,b2406,b0112,b3453,b3654,b3714,b3664,b0114,b2366,b2492,b0904,b1533,b2240,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.445342950243819,0.666616939128701,b3553,b1241,b0351,b4069,b4384,b3708,b3752,b2297,b2458,b2779,b2926,b3617,b2407,b1238,b2687,b1982,b2797,b3117,b1814,b4471,b1033,b1701,b1805,b4381,b2406,b0112,b2789,b3127,b0114,b1539,b2492,b0904,b1533,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.731698902349504,0.218796081355235,b3399,b4382,b4069,b2502,b2744,b3708,b3008,b3115,b1849,b2296,b2797,b3117,b1814,b4471,b1623,b3665,b0675,b2361,b4381,b2406,b3654,b3714,b3664,b0114,b1539,b2492,b0904,b2578,b1533,b3927,b2835,b0494,b3447,b1517,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.497715250934469,0.745324954936894,b2836,b3399,b1241,b0351,b4069,b2744,b3708,b3115,b1849,b2296,b0160,b2797,b3117,b1814,b4471,b3616,b3589,b4374,b0675,b2361,b2291,b0411,b0112,b3654,b2868,b3714,b3664,b4064,b4464,b0114,b2366,b2492,b0904,b1533,b1517,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.443661245170036,0.664081779026343,b3553,b3399,b1241,b0351,b4069,b4384,b2744,b3708,b2297,b2458,b2779,b3617,b2407,b1779,b2687,b1982,b2797,b3117,b1814,b4471,b3449,b1033,b4374,b0675,b2361,b2291,b0112,b2789,b3127,b0452,b0114,b2366,b2492,b0904,b1533,b3662,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.445338252379777,0.666609907172577,b3399,b1241,b0351,b4069,b2744,b3708,b3115,b1849,b2296,b2926,b3617,b0160,b1238,b3124,b2687,b1982,b2797,b3117,b1814,b4471,b0675,b2361,b4381,b2406,b0112,b2789,b3127,b2975,b0114,b3603,b0755,b3612,b1539,b2492,b0904,b1533,b3821,,,,,,,,,,,,,,,,,,,,,,,,
37,0.393426356032869,0.316443309539813,b4382,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b4384,b3708,b3008,b0871,b2779,b0030,b2407,b2687,b2797,b3117,b1814,b4471,b3616,b3589,b3665,b2406,b0112,b3654,b3714,b3664,b0114,b1539,b2492,b0904,b1533,b4141,b1798,b3662,b2285,,,,,,,,,,,,,,,,,,,,,,,,
38,0.541224865722821,0.172460897556883,b3399,b3831,b4069,b2502,b2744,b3708,b3008,b0910,b2297,b2458,b2687,b2797,b3117,b1814,b4471,b2498,b2440,b4374,b0675,b2361,b2291,b0411,b3654,b2868,b3714,b3664,b4064,b4464,b0114,b2366,b2492,b0904,b2947,b2578,b1533,b3927,b0594,b2285,,,,,,,,,,,,,,,,,,,,,,,
41,0.483384607562331,0.15378687935092,b4467,b4382,b4069,b4384,b3708,b3008,b3752,b3926,b3115,b1849,b2296,b2407,b1004,b3713,b1109,b0046,b3236,b1638,b2687,b1982,b4139,b2797,b3117,b1814,b4471,b1602,b2406,b0114,b2366,b2492,b0904,b1533,b3927,b3029,b3821,b1380,b2660,b4141,b1798,b3662,b2285,,,,,,,,,,,,,,,,,,,,
