Deletion size,Max growth rate,Min production rate,Deleted genes,
2,0.359606707775759,0.0493272007109265,PHATRDRAFT_36821,PHATRDRAFT_23913
2,0.359606707775732,0.0493272007110343,PHATRDRAFT_36821,PHATRDRAFT_48078
2,0.359606707775784,0.0322056617016416,PHATRDRAFT_10454,PHATRDRAFT_23913
