Deletion size,Max growth rate,Min production rate,Deleted genes,
2,0.359606707775713,0.032205661701519,PHATRDRAFT_10454,PHATRDRAFT_48078
2,0.359606707775676,0.0322056617015158,PHATRDRAFT_10454,PHATRDRAFT_42245
2,0.359606707775731,0.0311381628356877,PHATRDRAFT_30145,PHATRDRAFT_36821
