Deletion size,Max growth rate,Min production rate,Deleted genes
1,0.161079257049238,0.516279153749589,TM0066
1,0.161079257049238,0.516279153749014,TM0428
1,0.16107925704768,0.516279153744506,TM1155
1,0.16107925704768,0.516279153744506,TM1154
