Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.596503136561723,0.206379049837754,b3708,b3008,b0871,b2797,b3117,b1814,b4471,b4381,b0114,b2366,b2492,b0904,b1533,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.585415622168069,0.372953364738574,b4069,b3708,b2297,b2458,b2797,b3117,b1814,b4471,b4381,b0114,b2366,b2492,b0904,b1533,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.585415622168125,0.372953364821275,b1241,b0351,b4069,b3708,b2297,b2458,b2797,b3117,b1814,b4471,b0114,b2366,b2492,b0904,b1533,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.585415622168125,0.372953364811428,b4069,b3708,b3115,b1849,b2296,b2797,b3117,b1814,b4471,b4381,b0114,b2366,b2492,b0904,b1533,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.801137169330713,0.27717863955331,b0474,b3708,b3008,b0871,b2797,b3117,b1814,b4471,b4381,b2868,b0114,b2366,b2492,b0904,b1533,b3821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.795678768111948,0.275468365737809,b2836,b3708,b3008,b0871,b2797,b3117,b1814,b4471,b4381,b2868,b0114,b2366,b2492,b0904,b1533,b1511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.795709826789505,0.275300879441035,b2836,b3708,b3008,b0871,b2797,b3117,b1814,b4471,b0261,b4381,b2868,b0114,b2366,b2492,b0904,b1533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.801116165266694,0.272659486316638,b3708,b3008,b0871,b2797,b3117,b1814,b4471,b2440,b4381,b0114,b2366,b2492,b0904,b1533,b0516,b1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.801116165266694,0.272659486316638,b3708,b3008,b0871,b2797,b3117,b1814,b4471,b2440,b4381,b0114,b2366,b2492,b0904,b1533,b0515,b1511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.801116165266694,0.272659486316638,b3708,b3008,b0871,b2797,b3117,b1814,b4471,b2440,b4381,b0114,b2366,b2492,b0904,b1533,b0515,b1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.801116165266677,0.272659486239559,b3708,b3008,b0871,b2797,b3117,b1814,b4471,b4381,b0114,b2366,b2492,b0904,b1533,b3821,b0516,b1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.801147649891854,0.272490745204822,b3708,b3008,b0512,b0871,b2797,b3117,b1814,b4471,b0261,b4381,b0114,b2366,b2492,b0904,b1533,b3821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.795687607399844,0.270619482072469,b3708,b3008,b0512,b0871,b2797,b3117,b1814,b4471,b4381,b0452,b0114,b2366,b2492,b0904,b1533,b1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.795718666767514,0.270451804630965,b3708,b3008,b0512,b0871,b2797,b3117,b1814,b4471,b0261,b4381,b0452,b0114,b2366,b2492,b0904,b1533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.780551916437456,0.492873653616922,b1241,b0351,b4069,b3708,b2297,b2458,b2797,b3117,b1814,b4471,b0114,b2366,b2492,b0904,b1533,b0516,b1511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.780551916437459,0.492873653507167,b4069,b3708,b0512,b2297,b2458,b2797,b3117,b1814,b4471,b4381,b0114,b2366,b2492,b0904,b1533,b3821,b1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.775653347381169,0.489592935768178,b4069,b3708,b2297,b2458,b2797,b3117,b1814,b4471,b4381,b0452,b0114,b2366,b2492,b0904,b1533,b0516,b1511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.780839110850529,0.406450397206836,b1241,b0351,b4069,b4384,b3708,b2297,b2458,b2797,b3117,b1814,b4471,b2868,b0114,b2366,b2492,b0904,b1533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.585415622168123,0.372953364796251,b1241,b0351,b4069,b3708,b3115,b1849,b2296,b2797,b3117,b1814,b4471,b0114,b2366,b2492,b0904,b1533,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.585414224527395,0.372361498712173,b4382,b4069,b4384,b3708,b2297,b2458,b2407,b2797,b3117,b1814,b4471,b0114,b2366,b2492,b0904,b1533,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.799403159830938,0.276578704340379,b3708,b3008,b0910,b0871,b2797,b3117,b1814,b4471,b3449,b0261,b4381,b2868,b0114,b2366,b2492,b0904,b1533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.780551916437456,0.492873653402271,b4069,b3708,b3115,b1849,b2296,b2797,b3117,b1814,b4471,b2440,b4381,b0114,b2366,b2492,b0904,b1533,b0515,b1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.780839110850547,0.406450397209655,b4382,b4069,b4384,b3708,b2297,b2458,b2407,b2797,b3117,b1814,b4471,b2868,b0114,b2366,b2492,b0904,b1533,b3821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.780839110850536,0.406450397210438,b4382,b4069,b4384,b3708,b2297,b2458,b2407,b2797,b3117,b1814,b4471,b2440,b2868,b0114,b2366,b2492,b0904,b1533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.585414224527332,0.372361498689314,b4382,b4069,b4384,b3708,b3115,b1849,b2296,b2407,b2797,b3117,b1814,b4471,b0114,b2366,b2492,b0904,b1533,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.801107951122213,0.277347978766785,b3708,b3008,b0871,b2797,b3117,b1814,b4471,b4381,b3453,b2868,b0114,b2366,b2492,b0904,b1533,b2835,b2240,b1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.8011371693307,0.277178639555711,b3831,b4384,b3708,b3008,b0871,b2407,b2797,b3117,b1814,b4471,b2498,b2868,b0114,b2366,b2492,b0904,b1533,b3821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
