Deletion size,Max growth rate,Min production rate,Deleted genes,,,
2,0.359606707775731,0.048308492552288,PHATRDRAFT_10454,PHATRDRAFT_859,,
4,0.359606707775729,0.0505998222724837,PHATRDRAFT_30145,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372
4,0.359606707775424,0.0129761952256295,PHATRDRAFT_26290,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_10693
