Deletion size,Max growth rate,Min production rate,Deleted genes,,,
3,0.437232685762017,0.363524874058795,STM3359,STM1566,STM2472,
4,0.437408171296651,0.363670776595122,STM1469,STM0761,STM1468,STM4300
