Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,
5,0.800294672369797,0.473619188668521,b0008,b2464,b2029,b1907,b0112,,
7,0.800294672369797,0.473619189034527,b0008,b0767,b2464,b1907,b0112,b0837,b0124
