Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.761643434317251,0.262236119341779,b4382,b4384,b3708,b3008,b0871,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b0596,b3665,b0261,b2406,b0114,b0886,b1539,b2492,b0904,b2578,b1533,b3927,b3821,b1600,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.466644002681745,1.39633856924067,b3553,b4382,b0586,b1241,b0351,b4069,b4384,b3708,b3115,b1849,b2296,b3617,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b1033,b0261,b0507,b2406,b0112,b0452,b0114,b1539,b2492,b0904,b1533,b2835,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.49104354300171,0.111778942464358,b3399,b0474,b2518,b2502,b2744,b3708,b3008,b0871,b2779,b1982,b2797,b3117,b1814,b4471,b4374,b0675,b2361,b0261,b4381,b2406,b0114,b0886,b2366,b2492,b0904,b2578,b1533,b3927,b3821,b0594,b1600,b4141,b1798,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.468410974463467,1.40166363176531,b3553,b3399,b1241,b0351,b4069,b2502,b2744,b3708,b2297,b2458,b3617,b1982,b2797,b3117,b1814,b4471,b1033,b4374,b0675,b2361,b2291,b0261,b0112,b0114,b0509,b3125,b1539,b2492,b0904,b0591,b1533,b3821,b4141,b1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.707878024376493,0.446740122291725,b2836,b3399,b0586,b4069,b2744,b3708,b3008,b3115,b1849,b2296,b0160,b3844,b1238,b3236,b1982,b2688,b2797,b3117,b1814,b4471,b0675,b2361,b0261,b4381,b2406,b0114,b1539,b2492,b0904,b2578,b1533,b3927,b0516,b4141,b1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.711492374001906,0.423982005415529,b3399,b4382,b4069,b2744,b3708,b3008,b2297,b2458,b0160,b3844,b3236,b1982,b2797,b3117,b1814,b4471,b0675,b2361,b0261,b0153,b4381,b2406,b0452,b0114,b0886,b1539,b2492,b0904,b3035,b2578,b1533,b3927,b0516,b4141,b1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.468410974463511,1.40166363176681,b3553,b1241,b0351,b4069,b4384,b3708,b2297,b2458,b3617,b0030,b2407,b1238,b3124,b1982,b2797,b3117,b1814,b4471,b1033,b0261,b4381,b2406,b0112,b2789,b3127,b0114,b2366,b2492,b0904,b1533,b3821,b0594,b0514,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.466644002681808,1.39633856924004,b2836,b3553,b1241,b0351,b4069,b4384,b2744,b3708,b2297,b2458,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b3616,b3589,b1033,b4374,b2361,b2291,b0261,b0411,b0507,b0112,b0114,b2366,b2492,b0904,b3035,b1533,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.720991206800662,0.139965066796732,b3399,b4382,b4069,b4384,b2744,b3708,b3008,b2297,b2458,b2925,b2097,b0160,b2690,b1982,b2797,b3117,b1814,b4471,b3665,b0675,b2361,b0261,b3945,b0507,b4381,b2406,b0114,b1539,b2492,b0904,b2947,b3035,b2578,b1533,b3927,b3821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.46664127992591,1.39633042194505,b2836,b3399,b1241,b0351,b4069,b2744,b3708,b3115,b1849,b2296,b0160,b1982,b2797,b3117,b1814,b4471,b3616,b3589,b4374,b0675,b2361,b2291,b0261,b0112,b2975,b0114,b3603,b0509,b3125,b1539,b2492,b0904,b1533,b0508,b0594,b4141,b1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.376566711461387,0.239223455283771,b0474,b2518,b4069,b4384,b3708,b3008,b2297,b2458,b2779,b2925,b2097,b0030,b2407,b1238,b2690,b1982,b2797,b3117,b1814,b4471,b3449,b0261,b3945,b4381,b2406,b0452,b2868,b0114,b2366,b2492,b0904,b0591,b2578,b1533,b3927,b3662,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.411843108620762,1.23239108138419,b1241,b0351,b4069,b4384,b3708,b2297,b2458,b2925,b2097,b2926,b3617,b0030,b2407,b1238,b1982,b2797,b3117,b1814,b4471,b3946,b0825,b0596,b0261,b4381,b2406,b0112,b2975,b0114,b3603,b0509,b3125,b1539,b2492,b0904,b1533,b3821,b0508,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.494912471580369,0.314465404787519,b4069,b4384,b3708,b3008,b0910,b2930,b4232,b3697,b3925,b0871,b2297,b2458,b0030,b2407,b1238,b0583,b1982,b2797,b3117,b1814,b4471,b3946,b0825,b2440,b3665,b0261,b4381,b2239,b2406,b0114,b1539,b2492,b0904,b2578,b1533,b3927,b3662,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.714934823006852,0.222847772517638,b2836,b4382,b4069,b4384,b3708,b3008,b3752,b2930,b4232,b3697,b3925,b3115,b1849,b2296,b2407,b3124,b1982,b2797,b3117,b1814,b4471,b3946,b0825,b2440,b0595,b0261,b2406,b2868,b0114,b1539,b2492,b0904,b2578,b1533,b3927,b3447,b0514,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.722571512493962,0.146713543289537,b3399,b4382,b4069,b2744,b3708,b3008,b2930,b4232,b3697,b3925,b3115,b1849,b2296,b0160,b2690,b1982,b2688,b2797,b3117,b1814,b4471,b0596,b0675,b2361,b0261,b3945,b4381,b2406,b2868,b0114,b2366,b2492,b0904,b2578,b1533,b3927,b3821,b2413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.568627033583053,0.129370952101187,b2836,b3399,b0474,b2518,b3831,b2744,b3708,b3008,b0871,b0160,b0030,b0651,b2162,b0120,b1982,b2797,b3117,b1814,b4471,b2440,b0596,b0675,b2361,b0261,b4381,b2406,b2868,b0114,b0886,b1539,b2492,b0904,b2578,b1533,b3927,b4141,b1798,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.466641279925888,1.3963304219331,b2836,b1241,b0351,b4069,b4384,b2744,b3708,b3115,b1849,b2296,b3617,b0030,b2407,b3124,b1982,b2797,b3117,b1814,b4471,b0596,b4374,b2361,b2291,b0261,b0411,b0112,b2789,b3127,b2975,b0114,b3603,b1539,b2492,b0904,b1533,b0514,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.70754444832899,0.323858444470539,b3399,b3942,b1732,b4069,b2744,b3708,b3008,b1479,b3115,b1849,b2296,b2925,b2097,b0160,b3236,b2690,b2463,b1982,b2797,b3117,b1814,b4471,b2210,b4374,b0675,b2361,b2291,b0261,b3945,b0114,b2366,b2492,b0904,b2947,b0591,b2578,b1533,b3927,b3821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.376563973630978,0.239267242585945,b3399,b3846,b2341,b0474,b2518,b4069,b2502,b2744,b3708,b3008,b2297,b2458,b2925,b2097,b2926,b0583,b2690,b1982,b2797,b3117,b1814,b4471,b1623,b3665,b4374,b0675,b2361,b2291,b0261,b3945,b0452,b0114,b1539,b2492,b0904,b2578,b1533,b3927,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.466642034480171,1.3963702911386,b3553,b3399,b1241,b0351,b4069,b2502,b2744,b3708,b3115,b1849,b2296,b1238,b3124,b0583,b1982,b2797,b3117,b1814,b4471,b3616,b3589,b1033,b0675,b2361,b0261,b4381,b2406,b0112,b2789,b3127,b0452,b0114,b1539,b2492,b0904,b1533,b0514,b4141,b1798,b0221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.411843108620759,1.23239108138964,b3399,b0586,b1241,b0351,b4069,b2744,b3708,b2930,b4232,b3697,b3925,b2297,b2458,b0160,b1779,b2690,b1982,b2797,b3117,b1814,b4471,b3616,b3589,b4374,b0675,b2361,b2291,b0261,b3945,b0507,b0112,b2975,b0114,b3603,b1539,b2492,b0904,b1533,b2835,b0494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.495241771299496,0.603679862400356,b3553,b3399,b1241,b0351,b4069,b2744,b3708,b2930,b4232,b3697,b3925,b0871,b2297,b2458,b3617,b0160,b1238,b1982,b2797,b3117,b1814,b4471,b3946,b0825,b1033,b0675,b2361,b0261,b4381,b2406,b0112,b0452,b0114,b0509,b3125,b1539,b2492,b0904,b3035,b1533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.480782998072335,0.0631193018898451,b3553,b3399,b4382,b1241,b0351,b4069,b2502,b2744,b3708,b0871,b2297,b2458,b2925,b2097,b1982,b2797,b3117,b1814,b4471,b3616,b3589,b3946,b0825,b1033,b0675,b2361,b0261,b0507,b4381,b2406,b0112,b2943,b0114,b1539,b2492,b0904,b1533,b3821,b2413,b0594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.597786295295847,0.354199708063007,b2836,b3553,b3399,b4382,b0586,b4069,b2744,b1278,b3708,b3008,b3115,b1849,b2296,b2779,b2925,b2097,b0160,b2690,b1982,b2688,b2797,b3117,b1814,b4471,b1033,b0675,b2361,b0261,b0822,b0507,b4381,b2406,b0112,b1727,b0114,b1539,b2492,b0904,b2578,b1533,b3927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.594502354426698,0.37767254266223,b4069,b4384,b2744,b3708,b3008,b3752,b2930,b4232,b3697,b3925,b2297,b2458,b2407,b1779,b1982,b2797,b3117,b1814,b4471,b3946,b0825,b0595,b4374,b2361,b2291,b0261,b0411,b0507,b0112,b0452,b2975,b0114,b3603,b1539,b2492,b0904,b2578,b1533,b3927,b2835,b3447,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.411843108620759,1.2323910813555,b3399,b1241,b0351,b4069,b2744,b3708,b2930,b4232,b3697,b3925,b2297,b2458,b2779,b3617,b0160,b1982,b2797,b3117,b1814,b4471,b3449,b3946,b0825,b4374,b0675,b2361,b2291,b0261,b0112,b2789,b3127,b2975,b0114,b3603,b0755,b3612,b1539,b2492,b0904,b3035,b1533,b0494,b0514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.367940775652631,1.10101861824672,b3553,b3399,b1241,b0351,b4069,b4384,b2744,b3708,b3752,b2930,b4232,b3697,b3925,b2297,b2458,b1238,b2883,b1982,b2797,b3117,b1814,b4471,b3616,b3589,b3946,b0825,b1033,b1623,b0261,b0411,b0507,b4381,b2406,b0112,b0114,b2366,b2492,b0904,b3035,b1533,b3821,b2413,b3662,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.599611456519433,0.380990721023179,b4069,b4384,b2744,b3708,b3008,b3752,b2930,b4232,b3697,b3925,b2297,b2458,b2779,b2926,b2407,b1982,b2688,b2797,b3117,b1814,b4471,b3946,b0825,b4374,b2361,b2291,b0261,b0411,b0112,b2789,b3127,b2975,b0114,b3603,b1539,b2492,b0904,b2578,b1533,b3927,b2835,b0494,b0594,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.31819827277518,0.343318435426905,b3553,b4382,b1241,b0351,b4069,b4384,b3708,b3752,b3115,b1849,b2296,b2926,b3617,b2407,b3236,b0583,b0517,b3962,b1982,b4139,b0104,b2797,b3117,b1814,b4471,b4267,b1033,b1415,b1014,b0261,b1701,b1805,b3945,b0507,b2406,b0112,b0114,b1539,b2492,b0904,b1533,b1380,b0325,b4266,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.318961163961374,0.635165546587952,b3553,b3399,b4382,b0586,b1241,b0351,b4069,b2502,b2744,b3708,b1479,b2297,b2458,b2926,b3617,b3236,b3962,b1982,b0104,b2797,b3117,b1814,b4471,b4267,b1033,b0675,b2361,b1014,b0261,b3945,b0507,b4381,b2406,b0112,b0114,b0306,b1539,b3605,b2492,b0904,b1533,b2835,b1380,b0325,b0494,b4266,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.38320304538151,0.638897768337185,b2836,b3553,b1478,b4382,b1241,b4069,b4384,b3708,b3752,b3115,b1849,b2296,b2407,b1004,b3713,b1109,b0046,b3236,b1982,b2797,b3117,b1814,b4471,b1033,b0261,b2799,b3945,b1602,b0507,b2223,b2406,b3915,b2366,b0755,b3612,b2492,b0904,b1533,b1380,b2660,b4141,b1798,b3662,b0606,b2285,b1010,b4209,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.414988299790663,1.16662166523016,b0586,b1241,b0351,b4069,b4384,b2744,b3708,b3614,b0910,b3115,b1849,b2296,b2925,b2097,b2926,b2781,b0030,b2407,b1759,b1982,b2797,b3117,b1814,b4471,b3616,b3589,b3946,b0825,b2440,b4374,b0675,b0261,b0507,b4381,b2406,b0112,b0452,b2975,b0114,b3603,b1539,b2492,b0904,b1533,b3918,b4042,b3662,b4209,,,,,,,,,,,,,,,,,,,,,,,,
49,0.383203045381557,0.638897768289822,b4467,b1478,b1241,b4069,b4384,b3708,b3115,b1849,b2296,b0030,b2407,b1238,b1004,b3713,b1109,b0046,b3236,b1982,b2797,b3117,b1814,b4471,b0261,b0411,b2799,b3945,b1602,b0507,b4381,b2406,b3915,b2975,b3603,b0755,b3612,b1539,b2492,b0904,b1533,b3821,b1380,b2660,b1695,b4141,b1798,b0606,b2285,b1010,b4209,,,,,,,,,,,,,,,,,,,,,,,
49,0.395066415846543,0.600995180168362,b4467,b1478,b1241,b4069,b4384,b3708,b3752,b2297,b2458,b2779,b2407,b3844,b1238,b1004,b3713,b1109,b0046,b3124,b3236,b1982,b2797,b3117,b1814,b4471,b2440,b0261,b2799,b3945,b1602,b0153,b4381,b2406,b2975,b3603,b0584,b2366,b2492,b0904,b1533,b1380,b0494,b2660,b0514,b4141,b1798,b3662,b0606,b2285,b1009,,,,,,,,,,,,,,,,,,,,,,,
49,0.273852687545828,0.461591986727465,b3553,b4382,b0474,b2518,b1241,b0351,b4069,b4384,b3708,b3752,b2297,b2458,b2779,b2925,b2097,b3617,b2407,b1004,b3713,b1109,b0046,b1779,b2690,b0593,b1982,b2797,b3117,b1814,b4471,b2210,b2265,b1033,b0261,b3945,b1602,b2406,b0112,b2789,b3127,b2868,b0114,b1539,b2492,b0904,b1533,b3821,b1380,b3662,b2285,,,,,,,,,,,,,,,,,,,,,,,
50,0.3588328917923,0.351913230069663,b2836,b3553,b4382,b1241,b0351,b4069,b4384,b3708,b3752,b2297,b2458,b2926,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b1982,b2797,b3117,b1814,b4471,b3616,b3589,b1033,b0261,b2799,b3945,b1602,b0153,b2406,b1727,b0114,b0584,b0509,b3125,b2366,b2492,b0904,b1533,b1380,b2660,b4141,b1798,b3662,b0606,b2285,b1011,,,,,,,,,,,,,,,,,,,,,,
51,0.395544021718437,0.59860228061145,b4467,b1478,b1241,b4069,b4384,b3708,b2297,b2458,b0030,b2407,b3844,b1238,b1004,b3713,b1109,b0046,b3236,b1779,b0207,b3012,b1982,b2797,b3117,b1814,b4471,b2440,b0261,b2799,b1602,b2913,b4381,b2406,b3915,b2975,b3603,b2366,b2492,b0904,b1781,b3001,b1533,b1380,b0325,b0494,b1771,b4141,b1798,b3662,b0606,b2285,b1009,,,,,,,,,,,,,,,,,,,,,
51,0.318650771092397,0.344519796680444,b3553,b3399,b4382,b1241,b0351,b4069,b4384,b2744,b3708,b2297,b2458,b2779,b2926,b0160,b2407,b0907,b3962,b1982,b4139,b0104,b2797,b3117,b1814,b4471,b3616,b3589,b4267,b1033,b3665,b0675,b2361,b1014,b0261,b0822,b2406,b0112,b2789,b3127,b0114,b2366,b0306,b3605,b2492,b0904,b3035,b1533,b3821,b1380,b0325,b2413,b4266,,,,,,,,,,,,,,,,,,,,,
52,0.321205601853688,0.623438185482252,b3553,b1241,b0351,b3831,b4069,b4384,b3708,b1479,b3614,b0910,b3752,b2297,b2458,b2779,b2781,b2407,b3236,b1759,b3962,b1982,b0104,b2797,b3117,b1814,b4471,b3616,b3589,b3449,b4267,b1033,b0595,b1415,b1014,b0261,b2799,b3945,b4381,b2406,b0112,b0114,b0509,b3125,b1539,b2492,b0904,b1533,b1380,b3918,b1912,b0494,b4266,b3662,,,,,,,,,,,,,,,,,,,,
54,0.391672029051816,0.595831465942977,b3553,b1478,b2066,b1241,b4069,b4384,b2744,b3708,b0910,b3752,b2297,b2458,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b1779,b0207,b3012,b0937,b1982,b2797,b3117,b1814,b4471,b2498,b3449,b1033,b4374,b2361,b2291,b0261,b0411,b2799,b1602,b2239,b1539,b2492,b0904,b1781,b3001,b1533,b1380,b0325,b2660,b1771,b4141,b1798,b0606,b2285,b1010,,,,,,,,,,,,,,,,,,
55,0.355943084056511,0.349040896873002,b4467,b3399,b4069,b2502,b2744,b3708,b2930,b4232,b3697,b3925,b3115,b1849,b2296,b3844,b1004,b3713,b1109,b0046,b3236,b2690,b1982,b2797,b3117,b1814,b4471,b4374,b0675,b2361,b2291,b0261,b2799,b3945,b1602,b0153,b2913,b0452,b1727,b2975,b0114,b3603,b0755,b3612,b1539,b2492,b0904,b0591,b1533,b3927,b1380,b0514,b4141,b1798,b0606,b2285,b1011,,,,,,,,,,,,,,,,,
55,0.320264510539427,0.344052957703784,b3399,b1241,b0351,b4069,b2502,b2744,b3708,b3115,b1849,b2296,b2779,b3617,b1238,b3124,b3962,b1982,b1200,b4139,b0104,b2797,b3117,b1814,b4471,b3946,b0825,b4267,b0595,b0675,b2361,b1415,b1014,b0261,b2799,b4381,b2406,b0112,b2789,b3127,b3915,b0452,b2868,b2975,b0114,b3603,b0509,b3125,b1539,b2492,b0904,b2954,b1533,b1380,b0514,b4266,b4209,,,,,,,,,,,,,,,,,
56,0.392141458183575,0.593452961815604,b3553,b1478,b4382,b1241,b3831,b4069,b4384,b3708,b0910,b3752,b2297,b2458,b2779,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b0207,b3012,b1982,b2143,b2797,b3117,b1814,b4471,b2498,b1033,b0261,b0411,b2799,b1602,b2913,b2239,b2406,b3915,b3453,b0509,b3125,b2366,b2492,b0904,b1781,b3001,b1533,b2835,b1380,b0325,b1771,b4141,b1798,b0606,b2285,b1011,,,,,,,,,,,,,,,,
59,0.510118199305473,0.0191169345781021,b3553,b1478,b3399,b4269,b0493,b3588,b3003,b3011,b1241,b2744,b3708,b3008,b0871,b0160,b1004,b3713,b1109,b0046,b3236,b1638,b1779,b1982,b4139,b2797,b3117,b1814,b4471,b1033,b4374,b0675,b2361,b2291,b4014,b0261,b2976,b2799,b3945,b1602,b3915,b0452,b0886,b0509,b3125,b1539,b2492,b0904,b2954,b1298,b2578,b1533,b3029,b1380,b1600,b2660,b4141,b1798,b1985,b2285,b1007,,,,,,,,,,,,,
64,0.467830075523303,0.2218291155843,b4467,b1478,b3399,b4382,b0238,b0125,b1241,b4069,b4384,b2744,b3708,b3752,b3115,b1849,b2296,b3844,b1004,b3713,b1109,b0046,b3124,b3236,b2883,b1638,b1779,b0120,b0937,b1982,b0477,b4139,b2797,b3117,b1814,b4471,b1623,b4014,b0261,b2976,b0411,b2799,b3945,b1602,b2913,b2406,b2789,b3127,b2975,b0114,b3603,b2366,b2492,b0904,b2954,b1533,b2835,b3029,b1380,b0494,b0514,b4141,b1798,b3662,b2285,b1009,,,,,,,,
72,0.388252642177172,0.260582749340521,b3399,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b4384,b2744,b3708,b3008,b1479,b0871,b0160,b0030,b3236,b2883,b1779,b3962,b1982,b0104,b2797,b3117,b1814,b4471,b3616,b3589,b4267,b1623,b4374,b2361,b2291,b1748,b1493,b3517,b1014,b4014,b0261,b2976,b0411,b1701,b1805,b2799,b0726,b3945,b0507,b4388,b1907,b0112,b4265,b2975,b0114,b3603,b0886,b2366,b0306,b3605,b2492,b0904,b2578,b1533,b3927,b1380,b2965,b0693,b0508,b1473,b0594,b4266,b3662,b1813
