Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,
2,0.222833506610718,0.0756742587830462,YNR001C,YPR001W,,,,,,,
2,0.258387679428284,0.0350718210210658,UNKNOWN,YBR291C,,,,,,,
2,0.276149366199969,0.0140007728663385,YFR055W,YLR303W,,,,,,,
2,0.276149366210381,0.0140007729106394,YFR055W,YNL277W,,,,,,,
2,0.28313739274356,0.00654047375275596,YLR043C,YDR353W,,,,,,,
3,0.22266853528054,0.0756182345971166,YKL106W,YKL085W,YKL120W,,,,,,
4,0.270733179431147,0.0183737584440606,YBR291C,YPL262W,YLR348C,YOL126C,,,,,
4,0.270733179414235,0.0183737584429128,YDR035W,YPL262W,YLR348C,YOL126C,,,,,
4,0.249641424526965,0.0423891138996104,YKL106W,YPL262W,YOL126C,YKL120W,,,,,
4,0.257911330704878,0.0350071645031373,YBR291C,YLR348C,YKL085W,YKL029C,,,,,
4,0.257911330831515,0.0350071645807475,YDR035W,YLR348C,YKL085W,YKL029C,,,,,
9,0.274504899575516,0.00929387870631761,YDR035W,YML035C,YPL111W,YKL106W,YNL141W,YHR208W,YLR348C,YOL126C,YJR095W
