Deletion size,Max growth rate,Min production rate,Deleted genes,
1,0.359606707775733,0.0127305538761483,Phatr3_EG02313,
1,0.359606707775732,0.0127305538761482,PHATRDRAFT_50770,
1,0.35960670777575,0.0127305538761489,PHATRDRAFT_3369,
2,0.359606707775732,0.0127305538761482,PHATRDRAFT_54493,PHATRDRAFT_45434
