Deletion size,Max growth rate,Min production rate,Deleted genes,,,
3,0.103148744643034,0.00668527643628485,TM0273,TM0211,TM0545,
3,0.103148744643034,0.00668527643628485,TM0273,TM0211,TM0546,
4,0.10315759147847,0.0066815171999792,TM0209,TM0289,TM0211,TM0546
4,0.10315759147847,0.0066815171999792,TM0209,TM0289,TM0211,TM0545
