Deletion size,Max growth rate,Min production rate,Deleted genes,
1,0.265213359624305,0.0769972162894987,PHATRDRAFT_18319,
2,0.265213359624268,0.0769972162894879,Phatr3_EG02569,PHATRDRAFT_51242
