Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,
2,0.331715884984413,0.0455014205346179,PHATRDRAFT_36821,PHATRDRAFT_859,,,,
2,0.331715884984388,0.0455014205346144,PHATRDRAFT_36821,PHATRDRAFT_48078,,,,
2,0.331715884984414,0.045501420534618,PHATRDRAFT_36821,PHATRDRAFT_20310,,,,
2,0.331715884984416,0.0455014205346182,PHATRDRAFT_36821,PHATRDRAFT_42245,,,,
2,0.331715884984314,0.0455014205346043,PHATRDRAFT_36821,PHATRDRAFT_23913,,,,
2,0.341482064378973,0.0295687591365806,PHATRDRAFT_26290,PHATRDRAFT_36821,,,,
2,0.341482064378972,0.0295687591365246,PHATRDRAFT_30145,PHATRDRAFT_36821,,,,
2,0.345386453036384,0.0231990929721096,PHATRDRAFT_10454,PHATRDRAFT_859,,,,
2,0.34538645303647,0.0231990929721154,PHATRDRAFT_10454,PHATRDRAFT_42245,,,,
2,0.345386453036385,0.0231990929721097,PHATRDRAFT_10454,PHATRDRAFT_20310,,,,
2,0.34538645303638,0.0231990929721094,PHATRDRAFT_10454,PHATRDRAFT_48078,,,,
2,0.345386453036293,0.0231990929721036,PHATRDRAFT_10454,PHATRDRAFT_23913,,,,
2,0.350606638936822,0.0146828195117686,PHATRDRAFT_26290,PHATRDRAFT_10454,,,,
2,0.350606638936821,0.0146828195117713,PHATRDRAFT_30145,PHATRDRAFT_10454,,,,
3,0.331715884984524,0.045501420534633,PHATRDRAFT_55192,PHATRDRAFT_36821,PHATRDRAFT_35240,,,
3,0.345386453036385,0.0231990929721097,PHATRDRAFT_45947,PHATRDRAFT_10454,PHATRDRAFT_28068,,,
3,0.345386453036382,0.0231990929721096,PHATRDRAFT_10454,PHATRDRAFT_41886,PHATRDRAFT_39681,,,
3,0.328700471646489,0.0504208017734293,PHATRDRAFT_10454,PHATRDRAFT_36821,PHATRDRAFT_43469,,,
3,0.331715884984415,0.0455014205346181,PHATRDRAFT_45947,PHATRDRAFT_36821,PHATRDRAFT_28068,,,
4,0.32639541369428,0.0541813007742975,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_23913,,
4,0.32639541369428,0.0541813007742975,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_48078,,
4,0.346568611039026,0.021270506324764,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_42245,PHATRDRAFT_10693,,
4,0.346568611039026,0.021270506324764,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_42245,,
4,0.346568611039079,0.0212705063247672,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_48078,,
4,0.346568611039073,0.021270506324838,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_859,PHATRDRAFT_10693,,
4,0.346568611039069,0.0212705063247666,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_23913,,
4,0.32639541369428,0.0541813007742975,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_48078,PHATRDRAFT_10693,,
4,0.331053448162462,0.0465821278566375,PHATRDRAFT_26290,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_10693,,
5,0.346568611039129,0.0212705063247703,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_20310,PHATRDRAFT_31367,PHATRDRAFT_10693,
5,0.346568611039074,0.0212705063247669,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_41886,PHATRDRAFT_39681,
5,0.346568611039072,0.0212705063247669,PHATRDRAFT_45947,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_28068,
5,0.346568611039072,0.0212705063247668,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_20310,PHATRDRAFT_18064,
6,0.336835605651924,0.0371490472520248,PHATRDRAFT_19708,PHATRDRAFT_10454,PHATRDRAFT_9619,PHATRDRAFT_36821,PHATRDRAFT_50372,PHATRDRAFT_10693
