Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.704588181746674,0.372011145619823,b3831,b3614,b0910,b3752,b4152,b2781,b3844,b1612,b1611,b4122,b1759,b4138,b4123,b0621,b4381,b2406,b0452,b2197,b3918,b1912,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.626989278133498,0.331141252291062,b2744,b3614,b0910,b4152,b2781,b1612,b1611,b4122,b1779,b1759,b4374,b0675,b2361,b2291,b4138,b4123,b0621,b3821,b3918,b1912,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.626989278133632,0.331141252310101,b3831,b3614,b0910,b3752,b4152,b2781,b1612,b1611,b4122,b1779,b1759,b4138,b4123,b0621,b4381,b2406,b3821,b3918,b0789,b1249,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.626987890354659,0.331140519372248,b4382,b3831,b4384,b3614,b0910,b3752,b4152,b2926,b2781,b1612,b1611,b4122,b1759,b4138,b4123,b0621,b2406,b3821,b3918,b1912,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.623662287851245,0.329333851837754,b2836,b2744,b1278,b3614,b0910,b4152,b2926,b2781,b1612,b1611,b4122,b1759,b4374,b0675,b2361,b2291,b4138,b4123,b0621,b3918,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.623662287851267,0.329333851793777,b2836,b3831,b3614,b0910,b3752,b4152,b2926,b2781,b1612,b1611,b4122,b1759,b4138,b4123,b0621,b4381,b2406,b3918,b0789,b1249,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.623660914761017,0.329333126722738,b2836,b4382,b3831,b4384,b1278,b3614,b0910,b3752,b4152,b2781,b1612,b1611,b4122,b1779,b1759,b4138,b4123,b0621,b2406,b3918,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.707397863081736,0.373608644397293,b0474,b2518,b2744,b4152,b2781,b1612,b1611,b4122,b1759,b4374,b4161,b0675,b2361,b2291,b4138,b4123,b0621,b2197,b3821,b3918,b1912,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.704580035192508,0.372063633552921,b2836,b4382,b4384,b2744,b3614,b0910,b4152,b2781,b1612,b1611,b4122,b1759,b4374,b0675,b4138,b4123,b0621,b2406,b2197,b3918,b1912,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.704588281461193,0.372011198298994,b2744,b3614,b0910,b4152,b2781,b3844,b1612,b1611,b4122,b1759,b4374,b0675,b4138,b4123,b0621,b4381,b2406,b0452,b2197,b3918,b4042,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.703375623639315,0.371427626671219,b2836,b4382,b0474,b2518,b3831,b4384,b3752,b4152,b2781,b1612,b1611,b4122,b1759,b4161,b4138,b4123,b0621,b2406,b2197,b3918,b4042,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.653646387520066,0.345167387462234,b3831,b3614,b0910,b3752,b4152,b2779,b2781,b1612,b1611,b4122,b1759,b4138,b4123,b0621,b4381,b2406,b0452,b0114,b2835,b3918,b4042,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.649517465664239,0.342987050974256,b2836,b0474,b2518,b3831,b1278,b3752,b4152,b2779,b2781,b1612,b1611,b4122,b1759,b4161,b4138,b4123,b0621,b4381,b2406,b0114,b3918,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.626989278133632,0.331141252310052,b2744,b3614,b0910,b4152,b2926,b2781,b1612,b1611,b4122,b1759,b4374,b0675,b2361,b2291,b4138,b4123,b0621,b3825,b3918,b4042,b0494,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.623662287851253,0.329333851840051,b2744,b1278,b3614,b0910,b4152,b2926,b2781,b1612,b1611,b4122,b1759,b4374,b0675,b4138,b4123,b0621,b4381,b2406,b0452,b3825,b3918,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.623660544762345,0.329332931405172,b4382,b3831,b4384,b3614,b0910,b3752,b4152,b2926,b2781,b1612,b1611,b4122,b1759,b3449,b4138,b4123,b0621,b2406,b0452,b3918,b1912,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.619706418571757,0.327244898103726,b2836,b0474,b2518,b2744,b4152,b2926,b2781,b1612,b1611,b4122,b1759,b4374,b4161,b0675,b4138,b4123,b0621,b4381,b2406,b3918,b4042,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.619706418571739,0.32724489809918,b2836,b4382,b0474,b2518,b3831,b4384,b3752,b4152,b2781,b1612,b1611,b4122,b1779,b1759,b4161,b4138,b4123,b0621,b2406,b3918,b4042,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.61686787981694,0.325795686458167,b2744,b3614,b0910,b4152,b2779,b2781,b1612,b1611,b4122,b1759,b4374,b0675,b2361,b2291,b4388,b4138,b4123,b0621,b3821,b3918,b1912,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.616865097842062,0.325794217081458,b3831,b1278,b3614,b0910,b3752,b4152,b2779,b2781,b1612,b1611,b4122,b0907,b1759,b4138,b4123,b0621,b4381,b2406,b2835,b3918,b0494,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.612997466981454,0.323751547200095,b0474,b2518,b3831,b3752,b4152,b2779,b2781,b1612,b1611,b4122,b1759,b4161,b4388,b4138,b4123,b0621,b4381,b2406,b3821,b3918,b4042,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.609816107180318,0.32202217674207,b2836,b0474,b2518,b3831,b3752,b4152,b2779,b2781,b1612,b1611,b4122,b1759,b4161,b4388,b4138,b4123,b0621,b4381,b2406,b3918,b1912,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.549392029906406,0.290158653675237,b3831,b3614,b0910,b3752,b4152,b2779,b2781,b1612,b1611,b4122,b1759,b4138,b4123,b0621,b4381,b2406,b3825,b3918,b4042,b0494,b1206,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.544433894559404,0.287496158060782,b2836,b2744,b3614,b0910,b4152,b2779,b2781,b1612,b1611,b4122,b1759,b4374,b0675,b4138,b4123,b0621,b4381,b2406,b3918,b4042,b1206,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.544433894558807,0.287496157934938,b2836,b2744,b3614,b0910,b4152,b2779,b2781,b1612,b1611,b4122,b1759,b4374,b0675,b2361,b2291,b4138,b4123,b0621,b3918,b4042,b1206,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.54443766280342,0.287454266041399,b3831,b1278,b3614,b0910,b3752,b4152,b2779,b2781,b3844,b1612,b1611,b4122,b1759,b4138,b4123,b0621,b4381,b2406,b0452,b3918,b1206,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.626987890354527,0.331140519452347,b4382,b3831,b4384,b3614,b0910,b3752,b4152,b2926,b2781,b1612,b1611,b4122,b1759,b1701,b1805,b4138,b4123,b0621,b2406,b3918,b4042,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.708616201613989,0.374252103800876,b4382,b3831,b4384,b3614,b0910,b4152,b2781,b0030,b1612,b1611,b4122,b0651,b2162,b1759,b4138,b4123,b0621,b2406,b2197,b3821,b3918,b4042,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.708616201613989,0.374252103801049,b4382,b3831,b4384,b3614,b0910,b3752,b4152,b2781,b1612,b1611,b4122,b1759,b3449,b4138,b4123,b0621,b2406,b2197,b3918,b0789,b1249,b0494,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.707397863081759,0.373608644397208,b4382,b0474,b2518,b3831,b4384,b3752,b4152,b2781,b1612,b1611,b4122,b1759,b4161,b1701,b1805,b4138,b4123,b0621,b2406,b2197,b3918,b1912,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.703375623639315,0.371427626671007,b2836,b0474,b2518,b2744,b4152,b2781,b1612,b1611,b4122,b1759,b4374,b4161,b0675,b2361,b2291,b4138,b4123,b0621,b2197,b3918,b0789,b1249,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.62366228785126,0.329333851944154,b2836,b3831,b2744,b3614,b0910,b3752,b4152,b2781,b1612,b1611,b4122,b1779,b1759,b4374,b2361,b2291,b4138,b4123,b0621,b2406,b3918,b4042,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.623662287851253,0.329333851847831,b2836,b3831,b2744,b3614,b0910,b3752,b4152,b2781,b1612,b1611,b4122,b1779,b1759,b4374,b2361,b2291,b0411,b4138,b4123,b0621,b3918,b4042,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.623662287851256,0.329333851839392,b2836,b3831,b2744,b1278,b3614,b0910,b3752,b4152,b2781,b1612,b1611,b4122,b1779,b1759,b4374,b2361,b2291,b0411,b4138,b4123,b0621,b3918,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.623662287851242,0.329333851772636,b2744,b3614,b0910,b4152,b2926,b2781,b1612,b1611,b4122,b1759,b3449,b4374,b0675,b2361,b2291,b4138,b4123,b0621,b0452,b3918,b0789,b1249,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.623660914761014,0.329333126792244,b4382,b4384,b2744,b3614,b0910,b4152,b2926,b2781,b1612,b1611,b4122,b1759,b4374,b0675,b4138,b4123,b0621,b2406,b0452,b3825,b3918,b4042,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.623667467903494,0.329286319619451,b3831,b3614,b0910,b4152,b2781,b0030,b3844,b1612,b1611,b4122,b0651,b2162,b1779,b1759,b4138,b4123,b0621,b4381,b2406,b0452,b3918,b4042,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.622991225582057,0.329029700846359,b0474,b2518,b3831,b4152,b2781,b0030,b1612,b1611,b4122,b0651,b2162,b1779,b1759,b4161,b4138,b4123,b0621,b4381,b2406,b3821,b3918,b1912,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.62299122558207,0.329029700836675,b4382,b0474,b2518,b3831,b4384,b3752,b4152,b2781,b1612,b1611,b4122,b1779,b1759,b4161,b1701,b1805,b4138,b4123,b0621,b2406,b3918,b4042,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.619702927739202,0.327293002774193,b0474,b2518,b2744,b4152,b2926,b2781,b1612,b1611,b4122,b1759,b4374,b4161,b0675,b4138,b4123,b0621,b4381,b2406,b0452,b3918,b1912,b1206,b0221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.619706418571757,0.3272448981058,b0474,b2518,b2744,b1278,b4152,b2781,b1612,b1611,b4122,b1779,b1759,b4374,b4161,b0675,b2361,b2291,b4138,b4123,b0621,b0452,b2835,b3918,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.619706053250207,0.327244705178313,b0474,b2518,b2744,b4152,b2781,b1612,b1611,b4122,b1779,b1759,b3449,b4374,b4161,b0675,b4138,b4123,b0621,b4381,b2406,b0452,b3918,b1912,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.616863754518943,0.325793507883103,b4382,b3831,b4384,b3614,b0910,b3752,b4152,b2779,b2781,b1612,b1611,b4122,b0907,b1759,b1701,b1805,b4138,b4123,b0621,b2406,b3918,b4042,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.613645831578218,0.324044517891679,b2836,b4382,b4384,b2744,b1278,b3614,b0910,b4152,b2779,b2781,b1612,b1611,b4122,b1759,b4374,b0675,b4138,b4123,b0621,b2913,b2406,b3918,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.613644995753334,0.324044076464292,b2836,b4382,b4384,b2744,b3614,b0910,b4152,b2779,b2781,b1612,b1611,b4122,b1759,b4374,b0675,b4388,b4138,b4123,b0621,b2406,b3918,b1912,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.45442695297637,0.0324772127484966,b3831,b3614,b0910,b3752,b4152,b2781,b1612,b1611,b4122,b1779,b1759,b2440,b4138,b4123,b0621,b2913,b4381,b2406,b3918,b1912,b1206,b2285,b3924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.622991225582071,0.329029700836516,b0474,b2518,b2744,b4152,b2781,b1612,b1611,b4122,b1779,b1759,b4374,b4161,b0675,b2361,b2291,b1701,b1805,b4138,b4123,b0621,b3918,b1912,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.68585809235348,0.362232521754821,b3831,b3614,b0910,b3752,b4152,b0871,b2781,b1612,b1611,b4122,b1759,b1701,b1805,b4138,b4123,b0621,b4381,b2406,b0114,b2492,b0904,b3918,b4042,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.653646387520066,0.345167387424406,b2744,b3614,b0910,b4152,b2779,b2781,b1612,b1611,b4122,b1759,b4374,b0675,b2361,b2291,b4138,b4123,b0621,b0452,b0114,b2835,b3918,b0789,b1249,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.612997466981259,0.323751547127552,b0474,b2518,b2744,b4152,b2779,b2781,b1612,b1611,b4122,b1759,b4374,b4161,b0675,b2361,b2291,b1701,b1805,b4388,b4138,b4123,b0621,b3918,b4042,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.544433894558819,0.287496157904394,b2836,b2744,b3614,b0910,b4152,b2781,b3124,b1612,b1611,b4122,b1759,b4374,b0675,b2361,b2291,b4138,b4123,b0621,b0755,b3612,b3918,b4042,b1206,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.453909490308011,0.117697823042223,b0474,b2518,b3831,b3752,b4152,b2926,b2781,b1612,b1611,b4122,b0907,b1759,b4161,b4138,b4123,b0621,b4381,b2406,b2197,b3918,b1912,b1206,b2285,b3924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.707397863081736,0.373608644397256,b0474,b2518,b3831,b2744,b3752,b4152,b2781,b1612,b1611,b4122,b1759,b4374,b4161,b2361,b2291,b4138,b4123,b0621,b2406,b2197,b2835,b3918,b4042,b0494,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.652945599105144,0.344849953471617,b4382,b0474,b2518,b4384,b2744,b1278,b4152,b2779,b2781,b1612,b1611,b4122,b1759,b4374,b4161,b0675,b1701,b1805,b4138,b4123,b0621,b2406,b0114,b3918,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.61299746698137,0.323751547166966,b4382,b0474,b2518,b4384,b2744,b1278,b4152,b2779,b2781,b1612,b1611,b4122,b1759,b4374,b4161,b0675,b1701,b1805,b4138,b4123,b0621,b2913,b2406,b3918,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.612997466981464,0.323751547195603,b0474,b2518,b3831,b4152,b2779,b2781,b0030,b1612,b1611,b4122,b0651,b2162,b1759,b4161,b4388,b4138,b4123,b0621,b4381,b2406,b3821,b3918,b0789,b1249,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.609809292347833,0.321466151838281,b4382,b0474,b2518,b4384,b2744,b4152,b2779,b2781,b1612,b1611,b4122,b1779,b1759,b4374,b4161,b0675,b4138,b4123,b0621,b2406,b0452,b3918,b1912,b1206,b4209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.609806573674715,0.321464718663204,b0474,b2518,b3831,b4152,b2779,b2781,b0030,b1612,b1611,b4122,b0907,b0651,b2162,b1759,b4161,b4138,b4123,b0621,b4381,b2406,b0452,b3918,b1912,b1206,b4209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.616867879816962,0.325795686400469,b3831,b3614,b0910,b4152,b2781,b0030,b1612,b1611,b4122,b0651,b2162,b1759,b4388,b4138,b4123,b0621,b4381,b2406,b0755,b3612,b2835,b3918,b4042,b0494,b1813,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.612994719806834,0.323750096286455,b0474,b2518,b3831,b1278,b4152,b2779,b2781,b0030,b1612,b1611,b4122,b0907,b0651,b2162,b1759,b3449,b4161,b4138,b4123,b0621,b4381,b2406,b3918,b0418,b0494,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.61332317529382,0.0763527861107069,b0474,b2518,b3831,b1278,b3752,b4152,b2781,b3844,b1612,b1611,b4122,b1779,b1759,b4161,b0411,b4138,b4123,b0621,b2913,b4381,b0452,b0529,b2197,b3918,b1206,b3924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.44841244728207,0.0558952841868753,b0474,b2518,b3831,b1278,b3752,b4152,b2926,b2781,b1612,b1611,b4122,b1759,b4161,b0411,b4138,b4123,b0621,b2913,b4381,b0529,b2197,b3918,b0418,b1206,b2285,b3924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.704588281461216,0.372011198340291,b3831,b2744,b3614,b0910,b4152,b2781,b0030,b3844,b1612,b1611,b4122,b0651,b2162,b1759,b4374,b2361,b2291,b4138,b4123,b0621,b2406,b0452,b2197,b3918,b0789,b1249,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.617189179496431,0.0769335561219366,b3500,b3831,b3614,b0910,b3752,b4152,b2926,b2781,b2235,b1612,b1611,b4122,b1759,b0411,b4388,b4138,b4123,b0621,b4381,b0452,b0529,b2197,b3918,b4042,b1206,b0221,b3924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.616535422963251,0.0768520652761433,b4382,b0474,b2518,b4384,b2744,b4152,b2779,b2781,b1612,b1611,b4122,b1759,b4374,b4161,b0675,b4138,b4123,b0621,b2913,b0529,b2197,b2835,b3918,b4042,b0494,b1206,b3924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.681549726892596,0.359957080509567,b3916,b0474,b2518,b3831,b4152,b2781,b1850,b0030,b1612,b1611,b4122,b0651,b2162,b1759,b1200,b4161,b1701,b1805,b4138,b4123,b0621,b4381,b2406,b1723,b3918,b0789,b1249,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.684512870884623,0.36152205012968,b4382,b0474,b2518,b4384,b2744,b4152,b2925,b2097,b2781,b1612,b1611,b4122,b1759,b0477,b1200,b4374,b4161,b0675,b4138,b4123,b0621,b2406,b0114,b2492,b0904,b3825,b3918,b1912,b0494,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.661875816208926,0.349566402948509,b0474,b2518,b1241,b0351,b4069,b2744,b4152,b2297,b2458,b2781,b3617,b1612,b1611,b4122,b0907,b1759,b4374,b4161,b0675,b2361,b2291,b4138,b4123,b0621,b3453,b2197,b3825,b3918,b1912,b2240,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.463680491062728,0.244890532964382,b4467,b2242,b3831,b3614,b0910,b3752,b2781,b1004,b3713,b1109,b0046,b1612,b1611,b4122,b1779,b1759,b2210,b1415,b4138,b4123,b0621,b4381,b2406,b2492,b0904,b3028,b3821,b3918,b4042,b1206,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
