Deletion size,Max growth rate,Min production rate,Deleted genes,,,
2,0.359606707775732,0.0966169851045623,PHATRDRAFT_10454,PHATRDRAFT_42245,,
3,0.359606707775728,0.0966169851045612,PHATRDRAFT_55192,PHATRDRAFT_10454,PHATRDRAFT_35240,
4,0.359606707775731,0.119388682420039,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_48078
