Deletion size,Max growth rate,Min production rate,Deleted genes,,,,
2,0.219431851251237,0.0551711437360843,PHATRDRAFT_10454,PHATRDRAFT_20310,,,
5,0.176806056981454,0.0586992448429593,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_41886,PHATRDRAFT_39681,PHATRDRAFT_10693
