Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,
3,0.823215946251744,0.487184136286482,b0008,b2464,b2029,,,,
5,0.823215946252071,0.487184136297103,b0008,b2464,b1852,b3437,b4268,,
5,0.823215946251524,0.487184136280655,b0008,b2464,b1852,b0837,b0124,,
5,0.823215946252071,0.487184136297103,b0008,b0767,b2464,b3437,b4268,,
5,0.823215946251524,0.487184136280655,b0008,b0767,b2464,b0837,b0124,,
7,0.823215946251744,0.487184136286425,b0008,b2464,b1852,b4265,b4321,b3415,b4476
7,0.823215946251744,0.487184136286425,b0008,b0767,b2464,b4265,b4321,b3415,b4476
