Deletion size,Max growth rate,Min production rate,Deleted genes
1,0.19076577636612,0.203809386325276,TM1155
1,0.19076577636612,0.203809386325276,TM1154
1,0.193566816710697,0.206801947803162,TM0428
1,0.193566816710696,0.206801947803207,TM0066
