Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,
8,0.167609137224387,17.4525925278952,b1241,b0351,b3736,b4014,b2976,b2297,b2458,b0729
7,0.167609137224387,17.4525925278952,b1241,b0351,b3736,b4015,b2297,b2458,b0729,
