Deletion size,Max growth rate,Min production rate,Deleted genes,,,,
2,0.28772025391355,0.0149931012169233,YLR348C,YJR095W,,,
2,0.287098715319379,0.0149607169441879,YKL141W,YMR118C,,,
3,0.176148200021592,6.38612549276039,YGR087C,YLR044C,YLR134W,,
5,0.233117518868215,4.2162311267205,YOL086C,YDL168W,YGL256W,YBR145W,YLR348C
5,0.231100978426895,4.31297492019601,YOL086C,YDL168W,YGL256W,YBR145W,YMR083W
