Deletion size,Max growth rate,Min production rate,Deleted genes,,,,
1,0.328634584772297,0.0216549816020688,PHATRDRAFT_41812,,,,
3,0.328634584772517,0.0216549816020833,PHATRDRAFT_39711,PHATRDRAFT_46133,Phatr3_EG02359,,
5,0.328634584772294,0.0216549816020687,PHATRDRAFT_draft1023,PHATRDRAFT_draft1645,PHATRDRAFT_39711,PHATRDRAFT_11016,Phatr3_EG02359
