Deletion size,Max growth rate,Min production rate,Deleted genes,
1,0.169213731456381,0.171816238646072,TM1767,
1,0.220465518687929,0.0194263191792516,TM0913,
1,0.220465481410264,0.0194263158944853,TM1744,
1,0.220465481410264,0.0194263158944677,TM1662,
1,0.220465481410346,0.019426315894467,TM0167,
1,0.220465518687929,0.0194263191792517,TM1559,
2,0.220465481410283,0.019426315894484,TM1737,TM1596
2,0.220465518687927,0.0194263191792524,TM0936,TM1384
2,0.220465481410262,0.0194263158944834,TM1384,TM0206
