Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,
6,0.234463839825647,2.48802538344585,PHATR_10581,PHATRDRAFT_30145,PHATRDRAFT_48983,PHATRDRAFT_859,Phatr3_EG02247,Phatr3_EG02292,,,,,
6,0.276818391152038,2.47091253657974,PHATR_10581,PHATRDRAFT_48983,PHATRDRAFT_859,PHATRDRAFT_23913,Phatr3_EG02247,Phatr3_EG02292,,,,,
6,0.276818391151926,2.4709125365818,PHATR_10581,Phatr3_EG02215,PHATRDRAFT_48983,PHATRDRAFT_859,PHATRDRAFT_42245,Phatr3_EG02247,,,,,
6,0.276818391152036,2.47091253658233,PHATR_10581,PHATRDRAFT_48983,PHATRDRAFT_48078,PHATRDRAFT_23913,PHATRDRAFT_42245,Phatr3_EG02247,,,,,
6,0.295257093953792,2.45299747754446,PHATR_10581,PHATRDRAFT_50742,PHATRDRAFT_19708,PHATRDRAFT_859,PHATRDRAFT_42245,Phatr3_EG02247,,,,,
6,0.295257093953792,2.45299747754446,PHATR_10581,PHATRDRAFT_50742,PHATRDRAFT_19708,PHATRDRAFT_48078,PHATRDRAFT_42245,Phatr3_EG02247,,,,,
6,0.315298192416256,2.42461042421011,PHATR_10581,PHATRDRAFT_50742,PHATRDRAFT_19708,PHATRDRAFT_48078,Phatr3_EG02247,Phatr3_EG02292,,,,,
6,0.280869401735519,2.50707231915726,PHATR_10581,PHATRDRAFT_50742,PHATRDRAFT_859,PHATRDRAFT_23913,PHATRDRAFT_42245,Phatr3_EG02247,,,,,
6,0.310761646217748,2.38972485408224,PHATR_10581,PHATRDRAFT_48983,PHATRDRAFT_31599,PHATRDRAFT_19708,PHATRDRAFT_48078,Phatr3_EG02247,,,,,
6,0.226263299581844,2.53833867715652,PHATR_10581,PHATRDRAFT_30145,PHATRDRAFT_48983,PHATRDRAFT_48078,PHATRDRAFT_42245,Phatr3_EG02247,,,,,
6,0.280869401735519,2.50707231915726,PHATR_10581,PHATRDRAFT_50742,PHATRDRAFT_48078,PHATRDRAFT_23913,PHATRDRAFT_42245,Phatr3_EG02247,,,,,
6,0.280869401735809,2.50707231915851,PHATR_10581,PHATRDRAFT_50742,PHATRDRAFT_48078,PHATRDRAFT_42245,Phatr3_EG02247,PHATRDRAFT_36390,,,,,
6,0.276818391151926,2.4709125365818,PHATR_10581,PHATRDRAFT_49112,PHATRDRAFT_48983,PHATRDRAFT_859,PHATRDRAFT_42245,Phatr3_EG02247,,,,,
7,0.22998194872846,2.53352612394454,PHATR_10581,PHATRDRAFT_30145,PHATRDRAFT_41063,PHATRDRAFT_33839,PHATRDRAFT_48078,Phatr3_EG02247,Phatr3_EG02292,,,,
7,0.22998194872846,2.53352612394454,PHATR_10581,PHATRDRAFT_30145,PHATRDRAFT_31599,PHATRDRAFT_41063,PHATRDRAFT_33839,PHATRDRAFT_48078,Phatr3_EG02247,,,,
7,0.23446383982569,2.48802538344598,PHATR_10581,PHATRDRAFT_30145,PHATRDRAFT_31599,PHATRDRAFT_41063,PHATRDRAFT_33839,PHATRDRAFT_859,Phatr3_EG02247,,,,
7,0.23446383982553,2.48802538344295,PHATR_10581,PHATRDRAFT_26290,PHATRDRAFT_48983,PHATRDRAFT_859,PHATRDRAFT_39914,PHATRDRAFT_48307,Phatr3_EG02247,,,,
7,0.27681839115201,2.47091253658276,PHATR_10581,PHATRDRAFT_32747,PHATRDRAFT_25308,PHATRDRAFT_859,PHATRDRAFT_42245,Phatr3_EG02247,PHATRDRAFT_36390,,,,
