Deletion size,Max growth rate,Min production rate,Deleted genes
1,0.193414982317328,0.619919195199348,TM0066
1,0.193414982317326,0.619919195199351,TM1154
1,0.193414982317326,0.619919195199351,TM1155
1,0.193414982317333,0.619919195199804,TM0428
