Deletion size,Max growth rate,Min production rate,Deleted genes,,,
2,0.359606707775722,0.0400565172928831,PHATRDRAFT_10454,PHATRDRAFT_48078,,
4,0.359606707775731,0.0505998222724838,PHATRDRAFT_26290,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372
