Deletion size,Max growth rate,Min production rate,Deleted genes
1,0.181363301389742,0.0528447319424262,TM0066
1,0.179140798578192,0.0521971501857289,TM1155
1,0.179140798578192,0.0521971501857289,TM1154
1,0.181363301389742,0.052844731942429,TM0428
