Deletion size,Max growth rate,Min production rate,Deleted genes,,,,
5,0.654429468763838,0.646785078143784,b3114,b3952,b0903,b0529,b1985
5,0.561674782003855,0.555113858559178,b3114,b3952,b0903,b0529,b2285
