Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,
13,0.330504099986714,0.0712175115222855,PHATRDRAFT_48983,PHATRDRAFT_49372,PHATRDRAFT_46664,Phatr3_EG02361,PHATRDRAFT_34392,PHATRDRAFT_50097,PHATRDRAFT_13175,PHATRDRAFT_48078,PHATRDRAFT_42245,PHATRDRAFT_50804,PHATRDRAFT_44482,PHATRDRAFT_43697,PHATRDRAFT_15536,,,,,,,,,,,
14,0.31464529673967,0.110025872312333,PHATRDRAFT_49229,PHATRDRAFT_30145,PHATRDRAFT_52208,PHATRDRAFT_12757,PHATRDRAFT_48983,PHATRDRAFT_46664,Phatr3_EG02361,PHATRDRAFT_34392,PHATRDRAFT_48078,PHATRDRAFT_42245,PHATRDRAFT_50804,PHATRDRAFT_44482,PHATRDRAFT_43697,PHATRDRAFT_15536,,,,,,,,,,
14,0.341993948634444,0.0431004975969487,PHATRDRAFT_42015,PHATRDRAFT_49601,PHATRDRAFT_48983,PHATRDRAFT_49372,PHATRDRAFT_46664,Phatr3_EG02361,PHATRDRAFT_34392,PHATRDRAFT_50097,PHATRDRAFT_48078,PHATRDRAFT_42245,PHATRDRAFT_34672,PHATRDRAFT_44482,PHATRDRAFT_43697,PHATRDRAFT_15536,,,,,,,,,,
14,0.35335944119049,0.0152877976861388,PHATRDRAFT_49229,PHATRDRAFT_30145,PHATRDRAFT_48983,PHATRDRAFT_46664,Phatr3_EG02361,PHATRDRAFT_34392,PHATRDRAFT_859,PHATRDRAFT_23913,PHATRDRAFT_42245,PHATRDRAFT_50804,PHATRDRAFT_44482,PHATRDRAFT_43697,PHATRDRAFT_45428,PHATRDRAFT_15536,,,,,,,,,,
14,0.353359441190267,0.0152877976865934,PHATRDRAFT_49229,PHATRDRAFT_26290,PHATRDRAFT_48983,PHATRDRAFT_46664,Phatr3_EG02361,PHATRDRAFT_34392,PHATRDRAFT_48078,PHATRDRAFT_42245,PHATRDRAFT_50804,PHATRDRAFT_44482,PHATRDRAFT_43697,PHATRDRAFT_45428,PHATRDRAFT_15536,PHATRDRAFT_36390,,,,,,,,,,
15,0.341993948634443,0.043100497596951,PHATRDRAFT_42015,Phatr3_EG02232,PHATRDRAFT_49601,PHATRDRAFT_49372,PHATRDRAFT_46664,PHATRDRAFT_50742,Phatr3_EG02361,PHATRDRAFT_34392,PHATRDRAFT_50097,PHATRDRAFT_859,PHATRDRAFT_42245,PHATRDRAFT_34672,PHATRDRAFT_44482,PHATRDRAFT_43697,PHATRDRAFT_15536,,,,,,,,,
15,0.353359441190476,0.0152877976879311,PHATRDRAFT_42015,PHATRDRAFT_49229,PHATRDRAFT_26290,PHATRDRAFT_32747,PHATRDRAFT_25308,PHATRDRAFT_46664,Phatr3_EG02361,PHATRDRAFT_34392,PHATRDRAFT_48078,PHATRDRAFT_42245,PHATRDRAFT_50804,PHATRDRAFT_44482,PHATRDRAFT_43697,PHATRDRAFT_45428,PHATRDRAFT_15536,,,,,,,,,
16,0.341106898154515,0.0452712146729218,PHATRDRAFT_draft870,PHATRDRAFT_23871,PHATRDRAFT_49229,PHATRDRAFT_30145,PHATRDRAFT_draft1572,PHATRDRAFT_46664,PHATRDRAFT_50742,Phatr3_EG02361,PHATRDRAFT_34392,PHATRDRAFT_14356,PHATRDRAFT_48078,PHATRDRAFT_42245,PHATRDRAFT_50804,PHATRDRAFT_44482,PHATRDRAFT_43697,PHATRDRAFT_45428,,,,,,,,
16,0.341106898155516,0.0452712146742959,PHATRDRAFT_49229,PHATRDRAFT_26290,PHATRDRAFT_draft1186,PHATRDRAFT_46664,Phatr3_EG02361,PHATRDRAFT_41063,PHATRDRAFT_33839,PHATRDRAFT_34392,PHATRDRAFT_14356,PHATRDRAFT_48078,PHATRDRAFT_42245,PHATRDRAFT_34672,PHATRDRAFT_44482,PHATRDRAFT_43697,PHATRDRAFT_45428,PHATRDRAFT_15536,,,,,,,,
16,0.341993948634222,0.043100497596255,PHATRDRAFT_draft870,PHATRDRAFT_23871,PHATRDRAFT_42015,PHATRDRAFT_49601,PHATRDRAFT_49372,PHATRDRAFT_draft1572,PHATRDRAFT_46664,PHATRDRAFT_50742,Phatr3_EG02361,PHATRDRAFT_34392,PHATRDRAFT_50097,PHATRDRAFT_859,PHATRDRAFT_42245,PHATRDRAFT_34672,PHATRDRAFT_44482,PHATRDRAFT_43697,,,,,,,,
