Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,
7,0.0491991963973641,0.00887055437318457,Rv2443,Rv1188,Rv1712,Rv1098c,Rv0694,Rv3150,Rv0859,,
7,0.0510999468560212,0.00921328107267433,Rv2443,Rv1188,Rv1712,Rv1098c,Rv1872c,Rv3150,Rv0859,,
8,0.0510999467449985,0.00921334771392018,Rv3319,Rv0247c,Rv0248c,Rv2443,Rv1188,Rv1712,Rv1098c,Rv0859,
8,0.0491991964528751,0.00887055770072975,Rv2443,Rv2332,Rv1240,Rv1188,Rv1712,Rv0694,Rv3150,Rv0859,
9,0.0510999467449984,0.00921331814263776,Rv3319,Rv0247c,Rv0248c,Rv2443,Rv2332,Rv1240,Rv1188,Rv1712,Rv0859
