Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,
2,0.200380067541395,0.0833354651493706,CLJU_RS19990,CLJU_RS14130,,,,,
3,0.200380067541238,0.0833354651495096,CLJU_RS19990,CLJU_RS07210,CLJU_RS03475,,,,
6,0.200380067541395,0.0833354651493689,CLJU_RS14130,CLJU_RS02910,CLJU_RS15045,CLJU_RS12495,CLJU_RS02030,CLJU_RS18940,
7,0.200380067541395,0.0833354651494771,CLJU_RS07210,CLJU_RS03475,CLJU_RS02910,CLJU_RS15045,CLJU_RS12495,CLJU_RS02030,CLJU_RS18940
