Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,
7,0.0496300563255702,0.00894823475725473,Rv2443,Rv2332,Rv1240,Rv1188,Rv0694,Rv3150,Rv0859,
8,0.0515037714588236,0.00928607949592387,Rv3319,Rv0247c,Rv0248c,Rv2443,Rv2332,Rv1240,Rv1188,Rv0859
