Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.375307211822499,0.302616960428608,b2930,b4232,b3697,b3925,b0871,b1779,b3946,b0825,b4381,b2868,b0114,b0529,b2492,b0904,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.375306325182377,0.302616245478007,b0871,b2779,b2925,b2097,b2690,b3945,b2913,b4381,b0511,b0114,b0529,b2492,b0904,b0515,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.375305427943994,0.302615522022777,b4382,b4384,b0871,b2925,b2097,b2407,b1779,b3946,b0825,b2868,b0114,b0529,b2492,b0904,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.37257354173986,0.300412753009311,b0871,b2925,b2097,b2926,b3236,b0517,b3946,b2210,b0825,b4381,b0114,b0529,b2492,b0904,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.365876052541821,0.29501244688666,b0871,b2925,b2097,b1612,b1611,b4122,b1779,b3946,b0825,b4381,b0114,b0529,b2492,b0904,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.375307211822474,0.302616960426319,b2930,b4232,b3697,b3925,b0871,b1779,b2690,b3945,b4381,b0511,b0114,b0529,b2492,b0904,b0516,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.598717668076113,0.48281550706113,b2930,b4232,b3697,b3925,b0871,b2407,b1779,b3946,b0825,b4381,b2868,b0114,b0529,b2492,b0904,b1380,b0723,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.462064601625027,1.77106912857038,b1241,b0351,b4069,b4384,b3752,b2297,b2458,b2407,b1982,b3616,b3589,b0261,b4381,b0114,b0529,b2492,b0904,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.580561481078915,0.363437515884278,b1241,b0351,b4069,b4384,b0512,b2297,b2458,b2925,b2097,b3617,b2407,b1779,b2690,b3945,b4381,b0114,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.356173152026273,1.67914911906201,b1241,b0351,b4069,b2930,b4232,b3697,b3925,b0871,b2297,b2458,b3617,b1779,b3946,b0825,b4381,b0114,b2492,b0904,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.560786440501461,0.946830836152344,b1241,b0351,b4069,b3115,b1849,b2296,b2925,b2097,b3617,b1612,b1611,b4122,b1779,b3946,b0825,b4381,b0114,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.574239195130283,0.761837382460073,b4382,b1241,b0351,b4069,b4384,b2297,b2458,b2779,b2925,b2097,b3617,b2407,b3946,b0825,b4388,b2868,b0114,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.5507426472586,0.687184351782189,b1241,b0351,b4069,b2930,b4232,b3697,b3925,b0512,b2297,b2458,b2926,b3617,b2690,b3945,b4381,b0114,b2492,b0904,b1380,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.61622055144877,0.452097758668135,b1241,b0351,b4069,b4384,b2297,b2458,b2779,b2925,b2097,b3617,b0030,b2407,b3946,b0825,b3665,b4381,b0114,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.724399381227896,0.382471138020428,b3831,b1278,b3614,b0910,b3752,b4152,b2781,b1612,b1611,b4122,b1759,b4138,b4123,b0621,b4381,b2406,b0452,b3918,b1206,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.580554886408193,0.363379651075157,b4382,b1241,b0351,b4069,b4384,b2297,b2458,b2779,b2925,b2097,b3617,b2407,b0517,b0907,b3946,b0825,b0114,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.519539162380076,1.98870499422148,b1241,b0351,b4069,b4384,b3752,b2297,b2458,b2779,b3617,b2407,b1612,b1611,b4122,b4381,b0114,b0529,b2492,b0904,b0516,b1511,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.48097198898982,1.5641694863644,b4382,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b4384,b3752,b0871,b3617,b2407,b1982,b0114,b0529,b2492,b0904,b1517,b2285,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.380754499326412,1.46043452250515,b1241,b0351,b4069,b2744,b3115,b1849,b2296,b2926,b3617,b1612,b1611,b4122,b4381,b2868,b0114,b0529,b2492,b0904,b1517,b2285,,,,,,,,,,,,,,,,,,,,,,,,,
