Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.494562891489866,0.243882543673123,b3553,b3399,b1241,b0351,b4069,b2744,b3708,b0910,b2297,b2458,b0160,b1982,b2797,b3117,b1814,b4471,b3616,b3589,b1033,b4374,b0675,b2361,b2291,b0261,b0507,b0112,b2943,b0452,b0114,b1539,b2492,b0904,b1533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.703628317512456,0.178833047366084,b0586,b4069,b4384,b3708,b3008,b3752,b2297,b2458,b2407,b1238,b1982,b2797,b3117,b1814,b4471,b0261,b1701,b1805,b4381,b2406,b2943,b2868,b0114,b1539,b2492,b0904,b2947,b2578,b1533,b3927,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.70362831751247,0.178833047376088,b4069,b4384,b3708,b3008,b3115,b1849,b2296,b0030,b2407,b1238,b1982,b2688,b2797,b3117,b1814,b4471,b3665,b0261,b4381,b2406,b2943,b0114,b2366,b2492,b0904,b0591,b2578,b1533,b3927,b3821,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.504535876765811,0.503254355641161,b1241,b0351,b4069,b4384,b3708,b3115,b1849,b2296,b3617,b0030,b2407,b1238,b1982,b2797,b3117,b1814,b4471,b0261,b4381,b2406,b0112,b2975,b0114,b3603,b0509,b3125,b2366,b2492,b0904,b1533,b3825,b0508,b0494,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.502485406263019,0.501195593222064,b3399,b1241,b0351,b4069,b2502,b2744,b3708,b3115,b1849,b2296,b3617,b1982,b2797,b3117,b1814,b4471,b4374,b0675,b2361,b2291,b0261,b0112,b0452,b2975,b0114,b3603,b0509,b3125,b1539,b2492,b0904,b1533,b3825,b0508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.445919755281057,0.444787119125635,b3553,b4382,b1241,b0351,b4069,b4384,b3708,b3115,b1849,b2296,b2779,b0030,b2407,b1779,b1982,b2797,b3117,b1814,b4471,b3616,b3589,b1033,b0261,b2406,b0112,b2789,b3127,b0114,b2366,b2492,b0904,b1533,b3821,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.445919755281035,0.444787119047874,b3553,b1241,b0351,b4069,b4384,b3708,b2297,b2458,b2779,b3617,b0030,b2407,b1238,b1779,b1982,b2797,b3117,b1814,b4471,b3449,b1033,b0261,b4381,b2406,b0112,b2789,b3127,b0114,b2366,b2492,b0904,b1533,b0494,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.586547856853379,0.353423531323918,b4382,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b4384,b3708,b3008,b3752,b0871,b3617,b2407,b1982,b2797,b3117,b1814,b4471,b0261,b2406,b0112,b0114,b0886,b2366,b2492,b0904,b2578,b1533,b3821,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.703650264468798,0.178838625363839,b3399,b0586,b4069,b2502,b2744,b3708,b3008,b2297,b2458,b1238,b1982,b2797,b3117,b1814,b4471,b0675,b2361,b0261,b0507,b4381,b2406,b2943,b0114,b2366,b2492,b0904,b2578,b1533,b3927,b2835,b0494,b3447,b4141,b1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.571015927649265,0.0655111537015398,b2836,b4382,b0238,b0125,b4384,b2744,b3708,b3008,b3752,b0871,b2883,b1982,b0477,b2797,b3117,b1814,b4471,b0261,b2406,b2868,b4064,b4464,b0114,b0886,b1539,b2492,b0904,b2578,b1533,b3927,b4141,b1798,b3662,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.502488563371452,0.50119874223094,b2836,b3553,b3399,b1241,b0351,b4069,b2744,b3708,b3115,b1849,b2296,b0160,b3124,b1982,b2797,b3117,b1814,b4471,b3616,b3589,b1033,b4374,b0675,b2361,b2291,b0261,b0112,b2789,b3127,b0114,b2366,b2492,b0904,b1533,b0514,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.502488563371472,0.501198742230852,b2836,b3553,b3399,b1241,b0351,b4069,b2744,b3708,b3115,b1849,b2296,b0160,b3124,b1982,b2797,b3117,b1814,b4471,b3616,b3589,b1033,b4374,b0675,b2361,b2291,b0261,b0112,b2789,b3127,b0114,b1539,b2492,b0904,b1533,b0514,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.445915045239917,0.444782421080276,b3399,b1241,b0351,b4069,b2744,b3708,b2297,b2458,b2779,b0160,b1779,b1982,b2797,b3117,b1814,b4471,b3616,b3589,b4374,b0675,b2361,b2291,b0261,b1701,b1805,b0112,b2789,b3127,b2975,b0114,b3603,b2366,b2492,b0904,b1533,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.44422901097143,0.443088734313733,b2836,b3399,b1241,b0351,b4069,b2502,b2744,b3708,b3115,b1849,b2296,b2779,b3617,b1238,b1779,b1982,b2797,b3117,b1814,b4471,b0675,b2361,b0261,b4381,b2406,b0112,b2789,b3127,b2975,b0114,b3603,b2366,b2492,b0904,b1533,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.446281939990631,0.437351451581683,b2836,b3553,b3399,b4382,b1241,b0351,b4069,b2744,b3708,b2297,b2458,b2779,b0160,b1779,b1982,b2797,b3117,b1814,b4471,b3616,b3589,b1033,b0675,b2361,b0261,b4381,b2406,b0112,b2789,b3127,b0114,b2366,b2492,b0904,b1533,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.446283988996685,0.437341469445073,b3553,b3399,b4382,b1241,b0351,b4069,b2744,b3708,b2297,b2458,b2779,b2926,b3617,b0160,b3844,b1982,b2797,b3117,b1814,b4471,b1033,b0675,b2361,b0261,b4381,b2406,b0112,b2789,b3127,b0452,b0114,b2366,b2492,b0904,b1533,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.701185860255551,0.177040594758637,b3399,b4069,b2502,b2744,b3708,b3008,b0512,b3115,b1849,b2296,b3236,b2388,b1982,b0394,b2797,b3117,b1814,b4471,b4374,b0675,b2361,b2291,b0261,b0114,b0886,b1539,b2492,b0904,b0591,b2578,b1533,b3927,b3821,b4141,b1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.585794537600366,0.345282062483573,b3399,b4382,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b2502,b2744,b3708,b3008,b0871,b3617,b1982,b2797,b3117,b1814,b4471,b0675,b2361,b0261,b4381,b2406,b0112,b0452,b0114,b0886,b1539,b2492,b0904,b2578,b1533,b4141,b1798,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.713593297088699,0.181365730697621,b3399,b4069,b2744,b3708,b3008,b2297,b2458,b0160,b1238,b1982,b2797,b3117,b1814,b4471,b1623,b3665,b0675,b2361,b0261,b3709,b4381,b2406,b3161,b0112,b0114,b0886,b1539,b2492,b0904,b3035,b2578,b1533,b3927,b3821,b4141,b1798,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.498153214424087,0.0506545435669026,b3399,b2744,b3708,b3008,b0871,b2779,b2926,b0160,b0517,b1982,b2797,b3117,b1814,b4471,b0675,b2361,b0261,b4381,b2406,b2789,b3127,b0511,b2975,b0114,b3603,b0886,b2366,b2492,b0904,b2578,b1533,b3927,b3821,b4141,b1798,b2285,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.504539059693092,0.503257530482188,b3553,b3399,b1241,b0351,b4069,b4384,b2744,b3708,b3752,b3115,b1849,b2296,b3617,b0160,b2883,b1982,b2797,b3117,b1814,b4471,b1033,b1623,b4374,b2361,b2291,b0261,b0411,b0507,b0112,b0114,b2366,b2492,b0904,b1533,b3825,b0494,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,
