Deletion size,Max growth rate,Min production rate,Deleted genes,,,
3,0.323119524575772,0.0255109822736586,PHATRDRAFT_54015,PHATRDRAFT_31544,PHATRDRAFT_21970,
3,0.32311952457526,0.0255109822735848,PHATRDRAFT_54015,PHATRDRAFT_31544,PHATRDRAFT_28181,
4,0.323119524575682,0.025510982273633,PHATRDRAFT_54015,PHATRDRAFT_17720,PHATRDRAFT_12331,PHATRDRAFT_21970
4,0.323119524575361,0.0255109822735838,PHATRDRAFT_54015,PHATRDRAFT_11319,PHATRDRAFT_38946,PHATRDRAFT_21970
4,0.323119524575427,0.0255109822734902,PHATRDRAFT_54015,PHATRDRAFT_48078,PHATRDRAFT_38085,PHATRDRAFT_28181
4,0.32311952457533,0.0255109822735828,PHATRDRAFT_54015,PHATRDRAFT_51970,PHATRDRAFT_28181,YP_874486_AT1
4,0.323119524575456,0.0255109822734666,PHATRDRAFT_54015,PHATRDRAFT_20310,PHATRDRAFT_38085,PHATRDRAFT_21970
4,0.323119524575818,0.0255109822735795,PHATRDRAFT_54015,PHATRDRAFT_38946,PHATRDRAFT_21970,PHATRDRAFT_51970
4,0.323119524575372,0.0255109822736142,PHATRDRAFT_54015,PHATRDRAFT_31436,PHATRDRAFT_28181,YP_874486_AT1
4,0.323119524575361,0.0255109822735838,PHATRDRAFT_54015,PHATRDRAFT_41969,PHATRDRAFT_38946,PHATRDRAFT_21970
4,0.323119524575372,0.0255109822736142,PHATRDRAFT_54015,PHATRDRAFT_19979,PHATRDRAFT_38085,PHATRDRAFT_28181
4,0.323119524575566,0.0255109822734077,PHATRDRAFT_54015,PHATRDRAFT_12331,PHATRDRAFT_42245,PHATRDRAFT_28181
4,0.323119524575456,0.0255109822734666,PHATRDRAFT_54015,PHATRDRAFT_20310,PHATRDRAFT_38946,PHATRDRAFT_21970
4,0.323119524575275,0.0255109822735275,PHATRDRAFT_54015,PHATRDRAFT_12331,PHATRDRAFT_21970,PHATRDRAFT_42245
4,0.323119524575559,0.0255109822735449,PHATRDRAFT_54015,PHATRDRAFT_38946,PHATRDRAFT_21970,PHATRDRAFT_42245
4,0.323119524575372,0.0255109822736142,PHATRDRAFT_54015,PHATRDRAFT_55069,PHATRDRAFT_35691,PHATRDRAFT_28181
4,0.323119524575682,0.025510982273633,PHATRDRAFT_54015,PHATRDRAFT_55069,PHATRDRAFT_12331,PHATRDRAFT_21970
4,0.323119524575361,0.0255109822735838,PHATRDRAFT_54015,PHATRDRAFT_55069,PHATRDRAFT_20318,PHATRDRAFT_21970
4,0.323119524575372,0.0255109822736142,PHATRDRAFT_54015,PHATRDRAFT_11319,PHATRDRAFT_28181,YP_874486_AT1
