Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,
2,0.477093229244352,0.0238546614622175,STM3692,STM1620,,,,,,,,
7,0.289359182295754,0.0144679591115334,STM1620,STM3542,STM4485,STM3069,STM0785,STM0542,STM2317,,,
9,0.275646853050824,0.0137823426506589,STM3680,STM1886,STM1620,STM2081,STM0974,STM3062,STM4119,STM1480,STM1651,
10,0.288248670259185,0.0144124335121688,STM3680,STM4567,STM1885,STM1620,STM0974,STM3062,STM4119,STM1480,STM0007,STM2473
10,0.276701938788676,0.0138350969412279,STM3680,STM1886,STM1620,STM3542,STM4485,STM0974,STM4119,STM4569,STM1480,STM0977
