Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,
2,0.203799263240787,0.0847574641917307,CLJU_RS19990,CLJU_RS14130,,,,
3,0.203799263240787,0.084757464191731,CLJU_RS19990,CLJU_RS07210,CLJU_RS03475,,,
6,0.203799263240787,0.0847574641917418,CLJU_RS14130,CLJU_RS02910,CLJU_RS15045,CLJU_RS12495,CLJU_RS02030,CLJU_RS18940
