Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.315861877289247,0.214097512620356,PHATRDRAFT_30519,PHATRDRAFT_27976,Phatr3_EG02261,PHATRDRAFT_49339,PHATRDRAFT_29016,PHATRDRAFT_28191,PHATRDRAFT_20310,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.304794773211775,0.268262528886807,PHATRDRAFT_30519,Phatr3_EG02261,PHATRDRAFT_49339,PHATRDRAFT_40430,PHATRDRAFT_draft1572,PHATRDRAFT_28191,PHATRDRAFT_23913,PHATRDRAFT_46728,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.304794773211885,0.268262528887009,PHATRDRAFT_42015,PHATRDRAFT_30519,Phatr3_EG02261,PHATRDRAFT_49339,PHATRDRAFT_draft1572,PHATRDRAFT_28191,PHATRDRAFT_17720,PHATRDRAFT_23365,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.315861877289246,0.214097512619991,PHATRDRAFT_23467,PHATRDRAFT_30519,PHATRDRAFT_27976,Phatr3_EG02261,PHATRDRAFT_49339,PHATRDRAFT_40430,PHATRDRAFT_28191,PHATRDRAFT_19979,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.315861877289245,0.214097512620086,PHATRDRAFT_55192,PHATRDRAFT_30519,Phatr3_EG02261,PHATRDRAFT_49339,PHATRDRAFT_40430,PHATRDRAFT_draft1572,PHATRDRAFT_28191,PHATRDRAFT_22803,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.315861877289135,0.214097512619674,PHATRDRAFT_30519,Phatr3_EG02261,PHATRDRAFT_49339,PHATRDRAFT_29016,PHATRDRAFT_draft1572,PHATRDRAFT_28191,PHATRDRAFT_11319,PHATRDRAFT_51830,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.315861877289247,0.214097512619901,PHATRDRAFT_30519,PHATRDRAFT_27976,Phatr3_EG02261,PHATRDRAFT_49339,PHATRDRAFT_29016,PHATRDRAFT_28191,PHATRDRAFT_51970,PHATRDRAFT_54528,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.315861877289162,0.214097512619775,PHATRDRAFT_54219,PHATRDRAFT_30519,Phatr3_EG02261,PHATRDRAFT_49339,PHATRDRAFT_29016,PHATRDRAFT_draft1572,PHATRDRAFT_28191,PHATRDRAFT_51970,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.315861877289245,0.214097512620086,PHATRDRAFT_55192,PHATRDRAFT_30519,Phatr3_EG02261,PHATRDRAFT_49339,PHATRDRAFT_29016,PHATRDRAFT_draft1572,PHATRDRAFT_28191,PHATRDRAFT_22803,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.315861877289275,0.214097512619871,PHATRDRAFT_30519,Phatr3_EG02261,PHATRDRAFT_49339,PHATRDRAFT_29016,Phatr3_EG02251,PHATRDRAFT_28191,PHATRDRAFT_50742,PHATRDRAFT_42245,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.327762956545309,0.155850825230903,PHATRDRAFT_42015,PHATRDRAFT_30519,Phatr3_EG02261,PHATRDRAFT_49339,PHATRDRAFT_draft1572,PHATRDRAFT_28191,PHATRDRAFT_23723,PHATRDRAFT_16649,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.327762956545309,0.155850825231639,PHATRDRAFT_42015,PHATRDRAFT_30519,Phatr3_EG02261,PHATRDRAFT_49339,PHATRDRAFT_draft1572,PHATRDRAFT_28191,PHATRDRAFT_20310,PHATRDRAFT_16649,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.304794773211775,0.268262528886842,Phatr3_EG02261,PHATRDRAFT_49339,PHATRDRAFT_40430,PHATRDRAFT_draft1572,PHATRDRAFT_28191,Phatr3_EG02042,PHATRDRAFT_36906,PHATRDRAFT_43194,PHATRDRAFT_23913,,,,,,,,,,,,,,,,,,,,,,,,,
