Deletion size,Max growth rate,Min production rate,Deleted genes,,,,
2,0.359606707775844,0.0493272007105397,PHATRDRAFT_36821,PHATRDRAFT_20310,,,
2,0.359606707775731,0.0493272007107584,PHATRDRAFT_36821,PHATRDRAFT_859,,,
2,0.359606707775776,0.0493272007107645,PHATRDRAFT_36821,PHATRDRAFT_48078,,,
2,0.35960670777573,0.049327200710759,PHATRDRAFT_36821,PHATRDRAFT_23913,,,
2,0.359606707775732,0.0322056617015207,PHATRDRAFT_10454,PHATRDRAFT_42245,,,
2,0.35960670777573,0.0322056617016651,PHATRDRAFT_10454,PHATRDRAFT_859,,,
2,0.359606707775731,0.0322056617015206,PHATRDRAFT_10454,PHATRDRAFT_20310,,,
2,0.35960670777585,0.0322056617015314,PHATRDRAFT_10454,PHATRDRAFT_48078,,,
2,0.359606707775731,0.0322056617015208,PHATRDRAFT_10454,PHATRDRAFT_23913,,,
2,0.359606707775731,0.0311381628357812,PHATRDRAFT_26290,PHATRDRAFT_36821,,,
2,0.359606707775728,0.0200796364514705,PHATRDRAFT_26290,PHATRDRAFT_10454,,,
2,0.359606707775731,0.0200796364514538,PHATRDRAFT_30145,PHATRDRAFT_10454,,,
2,0.359606707775731,0.0311381628356875,PHATRDRAFT_30145,PHATRDRAFT_36821,,,
3,0.359606707775701,0.0136826542391238,PHATRDRAFT_19708,PHATRDRAFT_10454,PHATRDRAFT_18064,,
4,0.359606707775731,0.0596943412098919,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_23913,PHATRDRAFT_10693,
4,0.359606707775731,0.0220707141631759,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_859,
4,0.359606707775735,0.0220707141631761,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_42245,
4,0.359606707775731,0.0200796364514696,PHATRDRAFT_45017,PHATRDRAFT_14762,PHATRDRAFT_10454,PHATRDRAFT_35580,
4,0.359606707775732,0.0129761952256406,PHATRDRAFT_30145,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,
5,0.359606707775678,0.0596943412100105,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_20310,PHATRDRAFT_31367,PHATRDRAFT_10693
5,0.359606707775734,0.0319098300164388,PHATRDRAFT_19708,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_41969,PHATRDRAFT_10693
5,0.359606707775759,0.0220707141631776,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_25932,PHATRDRAFT_11014,PHATRDRAFT_10693
4,0.359606707775753,0.0220707141631773,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_48078,
